Habit,Taxa1,Taxa2,C1,C2,C3,C4,pC1,pC2,pC3,pC4,sig
Semiaquatic,Rhabdophis_himalayanus_2,Thamnophis_melanogaster,0.334518353,2.157712995,0.117515778,0.005058832,0.069306931,0.02970297,0.089108911,0.099009901,TRUE
Semiaquatic,Rhabdophis_himalayanus_2,Thamnophis_pulchrilatus,0.645733824,3.306989163,0.187719124,0.007753349,0,0,0.00990099,0.00990099,TRUE
Semiaquatic,Rhabdophis_himalayanus_2,Thamnophis_radix,0.643396219,4.191778732,0.188519201,0.009827769,0,0,0,0,TRUE
Semiaquatic,Rhabdophis_himalayanus_2,Thamnophis_sirtalis,0.539840125,2.764676987,0.177960563,0.00648188,0,0,0,0,TRUE
Semiaquatic,Rhabdophis_leonardi,Thamnophis_atratus,0.666130059,5.522023265,0.254054754,0.012946572,0,0,0,0,TRUE
Semiaquatic,Rhabdophis_leonardi,Thamnophis_bogerti,0.492048689,2.03510154,0.103758909,0.004771365,0,0.01980198,0.099009901,0.089108911,TRUE
Semiaquatic,Rhabdophis_leonardi,Thamnophis_butleri,0.508215498,2.518145352,0.120569751,0.005903878,0,0,0.03960396,0.01980198,TRUE
Semiaquatic,Rhabdophis_leonardi,Thamnophis_cyrtopsis,0.602007294,3.16799604,0.168124879,0.007427475,0,0,0,0,TRUE
Semiaquatic,Rhabdophis_leonardi,Thamnophis_elegans,0.725178761,4.501150885,0.208327195,0.010553102,0,0,0,0,TRUE
Semiaquatic,Rhabdophis_leonardi,Thamnophis_eques,0.48475999,3.087099683,0.145612129,0.007237811,0,0,0.02970297,0.01980198,TRUE
Semiaquatic,Rhabdophis_leonardi,Thamnophis_fulvus,0.407245197,1.666892191,0.089827402,0.003908086,0.00990099,0.03960396,0.148514851,0.148514851,TRUE
Semiaquatic,Rhabdophis_leonardi,Thamnophis_godmani,0.537626589,2.685938891,0.132427714,0.006297276,0,0.01980198,0.089108911,0.069306931,TRUE
Semiaquatic,Rhabdophis_leonardi,Thamnophis_lineri,0.504423441,2.161403016,0.112240356,0.005067483,0.00990099,0.02970297,0.03960396,0.04950495,TRUE
Semiaquatic,Rhabdophis_leonardi,Thamnophis_proximus,0.293306139,1.52391811,0.072294023,0.003572878,0.03960396,0.02970297,0.148514851,0.089108911,TRUE
Semiaquatic,Rhabdophis_leonardi,Thamnophis_pulchrilatus,0.577640462,2.895498458,0.157442331,0.006788595,0,0.00990099,0.01980198,0.01980198,TRUE
Semiaquatic,Rhabdophis_leonardi,Thamnophis_radix,0.647284794,4.228578857,0.183775735,0.009914048,0,0,0,0,TRUE
Semiaquatic,Rhabdophis_rhodomelas,Thamnophis_atratus,0.574312683,4.46566602,0.233946056,0.010469907,0,0,0,0,TRUE
Semiaquatic,Rhabdophis_rhodomelas,Thamnophis_butleri,0.348573419,1.834675771,0.100594879,0.00430146,0.04950495,0.01980198,0.108910891,0.079207921,TRUE
Semiaquatic,Rhabdophis_rhodomelas,Thamnophis_cyrtopsis,0.566373588,3.043720494,0.187930472,0.007136107,0,0,0.01980198,0.02970297,TRUE
Semiaquatic,Rhabdophis_rhodomelas,Thamnophis_elegans,0.597926348,4.123789739,0.217510466,0.009668366,0,0,0,0,TRUE
Semiaquatic,Rhabdophis_rhodomelas,Thamnophis_eques,0.537312064,3.531767102,0.190353571,0.008280349,0,0,0,0,TRUE
Semiaquatic,Rhabdophis_rhodomelas,Thamnophis_fulvus,0.345487091,1.662923496,0.104523991,0.003898781,0.02970297,0.03960396,0.138613861,0.138613861,TRUE
Semiaquatic,Rhabdophis_rhodomelas,Thamnophis_marcianus,0.31201005,1.523037966,0.096575436,0.003570815,0.069306931,0.04950495,0.148514851,0.158415842,TRUE
Semiaquatic,Rhabdophis_rhodomelas,Thamnophis_proximus,0.280332236,1.602754165,0.086953433,0.003757712,0.03960396,0.04950495,0.079207921,0.069306931,TRUE
Semiaquatic,Rhabdophis_rhodomelas,Thamnophis_pulchrilatus,0.560510884,3.003489803,0.190773702,0.007041785,0,0,0.00990099,0.01980198,TRUE
Semiaquatic,Rhabdophis_rhodomelas,Thamnophis_radix,0.668894052,5.121375232,0.251512226,0.012007239,0,0,0,0,TRUE
Semiaquatic,Rhabdophis_subminiatus_1,Thamnophis_atratus,0.836684063,12.49424223,0.430802394,0.029293178,0,0,0,0,TRUE
Semiaquatic,Rhabdophis_subminiatus_1,Thamnophis_bogerti,0.867108463,10.93104984,0.40665432,0.02562822,0,0,0,0,TRUE
Semiaquatic,Rhabdophis_subminiatus_1,Thamnophis_butleri,0.801056808,10.29210697,0.365589616,0.024130197,0,0,0,0,TRUE
Semiaquatic,Rhabdophis_subminiatus_1,Thamnophis_chrysocephalus,0.821522314,9.873971488,0.392255808,0.023149864,0,0,0,0,TRUE
Semiaquatic,Rhabdophis_subminiatus_1,Thamnophis_conanti,0.770905653,9.401775974,0.330524198,0.022042785,0,0,0,0,TRUE
Semiaquatic,Rhabdophis_subminiatus_1,Thamnophis_cyrtopsis,0.92042266,12.74569843,0.488157508,0.029882726,0,0,0,0,TRUE
Semiaquatic,Rhabdophis_subminiatus_1,Thamnophis_elegans,0.86491048,11.99500763,0.415442375,0.028122706,0,0,0,0,TRUE
Semiaquatic,Rhabdophis_subminiatus_1,Thamnophis_eques,0.888024943,13.14459901,0.461739961,0.030817962,0,0,0,0,TRUE
Semiaquatic,Rhabdophis_subminiatus_1,Thamnophis_fulvus,0.843283367,10.71728995,0.415023933,0.025127053,0,0,0,0,TRUE
Semiaquatic,Rhabdophis_subminiatus_1,Thamnophis_godmani,0.781194869,9.37248801,0.340211593,0.021974119,0,0,0,0,TRUE
Semiaquatic,Rhabdophis_subminiatus_1,Thamnophis_hammondii,0.618485672,8.162451564,0.31788201,0.019137147,0,0,0,0,TRUE
Semiaquatic,Rhabdophis_subminiatus_1,Thamnophis_lineri,0.826609908,10.67926514,0.40263242,0.025037902,0,0,0,0,TRUE
Semiaquatic,Rhabdophis_subminiatus_1,Thamnophis_marcianus,0.853140665,10.74009516,0.418158579,0.025180521,0,0,0,0,TRUE
Semiaquatic,Rhabdophis_subminiatus_1,Thamnophis_melanogaster,0.736397695,9.121731739,0.345495181,0.021386212,0,0,0,0,TRUE
Semiaquatic,Rhabdophis_subminiatus_1,Thamnophis_proximus,0.752297422,10.25870261,0.361908241,0.024051879,0,0,0,0,TRUE
Semiaquatic,Rhabdophis_subminiatus_1,Thamnophis_pulchrilatus,0.841579938,11.79549538,0.459728127,0.027654943,0,0,0,0,TRUE
Semiaquatic,Rhabdophis_subminiatus_1,Thamnophis_radix,0.88003403,12.50948471,0.413179561,0.029328915,0,0,0,0,TRUE
Semiaquatic,Rhabdophis_subminiatus_1,Thamnophis_sauritus,0.689704896,9.673051059,0.34326469,0.022678799,0,0,0,0,TRUE
Semiaquatic,Rhabdophis_subminiatus_1,Thamnophis_sirtalis,0.824536573,9.892485799,0.419596401,0.023193271,0,0,0,0,TRUE
Semiaquatic,Rhabdophis_subminiatus_2,Thamnophis_atratus,0.885178517,15.53284654,0.490407696,0.03641729,0,0,0,0,TRUE
Semiaquatic,Rhabdophis_subminiatus_2,Thamnophis_bogerti,0.92363326,14.08130414,0.476500128,0.033014099,0,0,0,0,TRUE
Semiaquatic,Rhabdophis_subminiatus_2,Thamnophis_butleri,0.846274513,13.34329263,0.432898378,0.031283806,0,0,0,0,TRUE
Semiaquatic,Rhabdophis_subminiatus_2,Thamnophis_chrysocephalus,0.838943678,12.37417628,0.444421222,0.02901168,0,0,0,0,TRUE
Semiaquatic,Rhabdophis_subminiatus_2,Thamnophis_conanti,0.80815638,12.26811176,0.39426867,0.028763008,0,0,0,0,TRUE
Semiaquatic,Rhabdophis_subminiatus_2,Thamnophis_cyrtopsis,0.942970738,16.02202067,0.55668969,0.037564176,0,0,0,0,TRUE
Semiaquatic,Rhabdophis_subminiatus_2,Thamnophis_elegans,0.918406654,15.59897438,0.49451587,0.036572329,0,0,0,0,TRUE
Semiaquatic,Rhabdophis_subminiatus_2,Thamnophis_eques,0.884392637,16.04257316,0.515198732,0.037612362,0,0,0,0,TRUE
Semiaquatic,Rhabdophis_subminiatus_2,Thamnophis_fulvus,0.892383929,13.72567244,0.481697508,0.032180309,0,0,0,0,TRUE
Semiaquatic,Rhabdophis_subminiatus_2,Thamnophis_godmani,0.845139378,12.56804151,0.415883904,0.029466203,0,0,0,0,TRUE
Semiaquatic,Rhabdophis_subminiatus_2,Thamnophis_hammondii,0.628322535,10.02587886,0.353662869,0.023506016,0,0,0,0,TRUE
Semiaquatic,Rhabdophis_subminiatus_2,Thamnophis_lineri,0.906400355,14.20170684,0.486448365,0.033296388,0,0,0,0,TRUE
Semiaquatic,Rhabdophis_subminiatus_2,Thamnophis_marcianus,0.88702001,13.48800806,0.475677899,0.031623096,0,0,0,0,TRUE
Semiaquatic,Rhabdophis_subminiatus_2,Thamnophis_melanogaster,0.839612597,12.97026835,0.446127888,0.030409238,0,0,0,0,TRUE
Semiaquatic,Rhabdophis_subminiatus_2,Thamnophis_proximus,0.794035998,13.22774844,0.426464696,0.031012909,0,0,0,0,TRUE
Semiaquatic,Rhabdophis_subminiatus_2,Thamnophis_pulchrilatus,0.864238357,14.6873154,0.518462067,0.034434913,0,0,0,0,TRUE
Semiaquatic,Rhabdophis_subminiatus_2,Thamnophis_radix,0.87116217,14.51905393,0.440676127,0.034040419,0,0,0,0,TRUE
Semiaquatic,Rhabdophis_subminiatus_2,Thamnophis_sauritus,0.703666696,11.99869597,0.388928534,0.028131353,0,0,0,0,TRUE
Semiaquatic,Rhabdophis_subminiatus_2,Thamnophis_sirtalis,0.809873755,11.94540334,0.455110341,0.028006407,0,0,0,0,TRUE
Semiaquatic,Rhabdophis_swinhonis_1,Thamnophis_atratus,0.622164807,4.693168836,0.236253009,0.011003295,0,0,0,0,TRUE
Semiaquatic,Rhabdophis_swinhonis_1,Thamnophis_cyrtopsis,0.429083494,2.137847076,0.125959016,0.005012256,0,0,0.02970297,0.04950495,TRUE
Semiaquatic,Rhabdophis_swinhonis_1,Thamnophis_elegans,0.541469624,3.405573953,0.17255986,0.007984485,0,0,0,0,TRUE
Semiaquatic,Rhabdophis_swinhonis_1,Thamnophis_eques,0.439708647,2.800198969,0.144860682,0.006565162,0,0,0.00990099,0.00990099,TRUE
Semiaquatic,Rhabdophis_swinhonis_1,Thamnophis_proximus,0.359935091,1.870099297,0.097355895,0.004384512,0.01980198,0.02970297,0.118811881,0.089108911,TRUE
Semiaquatic,Rhabdophis_swinhonis_1,Thamnophis_pulchrilatus,0.681219526,3.320895278,0.201019074,0.007785953,0,0,0.01980198,0.01980198,TRUE
Semiaquatic,Rhabdophis_swinhonis_1,Thamnophis_radix,0.543064923,3.595804033,0.170103651,0.008430486,0,0,0,0,TRUE
Semiaquatic,Thamnophis_atratus,Xenochrophis_bellula,0.48208038,4.071264571,0.185313585,0.009545219,0,0,0,0,TRUE
Semiaquatic,Thamnophis_atratus,Xenochrophis_maculatus,0.578111509,5.027994716,0.229928269,0.011788306,0.00990099,0,0,0,TRUE
Semiaquatic,Thamnophis_bogerti,Xenochrophis_bellula,0.286080505,1.642617322,0.082760739,0.003851173,0.079207921,0.04950495,0.148514851,0.099009901,TRUE
Semiaquatic,Thamnophis_butleri,Xenochrophis_bellula,0.341624604,2.338112044,0.110709131,0.005481784,0.089108911,0.01980198,0.118811881,0.069306931,TRUE
Semiaquatic,Thamnophis_butleri,Xenochrophis_maculatus,0.307455336,2.081616216,0.099042116,0.00488042,0.099009901,0.02970297,0.099009901,0.04950495,TRUE
Semiaquatic,Thamnophis_chrysocephalus,Xenochrophis_bellula,0.378226788,1.98155014,0.109238827,0.004645812,0.059405941,0.01980198,0.089108911,0.089108911,TRUE
Semiaquatic,Thamnophis_chrysocephalus,Xenochrophis_maculatus,0.473584218,2.190030377,0.121414164,0.005134601,0.01980198,0.00990099,0.069306931,0.069306931,TRUE
Semiaquatic,Thamnophis_conanti,Xenochrophis_bellula,0.318088153,1.666480653,0.077827891,0.003907121,0.04950495,0.03960396,0.188118812,0.108910891,TRUE
Semiaquatic,Thamnophis_conanti,Xenochrophis_maculatus,0.370770813,1.714582779,0.080457355,0.004019898,0.01980198,0.03960396,0.138613861,0.089108911,TRUE
Semiaquatic,Thamnophis_cyrtopsis,Xenochrophis_bellula,0.532215172,3.90987749,0.204950871,0.009166842,0,0,0,0,TRUE
Semiaquatic,Thamnophis_cyrtopsis,Xenochrophis_maculatus,0.550500424,3.874087571,0.204165668,0.009082931,0,0,0,0,TRUE
Semiaquatic,Thamnophis_elegans,Xenochrophis_bellula,0.451709197,3.380434031,0.154780409,0.007925543,0,0,0.00990099,0,TRUE
Semiaquatic,Thamnophis_elegans,Xenochrophis_maculatus,0.46229647,3.524724799,0.162143805,0.008263838,0.00990099,0,0.00990099,0.00990099,TRUE
Semiaquatic,Thamnophis_eques,Xenochrophis_bellula,0.620903943,5.020115286,0.234203165,0.011769832,0,0,0,0,TRUE
Semiaquatic,Thamnophis_eques,Xenochrophis_maculatus,0.666243068,5.42091624,0.254110081,0.012709524,0,0,0,0,TRUE
Semiaquatic,Thamnophis_fulvus,Xenochrophis_bellula,0.358109574,2.268609538,0.120730806,0.005318833,0.01980198,0.01980198,0.02970297,0.01980198,TRUE
Semiaquatic,Thamnophis_fulvus,Xenochrophis_maculatus,0.279841035,1.641880557,0.087854121,0.003849445,0.069306931,0.03960396,0.158415842,0.108910891,TRUE
Semiaquatic,Thamnophis_hammondii,Xenochrophis_maculatus,0.394683027,1.949451766,0.105131284,0.004570556,0.00990099,0.02970297,0.089108911,0.079207921,TRUE
Semiaquatic,Thamnophis_marcianus,Xenochrophis_bellula,0.272282458,1.643280868,0.08810401,0.003852728,0.089108911,0.04950495,0.118811881,0.099009901,TRUE
Semiaquatic,Thamnophis_proximus,Xenochrophis_bellula,0.397545359,2.818582363,0.132244116,0.006608263,0.03960396,0,0.04950495,0.00990099,TRUE
Semiaquatic,Thamnophis_proximus,Xenochrophis_maculatus,0.57915093,4.097825165,0.19318838,0.009607491,0,0,0.00990099,0,TRUE
Semiaquatic,Thamnophis_pulchrilatus,Xenochrophis_bellula,0.375708699,2.661369432,0.142893214,0.006239672,0.01980198,0,0.02970297,0.02970297,TRUE
Semiaquatic,Thamnophis_pulchrilatus,Xenochrophis_maculatus,0.529509686,3.574895321,0.192998122,0.008381464,0,0,0,0,TRUE
Semiaquatic,Thamnophis_radix,Xenochrophis_bellula,0.629342095,5.52138352,0.237545438,0.012945073,0,0,0,0,TRUE
Semiaquatic,Thamnophis_radix,Xenochrophis_maculatus,0.528269783,4.326167395,0.186943683,0.010142847,0,0,0,0,TRUE
Semiaquatic,Thamnophis_sauritus,Xenochrophis_bellula,0.414238953,3.002789541,0.141996632,0.007040143,0.00990099,0.00990099,0.02970297,0.01980198,TRUE
Semiaquatic,Thamnophis_sauritus,Xenochrophis_maculatus,0.678013623,4.854832187,0.2306884,0.01138232,0,0,0,0,TRUE
Semiaquatic,Thamnophis_sirtalis,Xenochrophis_bellula,0.519877499,2.724113338,0.164663357,0.006386777,0.00990099,0.00990099,0.03960396,0.03960396,TRUE
Semiaquatic,Thamnophis_sirtalis,Xenochrophis_maculatus,0.456848623,2.112638734,0.128493488,0.004953154,0.04950495,0.04950495,0.079207921,0.099009901,TRUE
Terrestrial,Amphiesma_beddomei,Hebius_atemporale_1,0.292544516,1.191150826,0.111338758,0.005857092,0.03960396,0.04950495,0.089108911,0.079207921,TRUE
Terrestrial,Amphiesma_beddomei,Hebius_modestum,0.470105833,1.56197795,0.140119094,0.007680512,0.00990099,0.01980198,0.02970297,0.02970297,TRUE
Terrestrial,Amphiesma_beddomei,Hebius_octolineatum_3,0.729504915,3.685407374,0.298907152,0.018121776,0,0,0,0,TRUE
Terrestrial,Amphiesma_beddomei,Hebius_sauteri_1,0.543752622,2.522117879,0.221694565,0.012401683,0,0.00990099,0.01980198,0.01980198,TRUE
Terrestrial,Amphiesma_beddomei,Hebius_vibakari_1,0.553875947,2.398591709,0.202429987,0.011794284,0,0,0.00990099,0,TRUE
Terrestrial,Amphiesma_beddomei,Herpetoreas_platyceps,0.481562495,1.964275408,0.220011286,0.009658677,0.01980198,0.01980198,0.01980198,0.02970297,TRUE
Terrestrial,Amphiesma_beddomei,Herpetoreas_sp1,0.697196025,2.887930322,0.2907498,0.014200446,0,0,0,0,TRUE
Terrestrial,Amphiesma_beddomei,Herpetoreas_xenura,0.498572154,2.234242924,0.222789766,0.010986153,0,0.00990099,0.00990099,0.01980198,TRUE
Terrestrial,Amphiesma_beddomei,Thamnophis_errans,0.601256121,2.88808195,0.199884091,0.006771207,0,0,0,0,TRUE
Terrestrial,Amphiesma_beddomei,Thamnophis_exsul,0.410695621,1.558993224,0.114386293,0.003655113,0.01980198,0.04950495,0.099009901,0.118811881,TRUE
Terrestrial,Amphiesma_beddomei,Thamnophis_scalaris_2,0.604037427,2.57311896,0.17726473,0.006032765,0,0,0.00990099,0.03960396,TRUE
Terrestrial,Amphiesma_beddomei,Thamnophis_scaliger_1,0.505468336,2.52781788,0.17289715,0.005926556,0,0,0,0.02970297,TRUE
Terrestrial,Amphiesma_monticola,Hebius_octolineatum_3,0.627144521,3.295568895,0.254701457,0.016204874,0,0,0,0,TRUE
Terrestrial,Amphiesma_monticola,Hebius_sauteri_1,0.327518514,1.519147252,0.126744681,0.007469906,0.03960396,0.04950495,0.069306931,0.059405941,TRUE
Terrestrial,Amphiesma_monticola,Hebius_vibakari_1,0.556178616,2.734954725,0.219528089,0.013448238,0,0,0,0,TRUE
Terrestrial,Amphiesma_monticola,Herpetoreas_sp1,0.556446663,2.700561483,0.256170641,0.013279121,0,0,0,0,TRUE
Terrestrial,Amphiesma_monticola,Herpetoreas_xenura,0.421857384,2.569861981,0.241577809,0.012636449,0.00990099,0.00990099,0.00990099,0.00990099,TRUE
Terrestrial,Amphiesma_monticola,Thamnophis_errans,0.399639448,1.919633641,0.12748158,0.004500647,0.02970297,0.02970297,0.069306931,0.079207921,TRUE
Terrestrial,Amphiesma_monticola,Thamnophis_scalaris_2,0.430156971,1.754007516,0.115967233,0.004112331,0.00990099,0.02970297,0.04950495,0.069306931,TRUE
Terrestrial,Amphiesma_monticola,Thamnophis_scaliger_1,0.415371832,2.023737227,0.132880982,0.004744721,0.01980198,0.01980198,0.01980198,0.059405941,TRUE
Terrestrial,Amphiesma_stolatum_1,Hebius_octolineatum_3,0.606400635,3.063493238,0.214810165,0.015063718,0,0,0.00990099,0.00990099,TRUE
Terrestrial,Amphiesma_stolatum_1,Hebius_sauteri_1,0.365965649,1.697478725,0.127550039,0.008346792,0.02970297,0.03960396,0.059405941,0.04950495,TRUE
Terrestrial,Amphiesma_stolatum_1,Hebius_vibakari_1,0.416235527,1.80253194,0.130800372,0.008863357,0,0.00990099,0.03960396,0.02970297,TRUE
Terrestrial,Amphiesma_stolatum_1,Herpetoreas_platyceps,0.272304676,1.11072059,0.102277629,0.005461602,0.04950495,0.069306931,0.069306931,0.089108911,TRUE
Terrestrial,Amphiesma_stolatum_1,Herpetoreas_sp1,0.434840611,1.984834208,0.167291977,0.009759768,0,0,0.00990099,0.00990099,TRUE
Terrestrial,Amphiesma_stolatum_1,Herpetoreas_xenura,0.337854132,1.751287987,0.14642542,0.008611381,0.03960396,0.02970297,0.03960396,0.02970297,TRUE
Terrestrial,Amphiesma_stolatum_1,Thamnophis_errans,0.462768458,2.222868399,0.135701484,0.005211591,0.00990099,0.01980198,0.059405941,0.059405941,TRUE
Terrestrial,Amphiesma_stolatum_1,Thamnophis_scalaris_2,0.469632085,1.914971193,0.116429481,0.004489715,0.01980198,0.02970297,0.079207921,0.089108911,TRUE
Terrestrial,Amphiesma_stolatum_1,Thamnophis_scaliger_1,0.42903901,2.090325219,0.126287248,0.004900839,0.00990099,0.00990099,0.04950495,0.069306931,TRUE
Terrestrial,Amphiesma_stolatum_1,Tropidonophis_aenigmaticus,0.378932579,1.170254731,0.101949984,0.013921132,0.00990099,0.069306931,0.089108911,0.079207921,TRUE
Terrestrial,Amphiesma_stolatum_1,Tropidonophis_doriae,0.456135755,2.060861764,0.179856198,0.024515626,0,0,0,0,TRUE
Terrestrial,Amphiesma_stolatum_2,Hebius_modestum,0.41524907,1.812693293,0.138012972,0.008913322,0.02970297,0.03960396,0.069306931,0.069306931,TRUE
Terrestrial,Amphiesma_stolatum_2,Hebius_octolineatum_3,0.806805613,5.035366471,0.351721942,0.024759755,0,0,0,0,TRUE
Terrestrial,Amphiesma_stolatum_2,Hebius_sauteri_1,0.487700491,2.26212818,0.1692796,0.01112327,0.00990099,0.01980198,0.03960396,0.03960396,TRUE
Terrestrial,Amphiesma_stolatum_2,Hebius_vibakari_1,0.533298402,2.573562375,0.186008621,0.012654645,0,0,0,0,TRUE
Terrestrial,Amphiesma_stolatum_2,Herpetoreas_platyceps,0.371680956,1.631655341,0.149490336,0.008023127,0.01980198,0.03960396,0.02970297,0.03960396,TRUE
Terrestrial,Amphiesma_stolatum_2,Herpetoreas_sp1,0.634604881,3.85545263,0.323459729,0.018957918,0,0,0,0,TRUE
Terrestrial,Amphiesma_stolatum_2,Herpetoreas_xenura,0.465106779,2.835528646,0.235995078,0.013942778,0.01980198,0,0,0,TRUE
Terrestrial,Amphiesma_stolatum_2,Thamnophis_errans,0.548267996,2.633558061,0.160235907,0.006174467,0,0,0.02970297,0.069306931,TRUE
Terrestrial,Amphiesma_stolatum_2,Thamnophis_exsul,0.341511333,1.492068215,0.095547905,0.003498205,0.04950495,0.04950495,0.148514851,0.198019802,TRUE
Terrestrial,Amphiesma_stolatum_2,Thamnophis_scalaris_2,0.638376922,2.789078497,0.169010411,0.00653909,0,0.00990099,0.00990099,0.00990099,TRUE
Terrestrial,Amphiesma_stolatum_2,Thamnophis_scaliger_1,0.525087659,2.558284797,0.154047863,0.005997986,0,0,0.01980198,0.01980198,TRUE
Terrestrial,Amphiesma_stolatum_3,Hebius_octolineatum_3,0.662065738,3.430337416,0.243330748,0.016867554,0,0,0,0,TRUE
Terrestrial,Amphiesma_stolatum_3,Hebius_sauteri_1,0.535026292,2.48164206,0.188798938,0.012202657,0.00990099,0,0,0,TRUE
Terrestrial,Amphiesma_stolatum_3,Herpetoreas_platyceps,0.248368806,1.013087073,0.094717439,0.004981522,0.02970297,0.02970297,0.04950495,0.04950495,TRUE
Terrestrial,Amphiesma_stolatum_3,Herpetoreas_sp1,0.389791188,1.768446489,0.151142552,0.008695753,0.02970297,0.02970297,0.03960396,0.02970297,TRUE
Terrestrial,Amphiesma_stolatum_3,Thamnophis_errans,0.595661332,2.861207863,0.176436927,0.0067082,0,0.00990099,0.01980198,0.03960396,TRUE
Terrestrial,Amphiesma_stolatum_3,Thamnophis_scalaris_2,0.534605129,2.179905196,0.133871982,0.005110862,0,0.00990099,0.069306931,0.079207921,TRUE
Terrestrial,Amphiesma_stolatum_3,Thamnophis_scaliger_1,0.476781516,2.322931957,0.141744379,0.005446193,0,0.01980198,0.04950495,0.059405941,TRUE
Terrestrial,Hebius_atemporale_1,Hebius_boulengeri_2,0.277258685,1.434797118,0.167234495,0.056896203,0.02970297,0,0.01980198,0,TRUE
Terrestrial,Hebius_atemporale_1,Hebius_modestum,0.40806688,2.150908863,0.240336048,0.065055577,0.00990099,0,0,0,TRUE
Terrestrial,Hebius_atemporale_1,Hebius_octolineatum_3,0.492808586,3.163645173,0.35288066,0.146394166,0,0,0,0,TRUE
Terrestrial,Hebius_atemporale_1,Hebius_sauteri_1,0.293485665,1.146807923,0.153416063,0.065551167,0.01980198,0,0.03960396,0.01980198,TRUE
Terrestrial,Hebius_atemporale_1,Hebius_vibakari_1,0.305234427,1.249511047,0.157218674,0.071421644,0.01980198,0,0.01980198,0.00990099,TRUE
Terrestrial,Hebius_atemporale_1,Rhabdophis_ceylonensis,0.691060548,6.445323843,0.325644144,0.031692756,0,0,0,0,TRUE
Terrestrial,Hebius_atemporale_1,Rhabdophis_conspicillatus,0.532224664,3.471644474,0.218126373,0.017070668,0.00990099,0,0.00990099,0.00990099,TRUE
Terrestrial,Hebius_atemporale_1,Rhabdophis_murudensis,0.769574889,9.910520893,0.426057862,0.04873172,0,0,0,0,TRUE
Terrestrial,Hebius_atemporale_1,Rhabdophis_nuchalis_3,0.400995212,2.147342337,0.12813387,0.010558848,0.03960396,0.02970297,0.089108911,0.03960396,TRUE
Terrestrial,Hebius_atemporale_1,Rhabdophis_plumbicolor,0.61663887,6.823249943,0.337185866,0.033551083,0,0,0,0,TRUE
Terrestrial,Hebius_atemporale_1,Rhabdophis_tigrinus,0.347230955,1.584781144,0.110580155,0.007792639,0.03960396,0.03960396,0.099009901,0.089108911,TRUE
Terrestrial,Hebius_atemporale_1,Rhabdophis_tigrinus_lateralis,0.282038345,1.201629185,0.087242226,0.005908615,0.02970297,0.04950495,0.118811881,0.089108911,TRUE
Terrestrial,Hebius_atemporale_1,Thamnophis_errans,0.425173945,2.27163515,0.12513417,0.005325926,0.00990099,0.02970297,0.079207921,0.059405941,TRUE
Terrestrial,Hebius_atemporale_1,Thamnophis_exsul,0.570768031,2.493082476,0.143826079,0.005845117,0,0,0.059405941,0.069306931,TRUE
Terrestrial,Hebius_atemporale_1,Thamnophis_scalaris_2,0.514858893,2.445251407,0.13420333,0.005732976,0.00990099,0.00990099,0.04950495,0.03960396,TRUE
Terrestrial,Hebius_atemporale_1,Thamnophis_scaliger_1,0.519632199,2.892373323,0.157836112,0.006781268,0,0,0,0.00990099,TRUE
Terrestrial,Hebius_atemporale_1,Tropidonophis_aenigmaticus,0.409613965,1.761710352,0.110741477,0.00866263,0.00990099,0.01980198,0.04950495,0.03960396,TRUE
Terrestrial,Hebius_atemporale_1,Tropidonophis_dolasii,0.383605733,2.074936926,0.13352853,0.010202818,0.03960396,0.01980198,0.04950495,0.01980198,TRUE
Terrestrial,Hebius_atemporale_1,Tropidonophis_doriae,0.387182359,2.030345094,0.127791208,0.009983553,0.04950495,0.01980198,0.079207921,0.03960396,TRUE
Terrestrial,Hebius_atemporale_1,Tropidonophis_halmahericus,0.440570666,2.430041568,0.170467962,0.011948929,0.02970297,0.00990099,0.02970297,0.02970297,TRUE
Terrestrial,Hebius_atemporale_1,Tropidonophis_mairii_brongersmai,0.556608825,3.920605177,0.226578437,0.019278284,0,0,0,0,TRUE
Terrestrial,Hebius_atemporale_1,Tropidonophis_picturatus,0.40755675,2.066781011,0.125153417,0.010162714,0,0,0.01980198,0.00990099,TRUE
Terrestrial,Hebius_atemporale_1,Tropidonophis_statisticus_1,0.710497232,5.217635875,0.253196834,0.025656005,0,0,0,0,TRUE
Terrestrial,Hebius_boulengeri_2,Hebius_modestum,0.45330573,1.755770731,0.178653272,0.053104379,0,0,0.00990099,0,TRUE
Terrestrial,Hebius_boulengeri_2,Hebius_octolineatum_3,0.349013664,1.823253792,0.178562706,0.07230027,0.01980198,0,0.02970297,0,TRUE
Terrestrial,Hebius_boulengeri_2,Hebius_vibakari_1,0.145842826,0.597023815,0.061358394,0.023674698,0.128712871,0.03960396,0.207920792,0.089108911,TRUE
Terrestrial,Hebius_boulengeri_2,Rhabdophis_ceylonensis,0.66152204,6.166701392,0.298329688,0.030322722,0,0,0,0,TRUE
Terrestrial,Hebius_boulengeri_2,Rhabdophis_conspicillatus,0.555548742,3.225013766,0.192034019,0.015857942,0,0,0.00990099,0,TRUE
Terrestrial,Hebius_boulengeri_2,Rhabdophis_murudensis,0.657472788,8.466879438,0.350752326,0.041633089,0,0,0,0,TRUE
Terrestrial,Hebius_boulengeri_2,Rhabdophis_plumbicolor,0.575989023,6.132505384,0.290446052,0.030154574,0,0,0,0,TRUE
