Species,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,Genera,Habit,Origin,Diet
Thamnophis_scaliger_1,0.0017792293238233178,-0.03058602865935749,-0.001747180981606821,7.077989664929608e-4,0.01000419250394415,-0.005813641730332482,0.005866236378816789,0.0037155487528720285,-0.0021507608479085444,-0.0010850050750014586,-0.001661993040302849,0.0018947165066568706,0.001128650820153983,-8.972715171261396e-4,-0.0021736676295112437,-6.772837366160661e-4,1.50210214050827e-4,-8.199254841941854e-4,-0.002068518664267526,1.0496747707613825e-4,0.00135222094259896,-2.1589400234920468e-4,0.0018446983868781696,5.469017028220188e-4,-4.140544909120183e-4,-7.909022815707034e-4,1.6288551807296036e-4,2.3556459667161398e-4,-1.4801726013784225e-4,-7.43815244744306e-5,2.0405470238014272e-4,1.6862620299241566e-4,-4.124058381766106e-4,3.45344281134741e-4,4.6177140544546885e-4,7.214153910668131e-4,9.731179099171695e-4,-4.569789166071221e-4,4.0933388508012405e-4,9.668792462590172e-4,9.145997446347392e-5,5.001202975759437e-4,-5.995487512807061e-4,-5.466443903509577e-6,-1.38804208621262e-4,2.545572495613089e-4,-1.3017325968917736e-4,-1.179638930893998e-4,3.4943113770153695e-4,3.342135938516939e-5,-3.6853707043775464e-4,-5.958106045727451e-4,-1.48734528075661e-4,-1.3013766057157764e-4,-1.4860019139906793e-4,8.831703275547897e-5,1.0932066916494637e-4,-2.3640458745122187e-4,1.2890402988801903e-4,-8.836421338255496e-5,-1.721623866909923e-4,-2.5365293962353457e-6,3.786312907542267e-5,4.121167115545694e-5,-5.030321842417189e-5,4.4557169822197185e-5,8.466322939371232e-6,-3.1394614562948726e-5,-3.818604526172658e-5,4.4015560438436264e-5,4.391018798566293e-17,3.0574501264091225e-17,-1.1817803680091998e-17,-8.239936510889834e-18,Thamnophis,Terrestrial,American,generalist
Thamnophis_sumichrasti,0.07196582713465371,1.3255169947039834e-4,0.00335198675003793,0.00769256651640824,0.010651068015636327,-0.01847331043774136,0.011967509461603373,0.013495163635925173,-0.003778310096473834,-0.015109616849468939,-0.0025257393404051203,-0.012420457884148563,-0.005177663906444529,0.010200318406915265,0.009205683720565988,3.9329481534212626e-4,-7.421840717161763e-6,-1.1928603785005368e-4,-4.25997775108365e-4,-4.934708169061245e-4,-0.003938582859052387,-9.753763504491224e-5,-8.643735094533123e-4,8.730359403100075e-4,-0.0013030273551946985,0.0016418155409676479,-5.917082271767221e-4,5.780292488744975e-4,0.001343192531573718,2.1084161661664686e-5,9.240315488441577e-4,-2.9854576888520756e-4,-0.00214398264228805,-5.025415647270803e-4,3.8185079128612916e-4,-0.0011226424160630526,-7.808336771295034e-4,-2.7517852438230326e-4,-9.820536662716371e-5,4.2805658355446713e-4,4.3165329533198266e-4,7.717050763841014e-7,-1.7427560472809865e-4,1.582322634475987e-4,1.863659016833742e-5,3.663933435944737e-4,2.6347680377451234e-4,2.3407429725365195e-4,-6.162414986948066e-4,-9.839801847581439e-5,-4.538068848929311e-4,-1.5645492622854117e-4,2.8298193308613263e-4,8.122033930394021e-5,1.1425555692998917e-4,6.725591290732309e-5,2.9003726596939293e-5,0.00022868582657924067,1.5959323695931206e-4,-2.7806602397989467e-6,1.6859854551929364e-5,9.79827870481353e-5,1.3349614813970155e-4,4.6950425204312436e-5,1.7354334779561085e-5,-9.018903532209352e-6,-4.810315690676945e-6,-2.0603007177831462e-5,4.1454497213482856e-5,3.1156195746919824e-5,-1.745565497701662e-17,7.589415207398531e-18,-5.095750210681871e-18,1.5178830414797062e-17,Thamnophis,Aquatic,American,generalist
Thamnophis_validus,0.004255523245047119,0.046454506868314524,-0.0035278376613970715,-0.003609191000119503,0.0027082407192749055,-3.0155742684536676e-4,0.007065992439290404,-0.019121012669644027,0.003797523914250886,-0.005658047955350066,-0.007265478666579182,-0.0018846935998403066,0.00562843994738567,-3.6738122653444226e-4,-0.005492037810346738,-0.0010440420406771446,2.383204313640928e-4,-0.0016315838475590714,-0.0014122959619454916,-7.908070879184957e-4,0.0014986787178169609,-0.002297574635374662,8.140289269056015e-4,-1.5128126182586694e-4,0.0010670465124394098,8.635242028870097e-5,-7.264620158851562e-6,4.87342041089529e-4,-5.883042923734873e-4,5.910930421058732e-4,-5.423542750549949e-4,0.0010690740814372202,-0.0011491755324993822,-6.615989240937346e-4,4.6140005539234094e-4,-0.0011130031610029727,-0.001197206525054683,3.0585175847413874e-4,4.931150073388131e-4,-7.773749942267238e-4,-8.236794641673218e-4,-9.364703260875574e-5,5.332121996233224e-4,2.5587787735722295e-4,6.475198298755649e-4,-6.364720676296857e-4,2.3542677658372704e-4,-1.0050473495937457e-4,1.4692860171006247e-4,3.586859756156904e-4,1.4265121326739342e-4,-2.282004979847848e-4,1.2417757814914466e-4,-1.801104758264972e-4,-1.5863876885130235e-4,-2.3475239371587887e-5,6.871062704361396e-5,-9.901558700724125e-7,1.601547298673639e-4,8.419834669182649e-5,-1.7679660382411842e-4,-1.4243650865897997e-4,2.6116079626383576e-5,-2.5906402123516972e-5,1.610057479796542e-5,3.689899939405774e-5,2.9349008753620387e-5,1.0365533816426034e-4,-2.714207568847184e-5,1.0007720842984195e-5,-4.2825985813177425e-17,1.3986208025063007e-17,5.963111948670274e-19,-9.215718466126788e-18,Thamnophis,Aquatic,American,aquatic gen
Trachischium_fuscum,0.03023122556036182,-0.047187531992600035,0.009068059242899194,-0.007411602850607142,-0.031026432999468775,-0.003615388065004346,-0.002528499201292713,-0.00374687319257671,0.0019124256021674543,-0.010447860117486937,-0.002212700768560285,-0.006159426362297856,-0.005599325211648375,0.002505142589097214,-0.0034579533625357095,-1.4971901215261668e-4,-0.0026654043056918405,-0.0019299938781600693,0.001939946001391287,0.0023325304141446133,-0.002331118760558628,3.7230941893856394e-4,0.0030556366604848843,0.002246103297123501,0.0017201944638855105,-6.361353382779008e-4,0.0024032976842200066,-0.0024838310398095915,0.0016284149957230649,3.612499400726752e-4,4.859686171341681e-4,5.687834305184812e-4,-6.104328496188684e-4,-0.0010848301476678005,-4.692113478530329e-4,4.141504645913843e-4,-1.450373401120925e-4,0.0013027976499168975,6.574346252867382e-4,1.4815107291925336e-4,-6.964288202457662e-4,-3.583081725415212e-4,-1.6605929774735957e-4,-7.415971752713487e-4,-2.1847898279452545e-4,-5.35062297493929e-4,9.182562725844195e-5,-1.652848139836146e-4,3.737146609983241e-5,-2.017988333592029e-4,5.968044991101359e-4,-8.874917835051776e-5,1.0272542989790767e-4,3.5133311558874724e-4,-2.0650932970931122e-4,-6.968579256152262e-5,4.187472467503283e-4,-5.8662063080528683e-5,-3.979203224957123e-6,7.985336129093698e-5,1.0648660876271212e-5,2.999158701337925e-5,-7.93450812887061e-5,8.627662428872899e-5,-2.1043656534929336e-5,-7.325981663079368e-5,5.1443296190575886e-5,4.7443148045813415e-5,7.050233797352404e-5,-1.1125917044865898e-5,1.2508982565051507e-17,-3.359671481989457e-17,-1.2766480581016815e-17,3.579900048275575e-17,Trachischium,Burrowing,Asian,annelids
Trachischium_laeve,-0.03255505229258864,-0.07759375707503895,0.02147430880089501,0.022938895765209754,-0.01639203365774091,-0.007785746797082091,0.018614576624821424,-0.001379316475564417,0.0058088327036619255,0.0029091883342943214,0.001793660918569981,0.0020647771333298253,-0.0043068094477322644,4.2628469574559636e-4,0.005541619294575832,-0.002957977056795382,0.004606524836788633,-0.0018006136786213667,-0.0012689744257298313,-2.470217153755068e-4,-4.550707647568581e-4,-9.018039574689825e-4,7.213391949504075e-4,-5.721880103236055e-4,-2.4256331157730205e-4,-5.171195204056287e-4,0.0019872067945286257,-1.3969683604966258e-4,-1.7537668297780813e-4,-0.0021965134568597013,0.0011146096741573744,-5.99595899773785e-4,0.001463097661036808,-8.514926824924555e-4,5.090409649322125e-4,-8.175514068715678e-5,-0.0012106220557106476,-2.281085700528403e-4,-1.391469364860702e-4,1.3611300691411602e-4,-6.55667781287318e-4,1.698154490230217e-4,-4.6010896945214967e-4,3.652564529277014e-4,9.412805858527275e-4,-9.341700699516344e-5,8.003231598649799e-5,1.8583130124743392e-4,1.5844766799567064e-4,-1.0606435388110655e-4,-2.950956287639912e-4,-1.2149525288522611e-4,1.195893556123651e-5,2.770167495984141e-4,4.7303394360656385e-5,-2.6463019172787605e-4,-8.16421770188844e-5,-1.4326829785121022e-4,2.3987681633471346e-5,-2.7317157946221265e-4,1.1614738067297625e-4,1.066998389206221e-5,-2.479827122197492e-5,6.126920979388715e-5,5.153009532438146e-5,-1.3531339183828542e-5,8.976676291006759e-5,-2.1519856089266814e-6,-4.468402216980887e-5,-1.6260640633220135e-5,-4.119968255444917e-18,-3.686287386450715e-18,-1.2902005852577503e-17,-2.710505431213761e-18,Trachischium,Burrowing,Asian,annelids
Trachischium_monticola_1,0.04665682004070628,-0.016021888401968304,0.030437187423135174,0.01736039452904456,0.026750106393108413,-0.017679161282995338,0.022697130533269102,-0.00867672848057202,-0.0016038006444399034,0.010139982044082922,0.01227154970077984,0.013231151448670988,-0.005910379098050123,-8.63432161291173e-4,0.004916546187893293,-8.609224781768284e-4,-0.006742601991367778,3.873651521468925e-4,-1.0277120004244158e-4,0.0034607885176440355,0.0032199269844699896,-0.0031814511157136835,3.9320723811271327e-4,0.001581810133733087,-1.0275554822782463e-4,0.0025361699660296053,0.002025161660377895,-6.67213822350607e-4,-3.3899217133656184e-5,0.0015434728146305437,6.703561880672603e-4,-7.767394639836354e-5,-8.727609626337844e-4,4.6963427934458286e-5,-3.609029593170979e-4,0.0010395992335360269,-1.3005840963034262e-4,-4.8408649929097857e-4,-7.969809401251866e-4,3.7266316707266806e-4,-4.037456281727925e-4,-4.131079439879729e-4,6.512518972615324e-6,4.912763409235972e-4,3.379964993440501e-5,-3.867672113476723e-4,5.931201935618457e-4,-4.737335924330586e-5,4.459240101907089e-4,-9.202235926674237e-5,3.946903908443652e-5,2.1858418667436907e-5,-8.007396422912531e-5,-4.592588472178996e-5,2.9092936442937664e-4,2.0075442110895807e-4,5.6337663491159095e-5,-4.160951670393166e-5,-1.639688785364154e-4,8.976870377406604e-5,7.456878602269583e-6,8.585045325726938e-5,-5.5760114524504864e-5,-4.9355808773236104e-5,-1.051165889733763e-4,-6.30031352968628e-6,-1.471750209537562e-4,-1.355194873957746e-5,4.251059743034917e-5,-4.803767235376063e-6,-1.1492543028346347e-17,4.119968255444917e-18,-7.37257477290143e-18,6.071532165918825e-18,Trachischium,Burrowing,Asian,annelids
Trachischium_tenuiceps,-0.05811972293202392,-0.05233680379449831,-0.007352753931754981,0.0041814351365056035,-0.010636071754973244,-0.008003722960450547,0.0023415740687044283,0.0028044088462469206,0.003428738646133358,0.006002379884598606,0.003772276145200928,0.0026662175078607246,3.076089249317514e-4,-3.9836689977924453e-4,-0.007133258400370378,-9.890854068354985e-4,0.0028768294109267,0.0017271030433257577,-7.443406015770188e-4,-0.0011252063634569916,-8.741547985570071e-4,0.0019946603961921447,-6.52800846431896e-4,9.123728114503462e-4,0.0012418995230191365,6.369635800275341e-4,-1.9228316079973433e-4,2.6555750738030317e-4,8.633802494922055e-4,0.0010458403106750876,-7.112941116007394e-4,1.1646636386142392e-4,-4.8284508360571987e-4,2.0898224579199984e-4,4.982553252827114e-4,0.0010971059476559404,-2.028181037257049e-4,-1.0605288148575085e-4,6.30761200941838e-4,6.90142189178736e-5,1.4390807674676052e-4,-5.496767053347735e-4,2.9302115710802226e-5,2.3234273036513715e-4,-1.9403735981314465e-4,-4.944474831290982e-4,4.596311620053855e-5,4.213243554218073e-5,-3.753462818538642e-4,-3.4874529277462304e-5,1.7283559616451856e-5,-2.8683230186599433e-6,1.7677557913671092e-4,-2.956481009423958e-4,7.818832454102825e-5,8.118451775601838e-6,-1.282176177416427e-4,8.458092468132576e-6,3.0354846035244535e-4,1.3709023324409556e-5,4.759040880160468e-5,-2.454120108321105e-5,9.866715444700248e-5,-2.528606510108968e-6,1.1165825126105097e-4,-3.25856796910927e-5,-4.5344489632152184e-5,6.454744210947128e-5,-2.1571298821323115e-5,1.3849183192054729e-5,5.637851296924623e-18,-2.3635607360183997e-17,2.6020852139652106e-18,1.9949319973733282e-17,Trachischium,Burrowing,Asian,annelids
Trimerodytes_aequifasciata,0.03918470018688307,-0.008542190689980059,0.013854634208724405,-0.007046527996950751,-0.0010153461404491745,-0.0018572861354109707,-0.014314956216194141,-0.022257343768121635,0.0015011951783388407,-0.0021317072609836362,-9.018530821277247e-5,-0.0012946854085162266,-0.0027002847701949845,-0.007335520313826916,0.006462036020328877,-0.0021644486503771296,-0.001221427656816122,-0.0044020339072353915,-0.0021028555193187016,-0.0025115971582174183,-0.0022787623964306606,-0.001938761145410768,-5.162440564910589e-4,-0.001730669313618765,9.553498396116061e-4,-0.0014254538085034458,-0.0020636669890527906,-0.0013505944027022195,6.243205116991704e-4,8.307455341662548e-4,-0.0010929963454549124,-7.879912706845889e-4,-8.998230108190504e-4,6.101316221731966e-4,-3.843215444772666e-4,1.6139663738027173e-4,6.106100352599698e-4,-2.98836748302144e-4,-4.666237264045215e-4,-2.0699919995576508e-4,-4.737907073834259e-4,-3.7618434738796724e-5,3.4834380766738814e-4,-3.216809202461039e-4,4.483492881253325e-4,-1.5374576638033186e-4,1.0917154336115314e-4,2.758958290492714e-4,6.405083803367724e-5,-3.8223828986328715e-4,-1.1903539698010347e-5,1.0865832902254202e-4,1.2605216534700739e-4,1.814996151845095e-5,-3.763072868254323e-4,6.35296585913903e-5,-4.721322846780629e-4,-7.769911585917965e-5,-2.249287760783888e-4,-3.0925159344149725e-5,5.1652663716868046e-5,-9.747107384890471e-5,-1.6642538947387014e-4,6.072410236752259e-5,-5.973479198749846e-5,2.592678877677463e-5,-5.9597788732578977e-5,-4.915553784295523e-5,8.571744452698414e-5,-2.1198655081724674e-6,-9.215718466126788e-19,-2.2768245622195593e-17,-3.3068166260807885e-18,2.5478751053409354e-18,Trimerodytes,Aquatic,Asian,aquatic gen
Trimerodytes_annularis,0.014679438036706153,0.007733959544609106,0.025582834215167213,-0.008441384857583778,-0.005043476048873633,0.009826726766232726,0.0065675363528994715,-0.02031406200544334,0.004589559004032228,0.0032206483280611243,-0.004132880071975097,0.002271616078692588,0.0031929252270412045,-0.004239766234535836,0.0016341616006146419,9.17059451407142e-4,0.004520425505765172,1.947349554548527e-4,-1.8999607113260372e-4,0.0031872532468871103,-0.0024007763402715517,0.001884759055794248,5.923233187981528e-4,-1.3151759455691688e-4,0.0010318763150654322,-9.808858441634783e-5,4.5315455363830544e-4,-9.115162366993496e-4,-2.1204934145066003e-4,-1.7253177251141227e-5,0.001224932723699711,-7.786990777435472e-4,1.9930832184693851e-4,-7.576210243140894e-4,-1.5502737270589153e-4,-0.0017477223106235587,3.7334109090649925e-4,8.335835399152199e-4,-0.0011945395435111628,-9.97833981296358e-6,7.410264091189996e-5,1.3880148352338526e-4,-2.926221301157382e-4,-3.778819220738242e-4,-4.0351382072773896e-4,-7.392549771711898e-5,3.197270712393559e-6,3.7992968579655023e-4,-2.0885460289207086e-4,4.6250288271338974e-4,-3.1261383981001336e-4,-6.550509969698557e-5,-4.056098321507406e-6,-2.800835575446713e-4,-1.8023479584516693e-4,2.4854974178400833e-4,-3.010601877060509e-4,-2.8255793715257707e-4,7.353928483286841e-5,7.380106733686987e-5,-1.9586720894005781e-4,6.336607531379807e-5,3.16813172854563e-5,2.582544907956595e-5,-6.321661999711967e-5,-1.5133429596469203e-5,-5.332934459224243e-6,-1.29954180303173e-4,-6.126112085070334e-5,-7.923324261959018e-6,-1.9136168344369153e-17,-2.1629833341085813e-17,-2.4692704478357363e-17,4.391018798566293e-18,Trimerodytes,Aquatic,Asian,aquatic gen
Trimerodytes_balteata,-0.021011486255795478,-0.01902411753386792,0.04313315853031114,0.013597402980004543,-0.012303399740821022,0.004237536043844156,-0.013260263352645317,0.004517780170266657,-0.00426212178995348,0.007116898520186561,6.696501008724402e-4,0.001870142326867802,4.0924044490758354e-4,0.0033567913979645845,-0.0021662516569230447,0.002976034816585455,0.00613692593696887,0.0024408486788291624,-0.00392867808693481,0.003374084675332438,-8.599908916301404e-5,0.0013162795664722312,9.294933806652469e-4,-3.491529781298046e-4,-0.0016149526041672258,0.002265103505853125,2.759050681181435e-4,-0.0014072112001503661,0.0013862185909372955,2.831815808654239e-4,-7.441537160698169e-4,-0.001227385549071322,-9.082394728790743e-4,0.0011455237753667186,7.40093122972251e-4,-0.00105307134669694,-0.0011666750526995997,4.942225743975558e-5,7.893536025593126e-4,-4.707952499302871e-4,5.012449935771329e-4,-2.478915300930466e-4,7.154185034354565e-4,-6.940311970248463e-4,-6.432993764508251e-4,1.123526232270172e-4,1.1391994917115018e-4,-7.4912130900472e-5,2.367370736990147e-4,-4.037087759683359e-5,-2.0697012189364666e-5,-7.98412921762159e-5,-4.289204659620982e-4,2.3313507717000873e-5,-2.484923794190131e-4,2.973004905570221e-4,1.7696502480810428e-4,-3.1406889514298895e-4,-2.663388604968958e-4,6.036875873900786e-5,1.3136333029217714e-4,-1.898571568747629e-4,-1.0255791885417783e-5,-1.3551405975321807e-5,4.836530609572117e-5,4.738264996103878e-5,-2.0432184616560778e-5,6.426389904558714e-5,2.4385126243508273e-5,4.353778646066505e-6,-1.862117231243854e-17,-4.174178364069192e-18,-1.1275702593849246e-17,9.215718466126788e-18,Trimerodytes,Aquatic burrower,Asian,fish
Trimerodytes_percarinata,0.039856355372905314,-0.030882497239333184,-1.0459927570741078e-4,0.0025036190435808953,0.0020750928851274437,0.0035962778972648615,-0.010049464627056873,-0.011998306815622823,0.009941080180929094,-0.003671694196390687,-0.0047805771363262205,-0.0013032608349760359,0.009462333060925499,-0.0015265595800313854,-0.0022125148937569205,0.0017022206134606637,-0.007202557505110552,-0.0014451874769243396,0.002778459139521768,3.528927757885967e-4,-1.1298118676855262e-5,-0.001933984964146538,0.0014742343980408477,0.0016945782543536046,0.0026579752727197235,-6.368841335546556e-4,-0.001834205695014988,-2.8349382548223097e-4,0.002000320532758712,-2.385682235736826e-4,0.0011357215377316065,-4.7942679931359017e-4,-2.6908060823198228e-5,8.820674239343419e-4,2.818967700731217e-4,-7.743837778398408e-4,-6.190759251161908e-5,-5.117190991807015e-4,3.0322807714772777e-5,-3.9398767975552557e-4,2.5383270608603345e-4,1.7478864068283816e-4,-3.936791929132121e-4,4.902187833484427e-4,1.0818884775874762e-4,5.697335708220221e-4,1.516496068971996e-4,-1.7614858578669275e-4,1.2220399293536125e-4,-2.1176821076764762e-4,-4.950806021108328e-4,4.886504161670709e-4,-3.7297115852950684e-4,-2.9329003527729734e-4,1.98421742116528e-4,1.6134431747167146e-4,-9.291096475628281e-5,-1.6463993637693352e-4,1.1105718515630835e-4,1.9619109134136342e-4,1.1168643672758178e-4,7.54153146647525e-5,-2.2610791012966545e-4,-5.9671357830565016e-5,1.383667810667395e-4,1.3122559856382988e-5,3.6810688003213796e-5,4.698742204630421e-5,-3.2417178338368946e-5,4.6198750501853996e-5,-3.0140820395097023e-17,2.6020852139652106e-18,-3.2526065174565133e-19,2.3635607360183997e-17,Trimerodytes,Aquatic,Asian,aquatic gen
Tropidoclonion_lineatum,-0.07587651340150675,0.007369613308384509,-0.027575739739835778,0.031007413135175084,-0.024431997616883458,0.005024222064788725,0.0037956198268345154,0.0015757967734257624,-0.002421417517697328,7.258502233499852e-4,0.00912039034362857,0.004583424657602897,-0.002483639900784246,-0.006302276439773956,-2.9161551484583004e-4,0.001742941028308635,-0.0011289215154238613,0.002556897436952388,0.001400992078480933,-0.00163448603520095,-0.003751946714882138,-0.0024597471706824135,0.003820095717158401,0.0017872950675777584,-9.697454189803252e-4,-6.03080514321921e-4,-5.504726341212695e-4,1.2648130542609924e-4,0.0015407159781590904,5.229875525105022e-4,7.51061264937266e-4,-7.557287561443891e-6,2.001270694601357e-4,0.0015438643809655424,-5.749671443601037e-4,-9.954169846097087e-4,-3.585741996262955e-4,0.0016435316800334902,-7.513665963942817e-4,5.333246882109342e-4,2.2233320402136373e-4,3.000916925723291e-4,6.782248975790192e-5,-2.2215465329930616e-4,4.618739904166177e-4,-1.1665401122084489e-4,-4.092339969211697e-4,-3.2588780634940323e-4,1.923965460085285e-4,-7.13314958420549e-4,4.375745863769147e-4,-5.8876721902129244e-5,1.7908074860861919e-4,-3.229535130883292e-4,2.48065714759933e-4,2.828217882771937e-4,1.752336937187307e-4,5.026486455840973e-5,-6.979897252167933e-5,-1.611384107478852e-4,6.82766897382751e-5,-8.186403544818067e-5,1.1431469319854426e-4,-1.1736557895507932e-5,-6.917704704576975e-6,1.7155282277758142e-4,3.762286132727026e-5,-2.3248547589897747e-5,-4.8230513982148743e-5,5.396221912289527e-5,-1.1600963245594897e-17,1.951563910473908e-17,-1.5287250632045613e-17,-1.8648277366750676e-17,Tropidoclonium,Burrowing,American,annelids
Tropidonophis_aenigmaticus,0.06611689279923573,-0.04680547234824393,-0.0029063113960464105,0.0027250646339612885,0.008016589422080354,0.0055579488021810465,0.0061837550187565545,0.0012952448940330356,0.004654828902073577,-0.011047068523122502,5.109394549069384e-4,0.004301703331228336,-3.767578536341377e-4,-0.005178527058320965,0.002339108105210871,-0.005045157124022602,-0.001357534819433045,-0.00098384481901766835,-0.004049130233156429,-0.0010633083965910734,3.306035889299482e-4,0.002344337454450965,0.0012422415251748017,0.0017625570491828916,0.0012601650293065348,0.001005185445261538,-0.0010110757939062803,-2.0314135669750617e-5,-4.913357724568566e-4,-9.784851216836823e-4,-1.375954482283957e-4,-0.0010003918680869682,-7.911827527883805e-4,7.335895516811397e-4,-0.0011462931526630522,0.0016088518507251935,-4.923083046213814e-4,-2.1110908164049137e-5,3.0994933260189395e-4,-0.0011712326633945645,-2.109404620634555e-4,1.9418926537624148e-4,8.062806925998591e-4,2.3057333750467316e-4,4.1930590746384373e-4,3.1874229898088834e-4,-8.740986017506025e-4,-4.4481984736676454e-4,-1.0222678427809155e-5,7.937370196193175e-5,9.776368930009983e-5,1.7385392577789157e-4,1.679062031983561e-4,5.3055168163097176e-5,-2.2167725764490057e-4,4.56860079458139e-5,-9.995333903242676e-5,-1.9171448584750576e-4,2.057892991498434e-4,-2.4697893818128756e-4,5.358495181167133e-5,-1.028592739592312e-4,1.6586288990762607e-4,-6.019958402774062e-5,1.3238032352192337e-4,-3.2578002596304043e-5,-8.807865905265396e-5,-4.807576919279158e-6,-1.028543692889746e-4,-2.3992469074102616e-5,-7.752045533271357e-18,2.336455681706262e-17,-2.2388774861825667e-17,2.542454094478508e-17,Tropidonophis ,Terrestrial,Asian,unknown
Tropidonophis_doriae,0.06165568749528969,0.03225407178065584,-0.010153549780001396,0.015710684224106604,0.007540572931002245,-0.01091189131478252,-0.0010544996852764807,0.006310757204948285,-0.006187873143431411,-0.009631243398785898,0.0033698531280526084,-7.958514130918601e-4,7.917232445949421e-4,7.605888283787677e-5,3.3764301125946845e-4,-0.0021597001747976187,-0.0027739916936778534,0.0031808137548252915,1.384143419184951e-4,-0.002757643825255515,0.002704835325289313,0.0035284251103284564,-0.0010345108314561218,-0.0010401597408084102,3.000476794239491e-4,-0.0023975885753028097,0.0019414976840234559,5.41000757251536e-4,-7.204689231914888e-4,-5.376926139509535e-4,2.891898699838853e-4,3.542155094483272e-5,9.498175159775627e-5,4.7583844866039813e-4,2.2354158802425278e-4,-2.1687268498346113e-4,-5.737483869024585e-4,4.785259487841034e-5,-6.657656741744803e-4,-0.0014243305494977807,-1.0181236041632185e-4,9.977892016883275e-5,1.6769566425445338e-4,2.8177311219249697e-4,-5.183154201292772e-4,-9.637759257825624e-5,-3.2146885710868144e-4,-5.377476353578051e-4,-2.624134546764494e-4,-2.5961675118056795e-4,-2.186339053239705e-4,-2.7299653008773983e-4,-3.30609092099685e-4,-5.422424426075996e-4,1.0270955350000764e-5,4.79034528775334e-5,4.4981462572412994e-4,1.0572616267063694e-4,-1.0122471672803968e-4,-1.4497014028333954e-4,1.2008730271258661e-4,8.903135202482691e-6,-6.350168972000755e-5,-5.112985946907102e-5,-1.3759645727927177e-4,-1.527248469643434e-6,3.857770757354582e-5,-9.358025845292143e-5,2.4691788837978524e-5,-7.020428588663875e-5,-2.45029690981724e-17,-5.204170427930421e-17,-2.699663409488906e-17,2.8080836267374565e-17,Tropidonophis ,Terrestrial,Asian,unknown
Tropidonophis_halmahericus,0.018943695125006578,-0.005529606464228587,0.0017766325164232759,-0.012291065207649419,0.020222832545887907,0.025274967527600955,0.021052320641855332,0.027708749761678343,-0.007649611374665707,0.0014135330691955052,0.007586976739490676,-0.006659244345801048,-0.003987056666775259,-0.003994969802282628,-0.0016365860146933479,-0.007447783750599399,0.0022921071917770784,-0.008454233389210902,0.0023469873476973965,0.0035308994370836324,-0.0016774810130592986,9.03458153328951e-4,0.0012722971855971012,-0.001089602797532942,0.001767952405345637,-9.894011869059631e-4,-2.558700636191414e-4,0.0021638989435880315,-5.900945879308204e-4,0.0015244582128604515,-2.83219544843474e-4,6.706850038512604e-5,4.633044290641435e-4,-5.81699412740103e-4,1.5510486900237932e-4,2.1946999960186978e-4,-1.5082291957530964e-4,-4.816503337682121e-4,2.9127175165164453e-4,1.7019993911665627e-4,6.546864051664136e-6,1.4252515468583126e-5,1.9804513733498225e-4,-1.5602448744748146e-4,-1.1748648075722528e-4,-3.848045444284194e-5,5.534105506206092e-4,-2.78349410567241e-4,1.0750487768789284e-4,-3.83796969155228e-5,3.7589259739963216e-4,-2.32730448061713e-4,-1.0125068903419561e-4,-7.839846700867189e-5,-9.543236941504435e-6,2.1911200787466645e-4,5.522633540763015e-5,3.2577174198398284e-5,-1.3949318792517745e-4,1.0101789904837873e-4,-3.303017888432269e-5,2.7825173900630873e-5,6.65359075475787e-5,-1.6592694230912233e-4,6.914333499616053e-5,1.8452606307359454e-5,-5.327600166769347e-5,2.8827564862465342e-5,-2.0355298107361852e-5,3.419491835317018e-5,-1.5178830414797062e-18,-1.8431436932253575e-17,3.63207727782644e-18,-5.773376568485311e-18,Tropidonophis ,Terrestrial,Asian,generalist
