Habit,Taxa1,Taxa2,C1,C2,C3,C4,pC1,pC2,pC3,pC4
Aquatic,Limnophis_bicolor,Nerodia_cyclopion,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Aquatic,Limnophis_bicolor,Nerodia_fasciata,0.535543623085642,0.08495105285996095,0.2726237835577041,0.012505463443499475,0.019801980198019802,0,0,0
Aquatic,Limnophis_bicolor,Nerodia_paucimaculata,0.33284304694642186,0.02365581942291728,0.10186056717972496,0.0034823227618729817,0.09900990099009901,0.12871287128712872,0.16831683168316833,0.33663366336633666
Aquatic,Limnophis_bicolor,Nerodia_rhombifer,0.4645257424953696,0.03942602811621017,0.16974965949479254,0.005803821574082317,0.0297029702970297,0.019801980198019802,0.0297029702970297,0.09900990099009901
Aquatic,Limnophis_bicolor,Nerodia_sipedon,0.0876193596584417,0.0062272827059096925,0.02450306002659943,9.16705015527761e-4,0.46534653465346537,0.5346534653465347,0.5742574257425742,0.6039603960396039
Aquatic,Limnophis_bicolor,Nerodia_taxispilota,0.33510113531502084,0.03887894352541958,0.12132908907030458,0.00572328641742085,0.06930693069306931,0.0297029702970297,0.09900990099009901,0.13861386138613863
Aquatic,Limnophis_bicolor,Paratapinophis_praemaxillaris,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Aquatic,Limnophis_bicolor,Regina_grahami,0.1932653007139593,0.014484750677575632,0.06670946935012934,0.002132269277288738,0.22772277227722773,0.2376237623762376,0.297029702970297,0.3564356435643564
Aquatic,Limnophis_bicolor,Thamnophis_couchii,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Aquatic,Limnophis_bicolor,Thamnophis_rufipunctatus,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Aquatic,Limnophis_bicolor,Thamnophis_sumichrasti,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Aquatic,Limnophis_bicolor,Thamnophis_validus,0.3719115424656678,0.02885165350193438,0.10978681057657508,0.004247190423263224,0.039603960396039604,0.07920792079207921,0.16831683168316833,0.19801980198019803
Aquatic,Limnophis_bicolor,Trimerodytes_aequifasciata,0.09425041797680034,0.00981496897511347,0.042462898738326364,0.001444840665126271,0.22772277227722773,0.1782178217821782,0.2871287128712871,0.3069306930693069
Aquatic,Limnophis_bicolor,Trimerodytes_annularis,0.30187908958759146,0.03656774136215554,0.1331781142969952,0.005383059272609821,0.07920792079207921,0.0297029702970297,0.10891089108910891,0.13861386138613863
Aquatic,Limnophis_bicolor,Trimerodytes_percarinata,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Aquatic,Limnophis_bicolor,Xenochrophis_cerasogaster,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Aquatic,Limnophis_bicolor,Xenochrophis_trianguligerus_1,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Aquatic,Limnophis_bicolor,Xenochrophis_trianguligerus_2,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Aquatic,Limnophis_bicolor,Xenochrophis_vittatus,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Aquatic,Liodytes_alleni,Natrix_tessellata_3,0.26979084098377604,0.03308412225036919,0.15020658519012428,0.012158070441889214,0.09900990099009901,0.009900990099009901,0.0891089108910891,0.13861386138613863
Aquatic,Liodytes_alleni,Paratapinophis_praemaxillaris,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Aquatic,Liodytes_alleni,Trimerodytes_aequifasciata,0.18874652821418525,0.020669311209298005,0.08607415737934748,0.0065711280377751605,0.25742574257425743,0.15841584158415842,0.27722772277227725,0.32673267326732675
Aquatic,Liodytes_alleni,Trimerodytes_annularis,0.38231953467685287,0.05085330774141478,0.1793329461145689,0.016167137498171547,0.04950495049504951,0.009900990099009901,0.0594059405940594,0.07920792079207921
Aquatic,Liodytes_alleni,Trimerodytes_percarinata,0.04785370543328782,0.005186883428328903,0.019678755631781432,0.001648999077880786,0.37623762376237624,0.3564356435643564,0.40594059405940597,0.40594059405940597
Aquatic,Liodytes_alleni,Xenochrophis_cerasogaster,0.4912010450668076,0.07130185010462448,0.23826776441055042,0.01049619339512057,0.019801980198019802,0,0.019801980198019802,0.019801980198019802
Aquatic,Liodytes_alleni,Xenochrophis_trianguligerus_1,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Aquatic,Liodytes_alleni,Xenochrophis_trianguligerus_2,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Aquatic,Liodytes_alleni,Xenochrophis_vittatus,0.21517588610790617,0.02113455659263712,0.0750171163497541,0.0031111730339526225,0.2079207920792079,0.1485148514851485,0.25742574257425743,0.27722772277227725
Aquatic,Liodytes_pygaea,Natrix_tessellata_3,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Aquatic,Liodytes_pygaea,Paratapinophis_praemaxillaris,0.18629528903229375,0.019261266869209814,0.07434553054304348,0.0061234866264144395,0.18811881188118812,0.0891089108910891,0.21782178217821782,0.27722772277227725
Aquatic,Liodytes_pygaea,Trimerodytes_aequifasciata,0.12279790928010659,0.015001824918369391,0.05143425287236778,0.004769337078564371,0.26732673267326734,0.13861386138613863,0.31683168316831684,0.297029702970297
Aquatic,Liodytes_pygaea,Trimerodytes_annularis,0.3768993607379929,0.050078879701041745,0.14944216986651251,0.01592093356046871,0.0297029702970297,0,0.06930693069306931,0.06930693069306931
Aquatic,Liodytes_pygaea,Trimerodytes_percarinata,0.01016497989962939,0.0011619715134183611,0.003687464135334561,3.694106452606242e-4,0.5544554455445545,0.5544554455445545,0.5643564356435643,0.5643564356435643
Aquatic,Liodytes_pygaea,Xenochrophis_cerasogaster,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Aquatic,Liodytes_pygaea,Xenochrophis_trianguligerus_1,0.27263128404277426,0.028187636660704465,0.07704506241158171,0.004149441919221051,0.10891089108910891,0.06930693069306931,0.21782178217821782,0.1782178217821782
Aquatic,Liodytes_pygaea,Xenochrophis_trianguligerus_2,0.28346241891412016,0.029307479144843898,0.07721983200730201,0.0043142915446985446,0.1485148514851485,0.10891089108910891,0.3069306930693069,0.26732673267326734
Aquatic,Liodytes_pygaea,Xenochrophis_vittatus,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Aquatic,Liodytes_rigida,Natrix_tessellata_3,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Aquatic,Liodytes_rigida,Paratapinophis_praemaxillaris,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Aquatic,Liodytes_rigida,Trimerodytes_aequifasciata,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Aquatic,Liodytes_rigida,Trimerodytes_annularis,0.2406160678353556,0.031970823966562936,0.11520619935736173,0.010164072504890738,0.15841584158415842,0.0297029702970297,0.12871287128712872,0.21782178217821782
Aquatic,Liodytes_rigida,Trimerodytes_percarinata,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Aquatic,Liodytes_rigida,Xenochrophis_cerasogaster,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Aquatic,Liodytes_rigida,Xenochrophis_trianguligerus_1,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Aquatic,Liodytes_rigida,Xenochrophis_trianguligerus_2,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Aquatic,Liodytes_rigida,Xenochrophis_vittatus,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Aquatic,Natrix_tessellata_3,Nerodia_clarkii,0.0023457618992468454,1.835347395441056e-4,7.338087122003625e-4,6.744710574529825e-5,0.6633663366336634,0.6633663366336634,0.6633663366336634,0.6633663366336634
Aquatic,Natrix_tessellata_3,Nerodia_cyclopion,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Aquatic,Natrix_tessellata_3,Nerodia_fasciata,0.20766220383378253,0.0287119502329264,0.09611089372984058,0.010551342750283821,0.1782178217821782,0.06930693069306931,0.18811881188118812,0.22772277227722773
Aquatic,Natrix_tessellata_3,Nerodia_paucimaculata,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Aquatic,Natrix_tessellata_3,Nerodia_rhombifer,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Aquatic,Natrix_tessellata_3,Nerodia_sipedon,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Aquatic,Natrix_tessellata_3,Nerodia_taxispilota,0.1322116121979552,0.015339392387366119,0.049872143271140076,0.005637066982464535,0.2079207920792079,0.1485148514851485,0.26732673267326734,0.2871287128712871
Aquatic,Natrix_tessellata_3,Paratapinophis_praemaxillaris,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Aquatic,Natrix_tessellata_3,Regina_grahami,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Aquatic,Natrix_tessellata_3,Thamnophis_couchii,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Aquatic,Natrix_tessellata_3,Thamnophis_rufipunctatus,0.02109994033371787,0.002661768133996531,0.009345897825790907,9.781720738486481e-4,0.44554455445544555,0.43564356435643564,0.45544554455445546,0.45544554455445546
Aquatic,Natrix_tessellata_3,Thamnophis_sumichrasti,0.0872681375121096,0.008103198669077771,0.030733173710275497,0.0029778411371385585,0.39603960396039606,0.33663366336633666,0.48514851485148514,0.5742574257425742
Aquatic,Natrix_tessellata_3,Thamnophis_validus,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Aquatic,Natrix_tessellata_3,Trimerodytes_aequifasciata,0.0914793663065594,0.009716402897811074,0.04119184955294109,0.003089010894538398,0.297029702970297,0.21782178217821782,0.297029702970297,0.31683168316831684
Aquatic,Natrix_tessellata_3,Trimerodytes_annularis,0.08856173502904463,0.011378238728396925,0.040735909202594095,0.0036173369674280293,0.32673267326732675,0.18811881188118812,0.3465346534653465,0.37623762376237624
Aquatic,Natrix_tessellata_3,Trimerodytes_percarinata,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Aquatic,Natrix_tessellata_3,Xenochrophis_cerasogaster,0.6099674848279693,0.06674128449324801,0.22624252152698082,0.00982484225096507,0,0,0,0
Aquatic,Natrix_tessellata_3,Xenochrophis_trianguligerus_1,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Aquatic,Natrix_tessellata_3,Xenochrophis_trianguligerus_2,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Aquatic,Natrix_tessellata_3,Xenochrophis_vittatus,0.02242950049658088,0.0017847301180373976,0.006431976397814834,2.6272631705249284e-4,0.5445544554455446,0.5544554455445545,0.5544554455445545,0.5643564356435643
Aquatic,Nerodia_clarkii,Paratapinophis_praemaxillaris,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Aquatic,Nerodia_clarkii,Trimerodytes_aequifasciata,0.6391167129379127,0.059164827018386365,0.21913807590490958,0.018809511828132185,0,0.009900990099009901,0.019801980198019802,0.039603960396039604
Aquatic,Nerodia_clarkii,Trimerodytes_annularis,0.513169849773636,0.05916417807011813,0.1887670512877128,0.018809305516363145,0.009900990099009901,0,0.019801980198019802,0.0297029702970297
Aquatic,Nerodia_clarkii,Trimerodytes_percarinata,0.6850117951117065,0.06738296339604541,0.2296367348152766,0.02142219813502772,0,0,0,0.0297029702970297
Aquatic,Nerodia_clarkii,Xenochrophis_cerasogaster,0.34989781999153735,0.04181388013566932,0.12705293634511633,0.006155332180867357,0.019801980198019802,0,0.039603960396039604,0.06930693069306931
Aquatic,Nerodia_clarkii,Xenochrophis_trianguligerus_1,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Aquatic,Nerodia_clarkii,Xenochrophis_trianguligerus_2,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Aquatic,Nerodia_clarkii,Xenochrophis_vittatus,0.45513145202494243,0.02830443940591553,0.0908402344963024,0.004166636202413105,0.039603960396039604,0.10891089108910891,0.31683168316831684,0.33663366336633666
Aquatic,Nerodia_cyclopion,Paratapinophis_praemaxillaris,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Aquatic,Nerodia_cyclopion,Trimerodytes_aequifasciata,0.03929762445826679,0.0036147165226520506,0.01591529395835421,0.0011491802919839408,0.504950495049505,0.4752475247524752,0.5247524752475248,0.5346534653465347
Aquatic,Nerodia_cyclopion,Trimerodytes_annularis,0.4995676074897145,0.05759595366060964,0.212878651930342,0.018310740117521554,0,0,0,0.04950495049504951
Aquatic,Nerodia_cyclopion,Trimerodytes_percarinata,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Aquatic,Nerodia_cyclopion,Xenochrophis_cerasogaster,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Aquatic,Nerodia_cyclopion,Xenochrophis_trianguligerus_1,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Aquatic,Nerodia_cyclopion,Xenochrophis_trianguligerus_2,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Aquatic,Nerodia_cyclopion,Xenochrophis_vittatus,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Aquatic,Nerodia_fasciata,Paratapinophis_praemaxillaris,0.5615208861501624,0.07445546229362407,0.2603139748509034,0.023670666665614595,0,0,0,0.009900990099009901
Aquatic,Nerodia_fasciata,Trimerodytes_aequifasciata,0.5737819822984968,0.07608123544733483,0.2387880944139094,0.024187527795878343,0,0,0,0
Aquatic,Nerodia_fasciata,Trimerodytes_annularis,0.6786555665655176,0.08998706048712196,0.24854905049620205,0.028608427741796016,0,0,0,0
Aquatic,Nerodia_fasciata,Trimerodytes_percarinata,0.6215489579164648,0.11442430131115858,0.3345171739575953,0.03637744513761782,0,0,0,0
Aquatic,Nerodia_fasciata,Xenochrophis_cerasogaster,0.48451245413954536,0.1050089278862578,0.2779990910966449,0.015458140478699103,0.039603960396039604,0,0,0
Aquatic,Nerodia_fasciata,Xenochrophis_trianguligerus_1,0.47003573701710843,0.07265503400144448,0.18496549030992118,0.010695392712660642,0.0297029702970297,0,0.0297029702970297,0.0297029702970297
Aquatic,Nerodia_fasciata,Xenochrophis_trianguligerus_2,0.36629955472032727,0.05403651454487869,0.13293862659255434,0.007954600143320917,0.10891089108910891,0,0.09900990099009901,0.0594059405940594
Aquatic,Nerodia_fasciata,Xenochrophis_vittatus,0.6087290107580998,0.08404839678632034,0.23333162411266892,0.012372585366642987,0.0297029702970297,0,0.019801980198019802,0.019801980198019802
Aquatic,Nerodia_paucimaculata,Paratapinophis_praemaxillaris,0.24366209031436636,0.019256068782760406,0.0931804212657341,0.006121834065704283,0.1188118811881188,0.12871287128712872,0.1485148514851485,0.2871287128712871
Aquatic,Nerodia_paucimaculata,Trimerodytes_aequifasciata,0.3794177477154903,0.03977732185162007,0.16626128152939862,0.012645891884834828,0.019801980198019802,0.009900990099009901,0.019801980198019802,0.09900990099009901
Aquatic,Nerodia_paucimaculata,Trimerodytes_annularis,0.4997292510543423,0.05782651809263737,0.2045643326060699,0.018384040499351866,0.009900990099009901,0,0.039603960396039604,0.1188118811881188
Aquatic,Nerodia_paucimaculata,Trimerodytes_percarinata,0.1301478469499906,0.01202424360910867,0.04577352750120609,0.0038227129831645847,0.39603960396039606,0.3564356435643564,0.5148514851485149,0.5742574257425742
Aquatic,Nerodia_paucimaculata,Xenochrophis_cerasogaster,0.11849332463076423,0.012965275832634016,0.04345470108827089,0.001908590623675602,0.39603960396039606,0.33663366336633666,0.44554455445544555,0.44554455445544555
Aquatic,Nerodia_paucimaculata,Xenochrophis_trianguligerus_1,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Aquatic,Nerodia_paucimaculata,Xenochrophis_trianguligerus_2,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Aquatic,Nerodia_paucimaculata,Xenochrophis_vittatus,0.13337522370829036,0.009750745600743252,0.03471969901411309,0.0014353864790583376,0.3069306930693069,0.32673267326732675,0.45544554455445546,0.5445544554455446
Aquatic,Nerodia_rhombifer,Paratapinophis_praemaxillaris,0.2996983216511432,0.026030804257539578,0.12594971611828523,0.008275638504373982,0.10891089108910891,0.09900990099009901,0.12871287128712872,0.22772277227722773
Aquatic,Nerodia_rhombifer,Trimerodytes_aequifasciata,0.24073123390371998,0.02566588640387589,0.107268171897704,0.008159624868727745,0.0891089108910891,0.0297029702970297,0.07920792079207921,0.19801980198019803
Aquatic,Nerodia_rhombifer,Trimerodytes_annularis,0.4098076049659074,0.047247378475930885,0.1671267276280412,0.015020750825741162,0.009900990099009901,0.009900990099009901,0.019801980198019802,0.10891089108910891
Aquatic,Nerodia_rhombifer,Trimerodytes_percarinata,0.027014657589399027,0.0028510713013794875,0.010852439617978027,9.064043971510338e-4,0.5643564356435643,0.5643564356435643,0.5643564356435643,0.6138613861386139
Aquatic,Nerodia_rhombifer,Xenochrophis_cerasogaster,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Aquatic,Nerodia_rhombifer,Xenochrophis_trianguligerus_1,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Aquatic,Nerodia_rhombifer,Xenochrophis_trianguligerus_2,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Aquatic,Nerodia_rhombifer,Xenochrophis_vittatus,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Aquatic,Nerodia_sipedon,Paratapinophis_praemaxillaris,0.0888679026925866,0.007023031135538163,0.03072737953171711,0.0022327418817973334,0.40594059405940597,0.42574257425742573,0.504950495049505,0.5445544554455446
Aquatic,Nerodia_sipedon,Trimerodytes_aequifasciata,0.0928479086770555,0.009733970455874597,0.03727324898066498,0.0030945959221272477,0.39603960396039606,0.32673267326732675,0.44554455445544555,0.504950495049505
Aquatic,Nerodia_sipedon,Trimerodytes_annularis,0.42092856756854313,0.048708042158539536,0.1599149710418096,0.01548512082730328,0.019801980198019802,0,0.019801980198019802,0.04950495049504951
Aquatic,Nerodia_sipedon,Trimerodytes_percarinata,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Aquatic,Nerodia_sipedon,Xenochrophis_cerasogaster,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Aquatic,Nerodia_sipedon,Xenochrophis_trianguligerus_1,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Aquatic,Nerodia_sipedon,Xenochrophis_trianguligerus_2,0.008596770304398649,8.441734302976484e-4,0.002418732611413331,1.2426897156840778e-4,0.7920792079207921,0.8118811881188119,0.8118811881188119,0.8118811881188119
Aquatic,Nerodia_sipedon,Xenochrophis_vittatus,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Aquatic,Nerodia_taxispilota,Paratapinophis_praemaxillaris,0.3358973898346481,0.03897132618616869,0.1321696360549888,0.012389652058459275,0.04950495049504951,0.019801980198019802,0.0594059405940594,0.1188118811881188
Aquatic,Nerodia_taxispilota,Trimerodytes_aequifasciata,0.4494742681449204,0.06022214001056013,0.18391211024738685,0.01914564973699736,0.019801980198019802,0,0.0297029702970297,0.07920792079207921
Aquatic,Nerodia_taxispilota,Trimerodytes_annularis,0.47896037955789417,0.07493417001924661,0.20204090635520564,0.02382285605044145,0.019801980198019802,0,0.0297029702970297,0.039603960396039604
Aquatic,Nerodia_taxispilota,Trimerodytes_percarinata,0.20436937461322446,0.023711245760010144,0.06757367808824895,0.0075382111308135765,0.19801980198019803,0.0891089108910891,0.33663366336633666,0.3465346534653465
Aquatic,Nerodia_taxispilota,Xenochrophis_cerasogaster,0.24884548061695166,0.028871431242294215,0.07468658769532001,0.004250101862271197,0.16831683168316833,0.06930693069306931,0.297029702970297,0.22772277227722773
Aquatic,Nerodia_taxispilota,Xenochrophis_trianguligerus_1,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Aquatic,Nerodia_taxispilota,Xenochrophis_trianguligerus_2,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Aquatic,Nerodia_taxispilota,Xenochrophis_vittatus,0.29932578913301455,0.03472823343455403,0.094102549379863,0.005112269230954076,0.15841584158415842,0.0297029702970297,0.2376237623762376,0.24752475247524752
Aquatic,Paratapinophis_praemaxillaris,Regina_grahami,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Aquatic,Paratapinophis_praemaxillaris,Thamnophis_couchii,0.1721152662096117,0.011242567092327307,0.05503203356876638,0.0035742046306665195,0.2079207920792079,0.25742574257425743,0.3069306930693069,0.43564356435643564
Aquatic,Paratapinophis_praemaxillaris,Thamnophis_rufipunctatus,0.22830089842138768,0.027615408796236113,0.10149362882507983,0.008779411426827755,0.18811881188118812,0.0594059405940594,0.18811881188118812,0.25742574257425743
Aquatic,Paratapinophis_praemaxillaris,Thamnophis_sumichrasti,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Aquatic,Paratapinophis_praemaxillaris,Thamnophis_validus,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Aquatic,Paratapinophis_praemaxillaris,Xenochrophis_cerasogaster,0.03877685019803678,0.005198992674697589,0.01964287697667627,7.653326315287547e-4,0.4158415841584158,0.3564356435643564,0.42574257425742573,0.43564356435643564
Aquatic,Paratapinophis_praemaxillaris,Xenochrophis_trianguligerus_1,0.061673675130252015,0.0052128200816585896,0.01863400390461009,7.673681346384599e-4,0.46534653465346537,0.45544554455445546,0.48514851485148514,0.504950495049505
Aquatic,Paratapinophis_praemaxillaris,Xenochrophis_trianguligerus_2,0.08012055947993368,0.007867564810814534,0.026813167513666022,0.0011581674484151796,0.43564356435643564,0.37623762376237624,0.504950495049505,0.5148514851485149
Aquatic,Paratapinophis_praemaxillaris,Xenochrophis_vittatus,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Aquatic,Regina_grahami,Trimerodytes_aequifasciata,0.39516102839964684,0.045748578512850704,0.2041067576375192,0.014544256647455138,0.039603960396039604,0,0.0297029702970297,0.10891089108910891
Aquatic,Regina_grahami,Trimerodytes_annularis,0.3842706421878228,0.04430318092839562,0.16557237560244817,0.014084739999959276,0.039603960396039604,0,0.0297029702970297,0.10891089108910891
Aquatic,Regina_grahami,Trimerodytes_percarinata,0.17109116794534207,0.017817456820144364,0.0719651562738569,0.005664474683608739,0.22772277227722773,0.13861386138613863,0.297029702970297,0.38613861386138615
Aquatic,Regina_grahami,Xenochrophis_cerasogaster,0.31903841490878615,0.03614462428076942,0.12760336598674585,0.005320773108807745,0.0594059405940594,0.039603960396039604,0.09900990099009901,0.12871287128712872
Aquatic,Regina_grahami,Xenochrophis_trianguligerus_1,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Aquatic,Regina_grahami,Xenochrophis_trianguligerus_2,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Aquatic,Regina_grahami,Xenochrophis_vittatus,0.1141236826574813,0.00892290280691975,0.033578013550755056,0.0013135215056813726,0.3465346534653465,0.4158415841584158,0.44554455445544555,0.49504950495049505
Aquatic,Thamnophis_couchii,Thamnophis_rufipunctatus,0.16071943645713915,0.022280328643039055,0.1239233001254124,0.019788673895246023,0.1188118811881188,0,0.0594059405940594,0.07920792079207921
Aquatic,Thamnophis_couchii,Thamnophis_sumichrasti,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Aquatic,Thamnophis_couchii,Thamnophis_validus,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Aquatic,Thamnophis_couchii,Trimerodytes_aequifasciata,0.18540426477755556,0.017025257802666588,0.07187183450090485,0.005412621047919882,0.22772277227722773,0.1782178217821782,0.27722772277227725,0.3564356435643564
Aquatic,Thamnophis_couchii,Trimerodytes_annularis,0.49424381147157204,0.05698216464754641,0.20327609358874973,0.018115606077873256,0,0,0,0.04950495049504951
Aquatic,Thamnophis_couchii,Trimerodytes_percarinata,0.0392675232426436,0.003589882597669722,0.013789863473599666,0.001141285161900168,0.49504950495049505,0.48514851485148514,0.5346534653465347,0.5445544554455446
Aquatic,Thamnophis_couchii,Xenochrophis_cerasogaster,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Aquatic,Thamnophis_couchii,Xenochrophis_trianguligerus_1,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Aquatic,Thamnophis_couchii,Xenochrophis_trianguligerus_2,0.014706405982765847,0.0014441187499762698,0.004446907950526752,2.1258564347249106e-4,0.7920792079207921,0.7821782178217822,0.8217821782178217,0.8316831683168316
Aquatic,Thamnophis_couchii,Xenochrophis_vittatus,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Aquatic,Thamnophis_rufipunctatus,Thamnophis_sumichrasti,0.31937166976234044,0.04626019259924502,0.22125085811453343,0.07205507589108877,0.0891089108910891,0,0.0297029702970297,0.039603960396039604
Aquatic,Thamnophis_rufipunctatus,Thamnophis_validus,0.0348295154934819,0.00448000575687825,0.022933079458078397,0.006978076325813766,0.25742574257425743,0.13861386138613863,0.26732673267326734,0.26732673267326734
Aquatic,Thamnophis_rufipunctatus,Trimerodytes_aequifasciata,0.5345602229623332,0.0860387847043334,0.2823884940305718,0.027353203248128347,0.009900990099009901,0,0,0.019801980198019802
Aquatic,Thamnophis_rufipunctatus,Trimerodytes_annularis,0.47845094749610584,0.0860966373004219,0.24732040205038516,0.02737159557926922,0.0297029702970297,0,0,0.0297029702970297
Aquatic,Thamnophis_rufipunctatus,Trimerodytes_percarinata,0.44559544714417043,0.053899483163291406,0.16426439801557513,0.01713556883678677,0.019801980198019802,0.009900990099009901,0.039603960396039604,0.06930693069306931
Aquatic,Thamnophis_rufipunctatus,Xenochrophis_cerasogaster,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Aquatic,Thamnophis_rufipunctatus,Xenochrophis_trianguligerus_1,0.41679326618192303,0.05629561921314208,0.1485876345774769,0.008287158126923285,0.0594059405940594,0,0.0891089108910891,0.07920792079207921
Aquatic,Thamnophis_rufipunctatus,Xenochrophis_trianguligerus_2,0.4215913945934898,0.06560761802579007,0.16713380846612183,0.009657957626364986,0.039603960396039604,0,0.019801980198019802,0.019801980198019802
