Species,Habit,Diet,Origin,Lineage,JL_log10_res,HLRA_log10_res,HLV_log10_res,HWLSL_log10_res,HWFSL_log10_res,HW_log10_res,HHP_log10_res,HH_log10_res,ES_log10_res,EN_log10_res,ED_log10_res,NL_log10_res,EL_log10_res,NN_log10_res,EE_log10_res,BWH_log10_res,BWM_log10_res,BWV_log10_res,MBVL_log10_res,TL_log10_res,DSR_res
Nerodia_rhombifer,Aquatic,aquatic generalist,American,North-Central American,0.0725106190314105,0.061300610626178254,0.07989313507838457,0.08322455150199551,0.057468204501773666,0.07817342831337015,0.08933637745196717,0.09685272000230945,0.05457405178395087,0.05419315455078479,1.271026919662365e-4,0.1251866025166969,0.08003007434890297,0.014325176021530639,-8.807115907178157e-4,0.13550279621715663,0.1492272223986808,0.10330440506254694,0.1190374026519958,0.003916105750399923,5.552354151416068
Nerodia_sipedon,Aquatic,aquatic generalist,American,North-Central American,0.04570128842160957,0.06267676667779626,0.04452131322543651,0.0750619258654326,0.03412922545322794,0.06860301752825664,0.06705031237922883,0.07611102273311225,0.04336893222824723,0.04309745484483596,0.013953012538120252,0.08798771964335271,0.07829459159259386,-0.010174137263701248,0.02722870781858933,0.11101198735821079,0.11247748938051533,0.06987483149553478,0.09643145283744359,-0.008931579576781692,3.2416199685928815
Nerodia_taxispilota,Aquatic,aquatic generalist,American,North-Central American,0.09851212150777737,0.07149598963149606,0.08432600126269917,0.09663360436002011,-0.027563616936761542,0.09140810665453902,0.10952587658395822,0.10847607035251865,0.09268500159481705,0.12377511268515122,-0.002503239747308569,0.0822113040958369,0.07924160094728443,0.01949377127242891,0.01854555531280414,0.11470231225590832,0.16852747653992106,0.11655832906472546,0.12862703587449126,0.005145850636123918,6.441970162417984
Opisthotropis_andersonii_1,Aquatic Burrowing,aquatic generalist,Asian,Asian V,-0.1520403952764685,-0.10946834389913777,-0.09179398206522617,-0.1353550544097857,-0.1369816529433836,-0.12383973700035557,-0.10888342086480618,-0.13790873911661525,-0.053434817499618655,-0.07205309632576658,-0.3063479438783947,-0.04466873679034551,-0.20925991995401694,-0.12963842543027937,-0.09353539551142728,-0.07305566936625753,-0.05899481310562993,-0.021509923890961315,-0.08613747008450394,-0.17159630246487398,-1.2151650092679556
Opisthotropis_jacobi,Aquatic Burrowing,annelids,Asian,Asian V,-0.13586978169323405,-0.08865064870140794,-0.061733789893196056,-0.10716215909763134,-0.06756405201843367,-0.11331916784980454,-0.10933519466897887,-0.15467003446522548,-0.04614757361842709,-0.07391673459031593,-0.38893403613599625,0.059810857511624814,-0.13015579355772888,-0.025768826681200525,-0.06908795165829927,-0.04365331376875862,-0.021288519421397235,0.010508949801536173,-0.08519478399254089,0.004228956363407871,-3.0220002686310834
Opisthotropis_lateralis_1,Aquatic Burrowing,aquatic generalist,Asian,Asian V,-0.07534785544088453,-0.06563319881580619,-0.07433082161462787,-0.003077060785955577,-0.12119729035718656,-0.016674607342083658,-0.0336031255644058,-0.06878267789998709,0.00281973995054362,-0.07271904949106925,-0.191951216792361,0.10583267586122669,-0.10463946085883344,-0.026431084521909697,-0.0064328733630671766,0.00549827912174898,0.026716018679629753,0.026977244669582782,-0.040093690112594754,-0.18437188340694238,-1.208862132231171
Opisthotropis_latouchii,Aquatic Burrowing,annelids,Asian,Asian V,-0.11275520276768387,-0.06955182576352016,-0.022656946764798673,-0.07042675439777477,-0.006368378067664058,-0.07237806592071562,-0.07864146970009481,-0.14366506392071898,-0.03177071738420698,-0.08921317497870618,-0.3439000064634762,0.03405697910557088,-0.14611910532832678,-0.0320375016433617,-0.03666567027804589,-0.02962599965538007,0.029353101179526428,-0.05045632769085625,0.010994942953768095,-0.007865584654805587,-0.7869395771181183
Opisthotropis_spenceri,Aquatic Burrowing,aquatic generalist,Asian,Asian V,-0.1748917531071691,-0.16248162453679643,-0.046651249848236,-0.12370807724620804,-0.08942709745745991,-0.13161235149874023,-0.1512374890860389,-0.2016765728131112,-0.10107509564651247,-0.14465280420135168,-0.32646199353998606,-0.11368197067197344,-0.208781793171609,-0.10979066160887624,-0.10234914861721076,-0.08078705339014171,-0.032872230621192274,0.030185650347054123,-0.0908488468944939,0.09949726428794592,-1.371579106163991
Opisthotropis_typica,Aquatic Burrowing,aquatic generalist,Asian,Asian V,-0.07772430121876055,-0.05963077394937433,-0.08629804007466549,-0.037267256562742344,-0.21379746676486852,-0.02974879945878938,-0.03283133185720815,-0.07725571322820507,-0.017327219901875437,0.031562071549066345,-0.22929912878328315,0.0296184204164364,-0.08346242236347742,-0.10951168707931383,-0.04256253539043133,-0.018192145771057915,-0.007016655091464938,0.007969909008149027,-0.019117913777362314,0.06848435498425229,0.9086309458293385
Paratapinophis_praemaxillaris,Aquatic,fish,Asian,Asian IV,0.01801209424215445,-0.02836065013242957,0.0017814821645237271,-0.01016963519387216,-0.029967893021954534,-0.016323942898740854,-0.013082743992930808,-0.06208047587462172,-0.02332971711802644,0.04063129077329186,-0.17860873753439133,0.0071306243657136194,-0.0768645683775194,-0.03709051438276825,-0.06431150628230829,-0.006775458286303479,0.04835069987012821,0.10406376147585002,0.028188756785277234,-0.08531439234745097,-0.9292579574315376
Pseudagkistrodon_rudis,Terrestrial,generalist,Asian,Asian II,0.07555487963322453,0.09960877356715567,0.07454704453347383,0.14236083062026209,0.0683282553175834,0.13061862445861444,0.2038231992324399,0.09524708382442754,0.07067537667226743,-0.0012603568673106417,0.04145078731595787,-0.0012818606096135802,0.044101810741526117,0.17966865274761046,0.1624064386075966,0.12275965755128651,0.10461416867601503,0.06868174933050573,0.17237780956506948,-0.18725483954162483,2.7875357790799504
R_lineatus,Semiaquatic,unknown,Asian,Asian I,0.046452926034952866,0.01600493712101453,0.008588481560397866,0.03006396313690933,0.07801603289430017,0.07119328310574204,0.03682525942991871,0.07909261456778638,0.06163418053887745,0.012906439674874811,0.06408164999785118,0.03352250719510488,0.05902559263407876,0.07203261943758676,0.047484148645735164,-0.04882541569803947,-0.056105451163768846,-0.02252484980181972,-0.030428125075355777,0.026761569771180844,-0.178409722348656
Regina_grahami,Aquatic,crayfish,American,North-Central American,-0.045696270232818574,-0.04492337858462168,-0.0019480259057262567,-0.06470128799962695,-0.08262970444513648,-0.06741026698013428,-0.07304219794687034,-0.08086793132529688,-0.09465194938910707,-0.07557099224063465,-0.06152547856258956,0.020405787340019355,-0.029043898213267878,-0.06623107542577727,-0.06531756878951699,-8.987295325117028e-4,0.09436128416998374,0.07433901570300194,-0.003081617733203813,-0.16269038055631874,-0.5499776857547983
Regina_septemvittata,Aquatic,crayfish,American,North-Central American,-0.007239394560464223,-0.010719550329312192,-0.002433710318120238,-0.03245614623628054,0.06643462809340368,-0.038292185402373016,-0.060964583019452026,-0.041884811685080715,-0.01656203598634755,-0.04498294184423077,-0.014429251984458139,0.06592818790605479,-0.020264181547025327,0.05305889097520644,-0.0035020259914693482,0.0020698663195418306,0.06871580343871148,0.05030796711229809,0.03293773138633801,0.07783200634805972,0.33112228124144555
Rhabdophis_auriculata,Semiaquatic,anurans,Asian,Asian I,-0.005245086854949323,-0.05123598399632689,-0.04975888868501981,-0.0653126156579739,-0.017557512122559873,-0.060748061034039916,-0.08422399661859499,-0.058144477407727324,-0.015713240029560108,-0.03610907272406993,0.11976750975720363,-0.023284633010554657,0.007711986599381186,0.035445324124386925,-0.0026630551578535728,-0.14132563577311336,-0.11227159471749931,-0.0906853810688425,-0.12308895866059569,0.13879934027522312,-0.7408322929495168
Rhabdophis_barbouri,Unknown,unknown,Asian,Asian I,-0.02059433429790508,-0.05896696934780148,-0.08319533929329627,-0.17712152714455856,-0.03609983629344729,-0.08104526475678864,-0.0835998840821153,-0.0740151081366198,-0.04593612638878955,-0.06472668481410955,0.10793698800354137,-0.006485913693357976,-0.07306564603882784,0.0110895924242987,-0.02767608851280667,-0.2109655461195552,-0.1883356643144985,-0.16103934419828758,-0.12072155873073995,0.2069027792608182,0.05190112685820841
Rhabdophis_ceylonensis,Terrestrial,generalist,Asian,Asian I,0.05890828155331121,0.03691288072369175,0.02107480961244611,0.0356905529124611,0.06552921521730058,0.05869131762681889,0.021501144161210208,-0.0193374875325204,0.047955803408395656,0.05104964814188419,0.13260852776923762,0.025807473524979897,0.07438008992512059,0.08473223269361291,0.055653629746801485,-0.056537851602763436,-0.07041321078875182,-0.0561816530942249,-0.0438466415256782,-0.0829702269382591,0.6435691261795498
Rhabdophis_chrysargoides,Semiaquatic,unknown,Asian,Asian I,0.0737808784349637,0.03511535047191058,0.02919778298784624,0.038969985460167014,0.07526983339267736,0.056617716727420206,0.06026286447901756,0.05345249998652581,0.04910217938017516,0.03796735473612152,0.12757799442319245,0.03550578572265847,0.08400847208242795,0.1300075616512333,0.08906183303619222,-0.056583618758369314,-0.0017204170924127887,-0.05170149202932087,0.013930734864798469,0.07976836028720276,-0.07174308644844371
Rhabdophis_chrysargos,Semiaquatic,generalist,Asian,Asian I,0.010239588427613118,-0.0017994988217091758,-0.016759869067371255,-0.025450660737367972,0.015066890627879985,-0.002806491346976522,-0.043464585255221566,-0.00738246539727972,0.009611827146583905,0.008145830478532562,0.13702762197253132,-0.024907868061143108,0.042855762104277155,0.07421271789592462,0.02500823013916779,-0.13442897762779343,-0.12321225242884501,-0.12486531806139663,-0.08039305088522568,0.11523896939474788,-0.19419036569770146
Rhabdophis_chrysargos_1,Semiaquatic,generalist,Asian,Asian I,-0.02267648548710785,-0.03589257630964513,-0.06054387185540717,-0.04952963231190088,-0.020624513925718974,-0.07379246397689046,-0.029582864402028553,0.0018730175781001292,-0.03929880784619122,-0.07630265583802451,0.1115195172193667,-0.08396718263413373,0.044571979612122586,0.028456573944461168,-3.26871564762271e-4,-0.058930094586090914,-0.08114153141089171,-0.1545521346694391,-0.060142246486609305,0.04119758203207634,-0.07205952738710729
Rhabdophis_chrysargos_2,Semiaquatic,generalist,Asian,Asian I,-0.031543901384129026,-0.04501922164272579,-0.044630894414114025,-0.09505524085746356,-0.055593289466252305,-0.07806882536567797,-0.07587322282845443,-0.07684949093780524,2.4231944893937435e-4,-0.025159631012653328,0.1104980756793793,-0.11067237347235598,-0.0403025190027369,0.02347368822386333,-0.015219426618893925,-0.144639099675891,-0.15140716123649028,-0.15678221407847873,-0.14699780374916482,0.10656610951587689,-0.14821607734032213
Rhabdophis_chrysargos_3,Semiaquatic,generalist,Asian,Asian I,-0.014964129346095211,-0.015925393576801436,-0.050208906887087484,-0.06068423626906713,-0.054536796515280817,-0.025838405293494862,-0.05584556496535176,-0.03543130042186731,-0.03028904455303777,-0.04288561381468256,0.0968433227575386,-0.046094864792457,0.014527667419994898,0.03662130561678961,0.013158110401080144,-0.12302886609047115,-0.1206423018141377,-0.06338718420238784,-0.11545375345323158,0.05670978680090538,-0.08261945070365707
Rhabdophis_conspicillatus,Terrestrial,unknown,Asian,Asian I,0.015981653446955863,0.008713810163979045,9.820644364679416e-4,0.02854193256647011,0.008799978406431727,0.058870827556777756,-0.016132947537970482,-0.049521985822469396,-0.03352357399365183,-0.08932266276818994,0.07441857769892489,0.021368685245278272,-0.020593237234162252,0.05317604889555982,0.019468430977782395,-0.0927100273314726,-0.07596662500998576,-0.1337063551788074,-0.06823467754750065,-0.039461331401916225,1.4231951473873914
Rhabdophis_flaviceps,Semiaquatic,generalist,Asian,Asian I,0.1152774493019756,0.08679918846939236,0.0900396015067,0.14730447210766415,0.15207444154226074,0.1419510626928528,0.17782409442817357,0.13852563017751562,0.10432308267771295,0.06902608472740478,0.10608229957425402,0.10427008204952563,0.15790766735191916,0.13358587408900818,0.121452250822426,0.1309912446415859,0.11930635184886591,0.0850539411867452,0.1338802585758345,-0.05540816706040967,-0.7667174745117864
Rhabdophis_himalayanus_1,Semiaquatic,generalist,Asian,Asian I,-0.012628616889471417,-0.03619040245070346,-0.05220400376043372,-0.06922724142099555,-0.026454021050949485,-0.03985344908063473,-0.04137170122847776,-0.040574593765122326,-0.02316809741392083,-0.0382922134457226,0.07212550093082477,-0.056448229192738904,-0.02969402998114452,0.027241885642550243,0.024630923853457238,-0.12222990340265835,-0.15425410587486352,-0.1029191550109961,-0.12511839634405508,0.03633568781608843,-0.7043604413967147
Rhabdophis_himalayanus_2,Semiaquatic,generalist,Asian,Asian I,-0.03295673817761163,-0.04198338820969259,-0.07042983633945639,-0.06511013136150795,-0.008615442785963387,-0.02165592162364079,-0.04814543042096949,-0.0536711963142076,-0.0355096048170581,-0.05156673590208871,0.05082559209003225,-0.04726430751948323,-0.036047967149488026,0.04195477118300737,0.015607064712994206,-0.11980578505498016,-0.12290983831168412,-0.11101099781439978,-0.12827242001246675,0.0689197000447188,-0.503898357368678
Rhabdophis_leonardi,Semiaquatic,unknown,Asian,Asian I,0.034417864027513845,0.005457231463928316,-0.011236140089823843,0.030630980509683957,0.053575697764435715,0.01362697142798554,0.012371708188141178,0.026427821953528947,-1.9103323457762264e-4,-0.0359479762742692,-0.019637629112821273,-0.03943454228488491,0.012275347697909465,0.09472550016126183,0.047544577305612915,0.03774426528318812,-0.010292844126396063,0.007988792615758229,-0.040580662975760455,-0.09952628426486386,-2.008699281906618
Rhabdophis_murudensis,Terrestrial,anurans,Asian,Asian I,0.0038478186931147967,-0.04542166712288395,1.5138555547443248e-4,-0.03756665831052018,-0.033210193185501606,-0.04594266379089744,-0.03529282748932332,-0.0345761816025048,0.01834281399792008,0.011653940081613471,0.06757277562670799,-0.037568107420035086,0.002760017525920156,0.05357722606363772,0.05567500027573722,-0.06636119704351008,-0.08780880369591618,-0.08859682351234348,-0.06978594994339053,-0.07375303891830633,-0.9340379557948985
Rhabdophis_nigrocinctus,Terrestrial,generalist,Asian,Asian I,0.028925596959016444,0.01596450702460117,-0.017721057125971617,-0.03603137856647545,0.04801141837994534,-0.019643920520608656,0.030387485508656643,-0.0023592518786735225,0.03684046431763024,0.05000771039159854,0.11751620077895909,-0.020766801181756344,-0.020194756416785892,0.08997740036773648,0.03576130050067605,-0.07587555178124922,-0.13862168638192648,-0.1286718176529412,-0.04776738467685695,-0.04932497351698591,-0.4150666203061305
Rhabdophis_nuchalis_3,Terrestrial,generalist,Asian,Asian I,-0.03791563869633088,-0.04408882936976565,-0.04855399456260648,-0.024167620651686688,0.11508436118841718,-0.03987090766679901,-0.029053026969864917,-0.002387651827806112,0.014743421133991512,0.01295322743317089,0.02956217777404401,-0.03300114734821361,0.028502278213548057,0.08060433777644811,0.012356427145749308,0.036495842714628746,-0.0101147865926428,-0.032261971287868944,0.014224433086811082,-0.11596376740785219,-2.918074262459746
Rhabdophis_plumbicolor,Terrestrial,anurans,Asian,Asian I,0.09065610311523199,0.08944469032106239,0.061068264136763035,0.15209290772260714,0.155226967794232,0.15426021234724824,0.14676189082874364,0.13050726236214732,0.06430140943265958,-0.02659593258525915,0.09005068177944751,0.0850221707292832,0.13107590157052235,0.15781360260915475,0.11463092182661389,0.14252015912905674,0.07931397476258915,-0.028261895231356048,0.11598610617097604,-0.2384286480555768,6.02095789589663
Rhabdophis_rhodomelas,Semiaquatic,generalist,Asian,Asian I,0.07144333863590153,0.05953833510629802,0.021180460213397558,0.041501555840227716,0.10452536584844449,0.06798922169176591,0.09986220599295036,0.06136006315090759,0.053340787065293126,0.021550727857698886,0.14281518220367947,-0.01904479996517424,0.09828003376416514,0.11230416116338952,0.07705403599285485,-0.0038533718278199766,-0.017914594158369292,-0.030075045064103918,0.004543769356322398,-0.0768462603478403,0.7063045421836824
Rhabdophis_subminiatus_1,Semiaquatic,anurans,Asian,Asian I,0.03479994882735059,0.04514970831999186,0.013281649992943843,0.015423666265854185,0.07366634914269277,0.021500096766122835,0.046222323750377894,0.043393031758955806,0.04924218709879694,0.02134446994603347,0.07919463836149448,-0.01313411661608314,0.06599182353826474,0.06331551147430525,0.03524433130970709,-0.02245541192229461,-0.0434998608714367,-0.05399572223351272,-0.006814923182272035,-0.001367127023780753,-0.417211802924763
Rhabdophis_subminiatus_2,Semiaquatic,anurans,Asian,Asian I,-0.014616766275256063,-0.012388345601557858,-0.030011630582326886,-0.006677364868274201,-0.013745467376426292,-0.022717661146128852,-0.012341950696277026,-0.02626588566680613,-0.004136707761552535,-0.0102203402269061,0.01727814538449232,-0.1000560740489993,-0.008192184377042128,-0.0024484209928992183,0.002733131097587376,-0.031177585004566456,-0.09074014290285987,-0.07388809545948385,-0.06553495108529812,-0.039372115575356095,-1.386099888774064
Rhabdophis_swinhonis_1,Semiaquatic,anurans,Asian,Asian I,-0.039423302460704274,-0.03087421784786557,-0.09024033120312223,-0.04611237223051067,-0.0025150220635864542,-0.06864359839964379,-0.08663374260644714,-0.058954608742440205,-0.017605696216831807,-0.023215477210826785,0.004600635646902714,-0.12674423926966688,-0.07032728268512281,0.01820935351741404,-0.022990790346342473,-0.06139598607400958,-0.08142716932873748,-0.048946866853299895,-0.074267209305643,-0.04054576202195031,-3.5983517774289075
Rhabdophis_tigrinus,Terrestrial,generalist,Asian,Asian I,0.0062049433868313925,-0.014228346759929253,-0.03970515474939876,-0.021936404751529845,0.025161167416879255,-0.010089158762318806,-0.009072461762211617,-0.022718640304249294,-0.019098649752767007,-0.08383520857398215,0.09339417154171575,-0.019418540427151455,0.023334949140930338,0.03912566136483707,0.042139216518388464,-0.02724698975921032,-0.09764403924081383,-0.03674597931206325,-0.0628705439116288,-0.05273395111326236,-0.5182323219135644
Rhabdophis_tigrinus_lateralis,Terrestrial,generalist,Asian,Asian I,0.0026979847310455566,-0.03372824841649751,-0.04000996800296039,-0.022851318444097865,0.01724674886034141,-0.006233061156821502,0.01790565667945417,-0.02778504249121832,-0.0148242882530764,-0.08309896028501236,0.03896164666776558,-0.027532995086078805,-0.020153048079971772,0.04949122321424414,0.01751411327930274,-0.02114553736323878,-0.07709981732594218,-0.005136459640104482,-0.03868212207360869,-0.18302524790011906,-0.9384439797510881
Rhabdops_aquaticus,Aquatic Burrowing,annelids,Asian,Asian II,-0.2133139684092647,-0.18784992868461103,-0.12285933474836128,-0.15497031435557893,0.013271109725422213,-0.17090944844112588,-0.13923399545455445,-0.14339774946445938,-0.153276431482568,-0.19142665970535866,-0.284273608868822,-0.05080507123027681,-0.17935427618505903,0.003538418483583519,-0.054270613718794616,-0.02768186750615343,-0.13639610568680005,-0.05838855904612235,-0.17286525085838678,-0.11583734869222868,-1.9346958005218844
Rhabdops_olivaceous,Aquatic Burrowing,aquatic generalist,Asian,Asian II,-0.15343560057513794,-0.1764070200617747,-0.10612853905818886,-0.14206556630451897,-0.009790781501740823,-0.1518528641732266,-0.17882313606258052,-0.14446180308607834,-0.12471331899650948,-0.13105919190759766,-0.3130063117043945,-0.1309164590932066,-0.1978014816431606,-0.03907151146147826,-0.07003815395393569,-0.0711701318314038,-0.07771852501002272,-0.025420676660634856,-0.15102688206920517,-0.1617206459489867,-2.1228323664964353
Smithophis_atemporalis,Aquatic Burrowing,generalist,Asian,Asian V,-0.15508093154599137,-0.17216022918803525,-0.1769142281067759,-0.21257713202094156,0.043575951111053245,-0.22776304970381872,-0.13641789720716885,-0.15810386782034994,-0.08311120442181151,-0.1767519077787095,-0.36190147260089406,-0.06872934437860605,-0.23530937295327622,-0.006181989281274101,-0.14080259345565938,-0.1273975403520504,-0.10436602749745005,-0.03876482191001047,0.010189676018907586,0.04876833452929169,-1.7217640704962114
Smithophis_bicolor,Aquatic Burrowing,annelids,Asian,Asian V,-0.18290279340239377,-0.13518634592391351,-0.11871006118346053,-0.11475226881798577,0.05373167194893231,-0.10644064565137072,-0.10647596637999132,-0.13931252063138336,-0.0665705266287985,-0.09812580055172619,-0.3519459431579199,-0.0061984959139480865,-0.1642769065863964,0.021190831366044136,-0.05963106323919156,-0.04669493760300513,-0.05860900625940431,0.01632806899699321,-0.10254614999398556,-0.030087327699211613,-1.71893695121927
Smithophis_linearis,Aquatic Burrowing,annelids,Asian,Asian V,-0.1723826959700432,-0.15159193333447746,-0.08864858300974236,-0.11625829646756465,0.039612886170730284,-0.1382195236744146,-0.056633642831053474,-0.136425498616182,-0.06521230570596895,-0.09711567023613832,-0.29896242267100737,2.667854388618762e-4,-0.17592484969404187,0.050996162156996906,-0.052933625772338004,-0.06677691276762095,-0.0733453237197813,-0.03806805365362628,-0.09628060050440752,-0.02433229159689597,-1.5790599211211138
Smithophis_sp,Aquatic Burrowing,generalist,Asian,Asian V,-0.07624790359568884,-0.06867780747720968,-0.027289223188638845,-0.009356490050359972,0.1612148301753533,-0.023435470085215116,-0.10958096025321251,-0.21682987134277076,-0.04137632071682925,-0.05326591618501475,-0.3101168764205863,0.07734109439528408,-0.14917923105590555,0.08659330547060892,-0.04815854957661173,0.04037759946183756,-0.10845559592261671,-0.07537766733465934,-0.11487627292677943,-0.01169227691491923,-1.2755703426849256
Storeria_dekayi,Burrowing,mollusc,American,North-Central American,-0.008094051138054207,-0.012476875907998137,-0.022119518055857598,-0.003342277066453279,0.14281648346245113,-0.007917945495368024,-0.014577110582170321,0.009109771148192933,-3.4517610887488794e-4,-0.08900451301093998,0.033616134149770445,0.10518509621430623,0.004571472755795653,0.13047860113176474,0.045555375786586326,-0.01112846618289634,0.006894292647951847,0.046324477441961984,0.027607811108540343,0.03026701952732254,0.1676516733030166
Storeria_hidalgoensis,Burrowing,mollusc,American,North-Central American,-0.05022170190480331,-0.03152201937665737,-0.03990584042038897,-0.0273241466262605,0.09362952935916638,-0.03843900251377128,-0.042742991769093686,-0.07130629138533795,-0.05883484851548197,-0.08846461790092305,0.005908699099423035,0.05699347881132482,-0.02356887242649986,0.09402621279485068,0.03498093816912335,-0.0341804101578876,0.03449598103245745,-0.010412975543778272,0.10354940556366837,0.06872756678016861,-1.6657832552151226
Storeria_occipitomaculata,Burrowing,mollusc,American,North-Central American,-0.027088935391370746,-0.05515200054628398,-0.030755121887020995,-0.017842866320680374,0.1091647090567563,-0.025857055696587118,-0.030168880293825223,-0.0573940307779112,-0.04421715882032471,-0.12092926365255853,0.014953189591908694,0.06915796557235533,-0.03533992733625482,0.10854186329407321,0.018264703383319352,-0.024935445807384035,0.05708697923625735,0.03384886119504653,0.04914123942211153,-0.006909421162239704,-1.6704360841632204
Storeria_storerioides,Burrowing,mollusc,American,North-Central American,0.004632362406461892,-0.03771697388501868,-0.027747549455237674,0.011732546955883636,0.11248757577893802,0.0012526252570948537,0.020552600713135572,-0.0029862241050367003,-0.004554930116725812,-0.07143654379494233,0.06072416234095053,0.05437924544244561,0.0096650062743069,0.13394627073288284,0.04639624515803738,-0.02856535597878503,-3.282783372213707e-4,0.003677509969015989,0.027949432237702552,0.019409322598361686,-1.756409223340385
Thamnophis rufipunctatus unilabialis,Aquatic,aquatic generalist,American,North-Central American,0.1080234586221597,0.0996735394495232,0.09842899331698884,0.021434098826802358,0.07059718003810371,5.686547451385128e-4,0.007377842134723587,0.03784147331242038,0.10102043017994611,0.11796357600790167,0.07290562982911987,0.110793233739207,0.06615939594387527,0.0639847629280427,0.009836959111279388,-0.08958547890663478,-0.019995065689250486,-0.11413456868409685,-0.03799060640470915,0.0709120064749116,3.4613911191603006
Thamnophis_atratus,Semiaquatic,aquatic generalist,American,North-Central American,0.10779462842719612,0.08092151539243592,0.06118023288638152,0.08110912797070198,0.08750936292796663,0.07032520098911794,0.06138035037800619,0.02869682742985192,0.08364405186414912,0.08259658244945359,0.07905945134187511,0.1054014755483629,0.0755571420977943,0.10592466729888558,0.05456838601068928,0.07776912500901706,0.05718566582749402,0.012810842859007675,0.0010282117474445622,0.07997731925023646,0.711442477988741
Thamnophis_bogerti,Semiaquatic,generalist,American,North-Central American,0.0350902211578165,0.062344236780047683,0.040552493350909914,0.05533825241565659,0.06280086751222054,0.05108181558194895,0.028166243899411948,0.05050901904392163,0.03110211508248425,0.013132378047104999,0.06759527709075565,0.040964664312141824,0.06250091727498593,0.06310096769647532,0.040883560499894625,0.033790006946314954,0.021839650056233527,0.027741948068525184,0.05938376383446073,0.035365819415550503,-1.3696575013091081
Thamnophis_brachystoma,Terrestrial,annelids,American,North-Central American,-0.06374949303550474,-0.04685342597150373,-0.06632752695913771,-0.07924423680734292,0.060646866004914916,-0.08744248275746368,-0.07539807104698562,-0.08098215153428107,-0.010254728063835782,-0.05289891775989901,-0.052462961748881515,0.04050234855175944,-0.053007970538949484,0.10435956948911389,3.751420484887951e-4,-0.03165533685106322,-0.0559935175502202,-0.0016213753050477702,0.036555581268451424,0.07945241223979042,0.207110176209356
Thamnophis_butleri,Semiaquatic,generalist,American,North-Central American,-0.017404947140273727,0.025078916287994607,0.016109150918234665,0.03472816526647929,0.07996566032166946,0.02717212039107665,-0.010120607890156747,0.048690893907190703,-0.010433519157432649,-0.040509244383743086,0.028528333991722898,0.032349884128041594,0.015748208197387127,0.10124150831712556,0.005124683913841738,0.049886929768841376,0.12071446629043558,0.11557100555315095,0.13918739071580777,0.010197588613397991,0.8747020506842859
Thamnophis_chrysocephalus,Semiaquatic,unknown,American,North-Central American,0.03903560343509776,0.021036598868401743,0.009039099433257022,0.008440931513992141,0.08566417355689629,0.02537586646338029,-0.018931203243432865,0.003901638306638071,0.047523110252156,-0.0018321713772332022,0.11339844732956379,0.06171413726076525,0.06064147141966177,0.0786201914939623,0.037651764967679226,-0.04940771879836986,-0.04994553900956022,-0.09618316762844455,-0.009960840244647995,0.03728242870520272,-1.750769754382045
Thamnophis_conanti,Semiaquatic,unknown,American,North-Central American,0.05780539569283297,0.08953391276429497,0.07341099344643562,0.043348907596465945,0.05819971572799789,0.04293695797906261,0.009780786672875033,0.05947344904634347,0.05247703808377181,0.05201813936792764,0.09219425616269364,0.08889826747524729,0.10386893050402812,0.13427617360620525,0.09021048943970576,0.027188440734476613,-0.03163576587913842,0.007311069994387841,-0.0044770555800630754,0.021746347433248644,-0.9324786533982024
Thamnophis_couchii,Aquatic,unknown,American,North-Central American,0.00655575147988334,0.030554988954217394,0.004913654109456208,0.022882526779791613,0.11427924840773582,0.0172891156505088,-0.01960729425736461,0.015350588857325057,0.04799793580574109,0.03663021043685502,0.040197605098187275,0.10256575320953666,0.04902570167037547,0.10513320071047319,0.05017603302084248,0.03342594221715506,-0.01238935825636564,-0.010535879443772895,-0.03963142168604913,0.08991302754461057,2.4813906229661757
Thamnophis_cyrtopsis,Semiaquatic,generalist,American,North-Central American,0.045931125191013444,0.0343419237663119,0.02630892005032551,0.05202049782023762,0.08347970150733718,0.03752912797151933,0.01774940286220354,0.03722158979373503,0.04899646801059876,0.024433579598267346,0.114489558569076,0.0387795661676113,0.06392368082327546,0.03702113759255805,0.03966685910613826,0.015059851701482514,-0.028047675602865932,-0.08218585434294415,0.01157359131648345,0.031880172502584965,0.15903159770407468
Thamnophis_elegans,Semiaquatic,generalist,American,North-Central American,0.031863317794278596,0.030995892685034606,0.00966716128800156,0.052664265311728624,0.08551130432540746,0.047498223745222216,0.009121386023846823,0.034685324001253987,0.03677014989113677,0.014891992217416798,0.010687478235121272,0.02057307304168003,0.055432381038579635,0.09076417176928783,0.050101688001355386,0.036033323600442035,0.02438863361870528,0.017174691835833585,0.10130347512171117,0.03287393273706809,0.14350019522326596
Thamnophis_elegans_lineolata,Semiaquatic,generalist,American,North-Central American,0.0019439387096540591,-1.3583440845894106e-4,-0.021484551837001084,0.014340028622136446,0.09460160457639083,0.009330492992751864,-0.014812335493907258,0.014696984910237021,0.005027500327084392,0.008286860130189,-1.798909875264348e-4,0.004373179929460386,0.010413697233161899,0.08389285246692081,0.040335159071505505,-0.028494151248161,0.019325522636298227,-0.06804015499617311,0.041079669451687784,0.12333189152197187,2.4433679801184
