Taxa1,Taxa2,Habit
Haldea_striatula,Trachischium_laeve,Burrowing
Haldea_striatula,Trachischium_monticola_1,Burrowing
Haldea_striatula,Trachischium_tenuiceps,Burrowing
Haldea_striatula,Tropidoclonion_lineatum,Burrowing
Haldea_striatula,Virginia_valeriae_1,Burrowing
Storeria_dekayi,Adelophis_foxi,Burrowing
Storeria_dekayi,Blythia_reticulata,Burrowing
Storeria_dekayi,Trachischium_fuscum,Burrowing
Storeria_dekayi,Trachischium_guentheri,Burrowing
Storeria_dekayi,Trachischium_laeve,Burrowing
Storeria_dekayi,Trachischium_monticola_1,Burrowing
Storeria_dekayi,Trachischium_tenuiceps,Burrowing
Storeria_dekayi,Tropidoclonion_lineatum,Burrowing
Storeria_occipitomaculata,Adelophis_foxi,Burrowing
Storeria_occipitomaculata,Blythia_reticulata,Burrowing
Storeria_occipitomaculata,Trachischium_fuscum,Burrowing
Storeria_occipitomaculata,Trachischium_guentheri,Burrowing
Storeria_occipitomaculata,Trachischium_laeve,Burrowing
Storeria_occipitomaculata,Trachischium_monticola_1,Burrowing
Storeria_occipitomaculata,Trachischium_tenuiceps,Burrowing
Storeria_occipitomaculata,Tropidoclonion_lineatum,Burrowing
Storeria_storerioides,Adelophis_foxi,Burrowing
Storeria_storerioides,Blythia_reticulata,Burrowing
Storeria_storerioides,Trachischium_fuscum,Burrowing
Storeria_storerioides,Trachischium_guentheri,Burrowing
Storeria_storerioides,Trachischium_laeve,Burrowing
Storeria_storerioides,Trachischium_monticola_1,Burrowing
Storeria_storerioides,Trachischium_tenuiceps,Burrowing
Storeria_storerioides,Tropidoclonion_lineatum,Burrowing
Trachischium_fuscum,Storeria_hidalgoensis,Burrowing
Trachischium_guentheri,Storeria_hidalgoensis,Burrowing
Trachischium_laeve,Storeria_hidalgoensis,Burrowing
Trachischium_monticola_1,Storeria_hidalgoensis,Burrowing
Trachischium_susantai,Adelophis_foxi,Burrowing
Trachischium_susantai,Aspidura_brachyorrhos,Burrowing
Trachischium_susantai,Aspidura_ceylonensis,Burrowing
Trachischium_susantai,Aspidura_copei,Burrowing
Trachischium_susantai,Aspidura_drummondhayi,Burrowing
Trachischium_susantai,Aspidura_guentheri,Burrowing
Trachischium_susantai,Aspidura_trachyprocta,Burrowing
Trachischium_susantai,Haldea_striatula,Burrowing
Trachischium_susantai,Storeria_dekayi,Burrowing
Trachischium_susantai,Storeria_hidalgoensis,Burrowing
Trachischium_susantai,Storeria_occipitomaculata,Burrowing
Trachischium_susantai,Storeria_storerioides,Burrowing
Trachischium_susantai,Tropidoclonion_lineatum,Burrowing
Trachischium_susantai,Virginia_valeriae_1,Burrowing
Trachischium_tenuiceps,Storeria_hidalgoensis,Burrowing
Tropidoclonion_lineatum,Adelophis_foxi,Burrowing
Tropidoclonion_lineatum,Blythia_reticulata,Burrowing
Tropidoclonion_lineatum,Storeria_hidalgoensis,Burrowing
Tropidoclonion_lineatum,Trachischium_fuscum,Burrowing
Tropidoclonion_lineatum,Trachischium_guentheri,Burrowing
Tropidoclonion_lineatum,Trachischium_laeve,Burrowing
Tropidoclonion_lineatum,Trachischium_monticola_1,Burrowing
Tropidoclonion_lineatum,Trachischium_tenuiceps,Burrowing
Virginia_valeriae_1,Adelophis_foxi,Burrowing
Virginia_valeriae_1,Blythia_reticulata,Burrowing
Virginia_valeriae_1,Storeria_dekayi,Burrowing
Virginia_valeriae_1,Storeria_hidalgoensis,Burrowing
Virginia_valeriae_1,Storeria_occipitomaculata,Burrowing
Virginia_valeriae_1,Storeria_storerioides,Burrowing
Virginia_valeriae_1,Trachischium_fuscum,Burrowing
Virginia_valeriae_1,Trachischium_guentheri,Burrowing
Virginia_valeriae_1,Trachischium_laeve,Burrowing
Virginia_valeriae_1,Trachischium_monticola_1,Burrowing
Virginia_valeriae_1,Trachischium_tenuiceps,Burrowing
Virginia_valeriae_1,Tropidoclonion_lineatum,Burrowing
Amphiesmoides_ornaticeps,Clonophis_kirtlandii,Semiaquatic
Amphiesmoides_ornaticeps,Hebius_annamensis,Semiaquatic
Amphiesmoides_ornaticeps,Hebius_chapaensis,Semiaquatic
Amphiesmoides_ornaticeps,Hebius_craspedogaster_2,Semiaquatic
Amphiesmoides_ornaticeps,Hebius_johannis,Semiaquatic
Amphiesmoides_ornaticeps,Hebius_khasiense_1,Semiaquatic
Amphiesmoides_ornaticeps,Hebius_metusium,Semiaquatic
Amphiesmoides_ornaticeps,Hebius_optatum_1,Semiaquatic
Amphiesmoides_ornaticeps,Hebius_parallelum,Semiaquatic
Amphiesmoides_ornaticeps,Hebius_pryeri_2,Semiaquatic
Amphiesmoides_ornaticeps,Hebius_venningi_2,Semiaquatic
Amphiesmoides_ornaticeps,Herpetoreas_pealii,Semiaquatic
Amphiesmoides_ornaticeps,Natriciteres_fuliginoides,Semiaquatic
Amphiesmoides_ornaticeps,Natriciteres_olivacea_1,Semiaquatic
Amphiesmoides_ornaticeps,Natriciteres_sylvatica_1,Semiaquatic
Amphiesmoides_ornaticeps,Natrix_astreptophora,Semiaquatic
Amphiesmoides_ornaticeps,Natrix_cetti,Semiaquatic
Amphiesmoides_ornaticeps,Natrix_maura_1,Semiaquatic
Amphiesmoides_ornaticeps,Natrix_natrix,Semiaquatic
Amphiesmoides_ornaticeps,Natrix_natrix_persa,Semiaquatic
Amphiesmoides_ornaticeps,Thamnophis_atratus,Semiaquatic
Amphiesmoides_ornaticeps,Thamnophis_bogerti,Semiaquatic
Amphiesmoides_ornaticeps,Thamnophis_butleri,Semiaquatic
Amphiesmoides_ornaticeps,Thamnophis_chrysocephalus,Semiaquatic
Amphiesmoides_ornaticeps,Thamnophis_conanti,Semiaquatic
Amphiesmoides_ornaticeps,Thamnophis_cyrtopsis,Semiaquatic
Amphiesmoides_ornaticeps,Thamnophis_elegans,Semiaquatic
Amphiesmoides_ornaticeps,Thamnophis_eques,Semiaquatic
Amphiesmoides_ornaticeps,Thamnophis_fulvus,Semiaquatic
Amphiesmoides_ornaticeps,Thamnophis_godmani,Semiaquatic
Amphiesmoides_ornaticeps,Thamnophis_hammondii,Semiaquatic
Amphiesmoides_ornaticeps,Thamnophis_lineri,Semiaquatic
Amphiesmoides_ornaticeps,Thamnophis_marcianus,Semiaquatic
Amphiesmoides_ornaticeps,Thamnophis_melanogaster,Semiaquatic
Amphiesmoides_ornaticeps,Thamnophis_proximus,Semiaquatic
Amphiesmoides_ornaticeps,Thamnophis_pulchrilatus,Semiaquatic
Amphiesmoides_ornaticeps,Thamnophis_radix,Semiaquatic
Amphiesmoides_ornaticeps,Thamnophis_sauritus,Semiaquatic
Amphiesmoides_ornaticeps,Thamnophis_sirtalis,Semiaquatic
Clonophis_kirtlandii,Hebius_annamensis,Semiaquatic
Clonophis_kirtlandii,Hebius_chapaensis,Semiaquatic
Clonophis_kirtlandii,Hebius_craspedogaster_2,Semiaquatic
Clonophis_kirtlandii,Hebius_johannis,Semiaquatic
Clonophis_kirtlandii,Hebius_khasiense_1,Semiaquatic
Clonophis_kirtlandii,Hebius_metusium,Semiaquatic
Clonophis_kirtlandii,Hebius_optatum_1,Semiaquatic
Clonophis_kirtlandii,Hebius_parallelum,Semiaquatic
Clonophis_kirtlandii,Hebius_pryeri_2,Semiaquatic
Clonophis_kirtlandii,Hebius_venningi_2,Semiaquatic
Clonophis_kirtlandii,Herpetoreas_pealii,Semiaquatic
Clonophis_kirtlandii,Natriciteres_fuliginoides,Semiaquatic
Clonophis_kirtlandii,Natriciteres_olivacea_1,Semiaquatic
Clonophis_kirtlandii,Natriciteres_sylvatica_1,Semiaquatic
Clonophis_kirtlandii,Natrix_astreptophora,Semiaquatic
Clonophis_kirtlandii,Natrix_cetti,Semiaquatic
Clonophis_kirtlandii,Natrix_maura_1,Semiaquatic
Clonophis_kirtlandii,Natrix_natrix,Semiaquatic
Clonophis_kirtlandii,Natrix_natrix_persa,Semiaquatic
Clonophis_kirtlandii,Rhabdophis_auriculata,Semiaquatic
Clonophis_kirtlandii,Rhabdophis_chrysargos_1,Semiaquatic
Clonophis_kirtlandii,Rhabdophis_chrysargos_2,Semiaquatic
Clonophis_kirtlandii,Rhabdophis_chrysargos_3,Semiaquatic
Clonophis_kirtlandii,Rhabdophis_flaviceps,Semiaquatic
Clonophis_kirtlandii,Rhabdophis_himalayanus_1,Semiaquatic
Clonophis_kirtlandii,Rhabdophis_himalayanus_2,Semiaquatic
Clonophis_kirtlandii,Rhabdophis_leonardi,Semiaquatic
Clonophis_kirtlandii,Rhabdophis_rhodomelas,Semiaquatic
Clonophis_kirtlandii,Rhabdophis_subminiatus_1,Semiaquatic
Clonophis_kirtlandii,Rhabdophis_subminiatus_2,Semiaquatic
Clonophis_kirtlandii,Rhabdophis_swinhonis_1,Semiaquatic
Clonophis_kirtlandii,Thamnophis_atratus,Semiaquatic
Clonophis_kirtlandii,Thamnophis_bogerti,Semiaquatic
Clonophis_kirtlandii,Thamnophis_butleri,Semiaquatic
Clonophis_kirtlandii,Thamnophis_chrysocephalus,Semiaquatic
Clonophis_kirtlandii,Thamnophis_conanti,Semiaquatic
Clonophis_kirtlandii,Thamnophis_cyrtopsis,Semiaquatic
Clonophis_kirtlandii,Thamnophis_elegans,Semiaquatic
Clonophis_kirtlandii,Thamnophis_eques,Semiaquatic
Clonophis_kirtlandii,Thamnophis_fulvus,Semiaquatic
Clonophis_kirtlandii,Thamnophis_godmani,Semiaquatic
Clonophis_kirtlandii,Thamnophis_hammondii,Semiaquatic
Clonophis_kirtlandii,Thamnophis_lineri,Semiaquatic
Clonophis_kirtlandii,Thamnophis_marcianus,Semiaquatic
Clonophis_kirtlandii,Thamnophis_melanogaster,Semiaquatic
Clonophis_kirtlandii,Thamnophis_proximus,Semiaquatic
Clonophis_kirtlandii,Thamnophis_pulchrilatus,Semiaquatic
Clonophis_kirtlandii,Thamnophis_radix,Semiaquatic
Clonophis_kirtlandii,Thamnophis_sauritus,Semiaquatic
Clonophis_kirtlandii,Thamnophis_sirtalis,Semiaquatic
Clonophis_kirtlandii,Xenochrophis_bellula,Semiaquatic
Clonophis_kirtlandii,Xenochrophis_maculatus,Semiaquatic
Hebius_annamensis,Herpetoreas_pealii,Semiaquatic
Hebius_annamensis,Natriciteres_fuliginoides,Semiaquatic
Hebius_annamensis,Natriciteres_olivacea_1,Semiaquatic
Hebius_annamensis,Natriciteres_sylvatica_1,Semiaquatic
Hebius_annamensis,Natrix_astreptophora,Semiaquatic
Hebius_annamensis,Natrix_cetti,Semiaquatic
Hebius_annamensis,Natrix_maura_1,Semiaquatic
Hebius_annamensis,Natrix_natrix,Semiaquatic
Hebius_annamensis,Natrix_natrix_persa,Semiaquatic
Hebius_annamensis,Rhabdophis_auriculata,Semiaquatic
Hebius_annamensis,Rhabdophis_chrysargos_1,Semiaquatic
Hebius_annamensis,Rhabdophis_chrysargos_2,Semiaquatic
Hebius_annamensis,Rhabdophis_chrysargos_3,Semiaquatic
Hebius_annamensis,Rhabdophis_flaviceps,Semiaquatic
Hebius_annamensis,Rhabdophis_himalayanus_1,Semiaquatic
Hebius_annamensis,Rhabdophis_himalayanus_2,Semiaquatic
Hebius_annamensis,Rhabdophis_leonardi,Semiaquatic
Hebius_annamensis,Rhabdophis_rhodomelas,Semiaquatic
Hebius_annamensis,Rhabdophis_subminiatus_1,Semiaquatic
Hebius_annamensis,Rhabdophis_subminiatus_2,Semiaquatic
Hebius_annamensis,Rhabdophis_swinhonis_1,Semiaquatic
Hebius_annamensis,Thamnophis_atratus,Semiaquatic
Hebius_annamensis,Thamnophis_bogerti,Semiaquatic
Hebius_annamensis,Thamnophis_butleri,Semiaquatic
Hebius_annamensis,Thamnophis_chrysocephalus,Semiaquatic
Hebius_annamensis,Thamnophis_conanti,Semiaquatic
Hebius_annamensis,Thamnophis_cyrtopsis,Semiaquatic
Hebius_annamensis,Thamnophis_elegans,Semiaquatic
Hebius_annamensis,Thamnophis_eques,Semiaquatic
Hebius_annamensis,Thamnophis_fulvus,Semiaquatic
Hebius_annamensis,Thamnophis_godmani,Semiaquatic
Hebius_annamensis,Thamnophis_hammondii,Semiaquatic
Hebius_annamensis,Thamnophis_lineri,Semiaquatic
Hebius_annamensis,Thamnophis_marcianus,Semiaquatic
Hebius_annamensis,Thamnophis_melanogaster,Semiaquatic
Hebius_annamensis,Thamnophis_proximus,Semiaquatic
Hebius_annamensis,Thamnophis_pulchrilatus,Semiaquatic
Hebius_annamensis,Thamnophis_radix,Semiaquatic
Hebius_annamensis,Thamnophis_sauritus,Semiaquatic
Hebius_annamensis,Thamnophis_sirtalis,Semiaquatic
Hebius_annamensis,Xenochrophis_bellula,Semiaquatic
Hebius_annamensis,Xenochrophis_maculatus,Semiaquatic
Hebius_chapaensis,Herpetoreas_pealii,Semiaquatic
Hebius_chapaensis,Natriciteres_fuliginoides,Semiaquatic
Hebius_chapaensis,Natriciteres_olivacea_1,Semiaquatic
Hebius_chapaensis,Natriciteres_sylvatica_1,Semiaquatic
Hebius_chapaensis,Natrix_astreptophora,Semiaquatic
Hebius_chapaensis,Natrix_cetti,Semiaquatic
Hebius_chapaensis,Natrix_maura_1,Semiaquatic
Hebius_chapaensis,Natrix_natrix,Semiaquatic
Hebius_chapaensis,Natrix_natrix_persa,Semiaquatic
Hebius_chapaensis,Rhabdophis_auriculata,Semiaquatic
Hebius_chapaensis,Rhabdophis_chrysargos_1,Semiaquatic
Hebius_chapaensis,Rhabdophis_chrysargos_2,Semiaquatic
Hebius_chapaensis,Rhabdophis_chrysargos_3,Semiaquatic
Hebius_chapaensis,Rhabdophis_flaviceps,Semiaquatic
Hebius_chapaensis,Rhabdophis_himalayanus_1,Semiaquatic
Hebius_chapaensis,Rhabdophis_himalayanus_2,Semiaquatic
Hebius_chapaensis,Rhabdophis_leonardi,Semiaquatic
Hebius_chapaensis,Rhabdophis_rhodomelas,Semiaquatic
Hebius_chapaensis,Rhabdophis_subminiatus_1,Semiaquatic
Hebius_chapaensis,Rhabdophis_subminiatus_2,Semiaquatic
Hebius_chapaensis,Rhabdophis_swinhonis_1,Semiaquatic
Hebius_chapaensis,Thamnophis_atratus,Semiaquatic
Hebius_chapaensis,Thamnophis_bogerti,Semiaquatic
Hebius_chapaensis,Thamnophis_butleri,Semiaquatic
Hebius_chapaensis,Thamnophis_chrysocephalus,Semiaquatic
Hebius_chapaensis,Thamnophis_conanti,Semiaquatic
Hebius_chapaensis,Thamnophis_cyrtopsis,Semiaquatic
Hebius_chapaensis,Thamnophis_elegans,Semiaquatic
Hebius_chapaensis,Thamnophis_eques,Semiaquatic
Hebius_chapaensis,Thamnophis_fulvus,Semiaquatic
Hebius_chapaensis,Thamnophis_godmani,Semiaquatic
Hebius_chapaensis,Thamnophis_hammondii,Semiaquatic
Hebius_chapaensis,Thamnophis_lineri,Semiaquatic
Hebius_chapaensis,Thamnophis_marcianus,Semiaquatic
Hebius_chapaensis,Thamnophis_melanogaster,Semiaquatic
Hebius_chapaensis,Thamnophis_proximus,Semiaquatic
Hebius_chapaensis,Thamnophis_pulchrilatus,Semiaquatic
Hebius_chapaensis,Thamnophis_radix,Semiaquatic
Hebius_chapaensis,Thamnophis_sauritus,Semiaquatic
Hebius_chapaensis,Thamnophis_sirtalis,Semiaquatic
Hebius_chapaensis,Xenochrophis_bellula,Semiaquatic
Hebius_chapaensis,Xenochrophis_maculatus,Semiaquatic
Hebius_craspedogaster_2,Herpetoreas_pealii,Semiaquatic
Hebius_craspedogaster_2,Natriciteres_fuliginoides,Semiaquatic
Hebius_craspedogaster_2,Natriciteres_olivacea_1,Semiaquatic
Hebius_craspedogaster_2,Natriciteres_sylvatica_1,Semiaquatic
Hebius_craspedogaster_2,Natrix_astreptophora,Semiaquatic
Hebius_craspedogaster_2,Natrix_cetti,Semiaquatic
Hebius_craspedogaster_2,Natrix_maura_1,Semiaquatic
Hebius_craspedogaster_2,Natrix_natrix,Semiaquatic
Hebius_craspedogaster_2,Natrix_natrix_persa,Semiaquatic
Hebius_craspedogaster_2,Rhabdophis_auriculata,Semiaquatic
Hebius_craspedogaster_2,Rhabdophis_chrysargos_1,Semiaquatic
Hebius_craspedogaster_2,Rhabdophis_chrysargos_2,Semiaquatic
Hebius_craspedogaster_2,Rhabdophis_chrysargos_3,Semiaquatic
Hebius_craspedogaster_2,Rhabdophis_flaviceps,Semiaquatic
Hebius_craspedogaster_2,Rhabdophis_himalayanus_1,Semiaquatic
Hebius_craspedogaster_2,Rhabdophis_himalayanus_2,Semiaquatic
Hebius_craspedogaster_2,Rhabdophis_leonardi,Semiaquatic
Hebius_craspedogaster_2,Rhabdophis_rhodomelas,Semiaquatic
Hebius_craspedogaster_2,Rhabdophis_subminiatus_1,Semiaquatic
Hebius_craspedogaster_2,Rhabdophis_subminiatus_2,Semiaquatic
Hebius_craspedogaster_2,Rhabdophis_swinhonis_1,Semiaquatic
Hebius_craspedogaster_2,Thamnophis_atratus,Semiaquatic
Hebius_craspedogaster_2,Thamnophis_bogerti,Semiaquatic
Hebius_craspedogaster_2,Thamnophis_butleri,Semiaquatic
Hebius_craspedogaster_2,Thamnophis_chrysocephalus,Semiaquatic
Hebius_craspedogaster_2,Thamnophis_conanti,Semiaquatic
Hebius_craspedogaster_2,Thamnophis_cyrtopsis,Semiaquatic
Hebius_craspedogaster_2,Thamnophis_elegans,Semiaquatic
Hebius_craspedogaster_2,Thamnophis_eques,Semiaquatic
Hebius_craspedogaster_2,Thamnophis_fulvus,Semiaquatic
Hebius_craspedogaster_2,Thamnophis_godmani,Semiaquatic
Hebius_craspedogaster_2,Thamnophis_hammondii,Semiaquatic
Hebius_craspedogaster_2,Thamnophis_lineri,Semiaquatic
Hebius_craspedogaster_2,Thamnophis_marcianus,Semiaquatic
Hebius_craspedogaster_2,Thamnophis_melanogaster,Semiaquatic
Hebius_craspedogaster_2,Thamnophis_proximus,Semiaquatic
Hebius_craspedogaster_2,Thamnophis_pulchrilatus,Semiaquatic
Hebius_craspedogaster_2,Thamnophis_radix,Semiaquatic
Hebius_craspedogaster_2,Thamnophis_sauritus,Semiaquatic
Hebius_craspedogaster_2,Thamnophis_sirtalis,Semiaquatic
Hebius_craspedogaster_2,Xenochrophis_bellula,Semiaquatic
Hebius_craspedogaster_2,Xenochrophis_maculatus,Semiaquatic
Hebius_johannis,Herpetoreas_pealii,Semiaquatic
Hebius_johannis,Natriciteres_fuliginoides,Semiaquatic
Hebius_johannis,Natriciteres_olivacea_1,Semiaquatic
Hebius_johannis,Natriciteres_sylvatica_1,Semiaquatic
Hebius_johannis,Natrix_astreptophora,Semiaquatic
Hebius_johannis,Natrix_cetti,Semiaquatic
Hebius_johannis,Natrix_maura_1,Semiaquatic
Hebius_johannis,Natrix_natrix,Semiaquatic
Hebius_johannis,Natrix_natrix_persa,Semiaquatic
Hebius_johannis,Rhabdophis_auriculata,Semiaquatic
Hebius_johannis,Rhabdophis_chrysargos_1,Semiaquatic
Hebius_johannis,Rhabdophis_chrysargos_2,Semiaquatic
Hebius_johannis,Rhabdophis_chrysargos_3,Semiaquatic
Hebius_johannis,Rhabdophis_flaviceps,Semiaquatic
Hebius_johannis,Rhabdophis_himalayanus_1,Semiaquatic
Hebius_johannis,Rhabdophis_himalayanus_2,Semiaquatic
Hebius_johannis,Rhabdophis_leonardi,Semiaquatic
Hebius_johannis,Rhabdophis_rhodomelas,Semiaquatic
Hebius_johannis,Rhabdophis_subminiatus_1,Semiaquatic
Hebius_johannis,Rhabdophis_subminiatus_2,Semiaquatic
Hebius_johannis,Rhabdophis_swinhonis_1,Semiaquatic
Hebius_johannis,Thamnophis_atratus,Semiaquatic
Hebius_johannis,Thamnophis_bogerti,Semiaquatic
Hebius_johannis,Thamnophis_butleri,Semiaquatic
Hebius_johannis,Thamnophis_chrysocephalus,Semiaquatic
Hebius_johannis,Thamnophis_conanti,Semiaquatic
Hebius_johannis,Thamnophis_cyrtopsis,Semiaquatic
Hebius_johannis,Thamnophis_elegans,Semiaquatic
Hebius_johannis,Thamnophis_eques,Semiaquatic
Hebius_johannis,Thamnophis_fulvus,Semiaquatic
Hebius_johannis,Thamnophis_godmani,Semiaquatic
Hebius_johannis,Thamnophis_hammondii,Semiaquatic
Hebius_johannis,Thamnophis_lineri,Semiaquatic
Hebius_johannis,Thamnophis_marcianus,Semiaquatic
Hebius_johannis,Thamnophis_melanogaster,Semiaquatic
Hebius_johannis,Thamnophis_proximus,Semiaquatic
Hebius_johannis,Thamnophis_pulchrilatus,Semiaquatic
Hebius_johannis,Thamnophis_radix,Semiaquatic
Hebius_johannis,Thamnophis_sauritus,Semiaquatic
Hebius_johannis,Thamnophis_sirtalis,Semiaquatic
Hebius_johannis,Xenochrophis_bellula,Semiaquatic
Hebius_johannis,Xenochrophis_maculatus,Semiaquatic
Hebius_khasiense_1,Herpetoreas_pealii,Semiaquatic
Hebius_khasiense_1,Natriciteres_fuliginoides,Semiaquatic
Hebius_khasiense_1,Natriciteres_olivacea_1,Semiaquatic
Hebius_khasiense_1,Natriciteres_sylvatica_1,Semiaquatic
Hebius_khasiense_1,Natrix_astreptophora,Semiaquatic
Hebius_khasiense_1,Natrix_cetti,Semiaquatic
Hebius_khasiense_1,Natrix_maura_1,Semiaquatic
Hebius_khasiense_1,Natrix_natrix,Semiaquatic
Hebius_khasiense_1,Natrix_natrix_persa,Semiaquatic
Hebius_khasiense_1,Rhabdophis_auriculata,Semiaquatic
Hebius_khasiense_1,Rhabdophis_chrysargos_1,Semiaquatic
Hebius_khasiense_1,Rhabdophis_chrysargos_2,Semiaquatic
Hebius_khasiense_1,Rhabdophis_chrysargos_3,Semiaquatic
Hebius_khasiense_1,Rhabdophis_flaviceps,Semiaquatic
Hebius_khasiense_1,Rhabdophis_himalayanus_1,Semiaquatic
Hebius_khasiense_1,Rhabdophis_himalayanus_2,Semiaquatic
Hebius_khasiense_1,Rhabdophis_leonardi,Semiaquatic
Hebius_khasiense_1,Rhabdophis_rhodomelas,Semiaquatic
Hebius_khasiense_1,Rhabdophis_subminiatus_1,Semiaquatic
Hebius_khasiense_1,Rhabdophis_subminiatus_2,Semiaquatic
Hebius_khasiense_1,Rhabdophis_swinhonis_1,Semiaquatic
Hebius_khasiense_1,Thamnophis_atratus,Semiaquatic
Hebius_khasiense_1,Thamnophis_bogerti,Semiaquatic
Hebius_khasiense_1,Thamnophis_butleri,Semiaquatic
Hebius_khasiense_1,Thamnophis_chrysocephalus,Semiaquatic
Hebius_khasiense_1,Thamnophis_conanti,Semiaquatic
Hebius_khasiense_1,Thamnophis_cyrtopsis,Semiaquatic
Hebius_khasiense_1,Thamnophis_elegans,Semiaquatic
Hebius_khasiense_1,Thamnophis_eques,Semiaquatic
Hebius_khasiense_1,Thamnophis_fulvus,Semiaquatic
Hebius_khasiense_1,Thamnophis_godmani,Semiaquatic
Hebius_khasiense_1,Thamnophis_hammondii,Semiaquatic
Hebius_khasiense_1,Thamnophis_lineri,Semiaquatic
Hebius_khasiense_1,Thamnophis_marcianus,Semiaquatic
Hebius_khasiense_1,Thamnophis_melanogaster,Semiaquatic
Hebius_khasiense_1,Thamnophis_proximus,Semiaquatic
Hebius_khasiense_1,Thamnophis_pulchrilatus,Semiaquatic
Hebius_khasiense_1,Thamnophis_radix,Semiaquatic
Hebius_khasiense_1,Thamnophis_sauritus,Semiaquatic
Hebius_khasiense_1,Thamnophis_sirtalis,Semiaquatic
Hebius_khasiense_1,Xenochrophis_bellula,Semiaquatic
Hebius_khasiense_1,Xenochrophis_maculatus,Semiaquatic
Hebius_metusium,Herpetoreas_pealii,Semiaquatic
Hebius_metusium,Natriciteres_fuliginoides,Semiaquatic
Hebius_metusium,Natriciteres_olivacea_1,Semiaquatic
Hebius_metusium,Natriciteres_sylvatica_1,Semiaquatic
Hebius_metusium,Natrix_astreptophora,Semiaquatic
Hebius_metusium,Natrix_cetti,Semiaquatic
Hebius_metusium,Natrix_maura_1,Semiaquatic
Hebius_metusium,Natrix_natrix,Semiaquatic
Hebius_metusium,Natrix_natrix_persa,Semiaquatic
Hebius_metusium,Rhabdophis_auriculata,Semiaquatic
Hebius_metusium,Rhabdophis_chrysargos_1,Semiaquatic
Hebius_metusium,Rhabdophis_chrysargos_2,Semiaquatic
Hebius_metusium,Rhabdophis_chrysargos_3,Semiaquatic
Hebius_metusium,Rhabdophis_flaviceps,Semiaquatic
Hebius_metusium,Rhabdophis_himalayanus_1,Semiaquatic
Hebius_metusium,Rhabdophis_himalayanus_2,Semiaquatic
Hebius_metusium,Rhabdophis_leonardi,Semiaquatic
Hebius_metusium,Rhabdophis_rhodomelas,Semiaquatic
Hebius_metusium,Rhabdophis_subminiatus_1,Semiaquatic
Hebius_metusium,Rhabdophis_subminiatus_2,Semiaquatic
Hebius_metusium,Rhabdophis_swinhonis_1,Semiaquatic
Hebius_metusium,Thamnophis_atratus,Semiaquatic
Hebius_metusium,Thamnophis_bogerti,Semiaquatic
Hebius_metusium,Thamnophis_butleri,Semiaquatic
Hebius_metusium,Thamnophis_chrysocephalus,Semiaquatic
Hebius_metusium,Thamnophis_conanti,Semiaquatic
Hebius_metusium,Thamnophis_cyrtopsis,Semiaquatic
Hebius_metusium,Thamnophis_elegans,Semiaquatic
Hebius_metusium,Thamnophis_eques,Semiaquatic
Hebius_metusium,Thamnophis_fulvus,Semiaquatic
Hebius_metusium,Thamnophis_godmani,Semiaquatic
Hebius_metusium,Thamnophis_hammondii,Semiaquatic
Hebius_metusium,Thamnophis_lineri,Semiaquatic
Hebius_metusium,Thamnophis_marcianus,Semiaquatic
Hebius_metusium,Thamnophis_melanogaster,Semiaquatic
Hebius_metusium,Thamnophis_proximus,Semiaquatic
Hebius_metusium,Thamnophis_pulchrilatus,Semiaquatic
Hebius_metusium,Thamnophis_radix,Semiaquatic
Hebius_metusium,Thamnophis_sauritus,Semiaquatic
Hebius_metusium,Thamnophis_sirtalis,Semiaquatic
Hebius_metusium,Xenochrophis_bellula,Semiaquatic
Hebius_metusium,Xenochrophis_maculatus,Semiaquatic
Hebius_optatum_1,Herpetoreas_pealii,Semiaquatic
Hebius_optatum_1,Natriciteres_fuliginoides,Semiaquatic
Hebius_optatum_1,Natriciteres_olivacea_1,Semiaquatic
Hebius_optatum_1,Natriciteres_sylvatica_1,Semiaquatic
Hebius_optatum_1,Natrix_astreptophora,Semiaquatic
Hebius_optatum_1,Natrix_cetti,Semiaquatic
Hebius_optatum_1,Natrix_maura_1,Semiaquatic
Hebius_optatum_1,Natrix_natrix,Semiaquatic
Hebius_optatum_1,Natrix_natrix_persa,Semiaquatic
Hebius_optatum_1,Rhabdophis_auriculata,Semiaquatic
Hebius_optatum_1,Rhabdophis_chrysargos_1,Semiaquatic
Hebius_optatum_1,Rhabdophis_chrysargos_2,Semiaquatic
Hebius_optatum_1,Rhabdophis_chrysargos_3,Semiaquatic
Hebius_optatum_1,Rhabdophis_flaviceps,Semiaquatic
Hebius_optatum_1,Rhabdophis_himalayanus_1,Semiaquatic
Hebius_optatum_1,Rhabdophis_himalayanus_2,Semiaquatic
Hebius_optatum_1,Rhabdophis_leonardi,Semiaquatic
Hebius_optatum_1,Rhabdophis_rhodomelas,Semiaquatic
Hebius_optatum_1,Rhabdophis_subminiatus_1,Semiaquatic
Hebius_optatum_1,Rhabdophis_subminiatus_2,Semiaquatic
Hebius_optatum_1,Rhabdophis_swinhonis_1,Semiaquatic
Hebius_optatum_1,Thamnophis_atratus,Semiaquatic
Hebius_optatum_1,Thamnophis_bogerti,Semiaquatic
Hebius_optatum_1,Thamnophis_butleri,Semiaquatic
Hebius_optatum_1,Thamnophis_chrysocephalus,Semiaquatic
Hebius_optatum_1,Thamnophis_conanti,Semiaquatic
Hebius_optatum_1,Thamnophis_cyrtopsis,Semiaquatic
