Species,Habit,Diet,Origin,Lineage,JL_log10_res,HLRA_log10_res,HLV_log10_res,HWLSL_log10_res,HWFSL_log10_res,HW_log10_res,HHP_log10_res,HH_log10_res,ES_log10_res,EN_log10_res,ED_log10_res,NL_log10_res,EL_log10_res,NN_log10_res,EE_log10_res,BWH_log10_res,BWM_log10_res,BWV_log10_res,MBVL_log10_res,TL_log10_res,DSR_res,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15
Hebius_sanguinea,Semiaquatic,unknown,Asian,Asian II,7.362141746303563e-4,-0.07605249541902678,-0.04281310023422042,-0.05418830819144598,-0.03636999733865709,-0.060546523518360415,-0.04785181482314463,-0.12233676418697306,-0.04682522140626332,-0.035141880834003505,-0.03517333957546462,-0.047695798477455247,-0.14541265576308246,-0.023960210771355815,-0.07579924785542312,-0.08134255864501092,-0.08487917705261061,-0.10009343480480913,-0.11886748557046359,0.16641470462049504,0.3554949022192321,-2.823622160438006,-0.01372060202927089,3.7888931030240214e-4,-0.22668586756007925,0.18879386042360252,-0.8485521722698602,0.5523983383095344,0.46709185951956816,0.40473088467831797,-0.3973558439614081,0.6299418785913705,-0.0601685091567308,-0.4529279720127055,0.5111781615331422,-0.1077392215183913
Hebius_sarasinorum,Semiaquatic,lizards,Asian,Asian II,0.11537259446664966,0.10183422211224809,0.06479618622868123,0.10854195117788641,0.1718626290847294,0.10605567220221149,0.07863911608678696,0.10325838816848762,0.09128185580156771,0.05001776477724555,0.2164086229766419,0.1570640636339513,0.1267402692721006,0.14804772932106847,0.12548902522593466,0.07296553369327771,0.015263464656066133,0.05325408093294738,0.03540539661994719,0.10251410429391343,-1.4596839363343277,6.231758811510938,1.4503083589528316,0.2597945642866859,0.2892558622765746,-0.02575074158278101,-0.07505055622448055,-0.2001537420318682,0.02185162857859735,-0.03834600818552103,-0.39845972895632786,-0.13622188882844674,0.040610681235000716,-0.25688089453302065,-0.013651536491946129,-0.07029918469975453
Hebius_sarawacensis,Semiaquatic,generalist,Asian,Asian II,-0.010627264143577154,-0.04296740977883948,-0.06739280090493588,-0.12549933281649908,-0.020220492813598317,-0.05804995544568168,-0.07495615027834181,-0.02092472532600582,-0.05760162225550928,-0.019898727514540762,0.12496398565888797,-0.06319333864001621,0.0518115005302769,-0.001053844629555665,-0.03559619544320276,-0.13327324960098078,-0.15874120310262094,-0.056234833519004164,-0.08477912796768204,0.12153764423530179,-2.0610109294495502,-1.6946277651251884,0.7450447986151355,1.6879889639661771,-1.0345050822343862,-0.22397184393752917,0.7789228419905692,-0.2252786629148698,0.4543340265543957,-0.08954408263180741,0.3694818003649031,-0.013379658047313156,0.25667929529388606,0.35153257533645693,0.41829934619204223,0.48888360831671945
Hebius_sauteri_1,Terrestrial,generalist,Asian,Asian II,-0.007513487450077318,0.025383423537941128,-0.010665603315139646,0.026821678182860596,0.015294718114765272,0.019273814862001616,0.0013889083127436768,0.008331821979970632,-0.012572055096994824,-0.05635676032801432,0.07098880356954701,0.004626111310796736,0.03306654725379754,0.048445470113466255,0.015403931363395865,0.003056850946740383,0.01645171410109843,0.03235640321842258,-0.012187455045052017,0.22697607071316495,-0.3280792175443935,0.7813375048009547,0.7423095667003475,-0.03442620723934714,-0.2557181128597659,-0.8989516049746998,-0.05381923190312275,-0.05356468707861349,0.026482553064235248,0.3104680154650127,0.2462937953945588,-0.27764752603323234,0.06777277125776085,0.16301145156711006,-0.41152382515992236,-0.10144355965189208
Hebius_venningi_2,Semiaquatic,anurans,Asian,Asian II,-0.0813239690820844,-0.07374281779436519,-0.07802831873174546,-0.05631062958615067,-0.07573799284313688,-0.05719780661301231,-0.0908540049850867,-0.1496197109028141,-0.04595318871565442,-0.057222233816497874,-0.10624848208238422,-0.06696110438622774,-0.13635177329676013,0.017590152731000414,-0.08250414455939925,-0.11534397742142263,-0.11737013764501701,-0.030143083020821318,-0.10607484157577107,0.23110342671392647,-1.9082663879828594,-3.8874148459186944,0.26673929291256987,-0.37807223729086037,0.38724716532231507,0.25718277975989595,-0.6458938764831935,0.1284738506294516,0.6708187339841141,0.6485142050609017,0.20235002663065987,0.04876301774223746,-0.01838745154751663,-0.05993848226212189,-0.20899009048031086,0.012610259638007472
Hebius_vibakari_1,Terrestrial,generalist,Asian,Asian II,0.010013725215160307,-0.01889717882816263,0.0090974576046880945,-0.030404488648921604,0.031066004285925215,-0.02995239496047783,-0.02853361305046211,-0.05007164568387539,0.0019088629626139277,-0.058548511316659654,0.028043503570851707,4.613180143826015e-4,-0.01663573442207656,0.058438913030367565,-0.010118170368798748,0.00655226305649482,-0.07268475413650137,0.0538987230485765,-0.09381792796698155,0.08408934784348991,1.1704811898403087,-0.2688327333666726,0.9899788389535918,0.1102921653519376,-0.20888866058010813,0.122778471398824,-0.37544806792453456,0.41425623331540234,-0.32982085003490025,0.3251406910275232,0.05607914210196801,0.20477870826810302,-0.38991223430371713,0.10159287345728533,0.0214820414008184,-0.041509699455637164
Hebius_vibakari_2,Terrestrial,generalist,Asian,Asian II,-0.030864588164996928,-0.03749796725508089,-0.031926187632054244,-0.05150598386218355,-0.009836135715562558,-0.06234696087939729,-0.06541123569767568,-0.06265356435061262,-0.02176902891377432,-0.06223432970921346,0.006120598553891215,-0.017674487243949533,-0.03315134731588818,0.04572741694838492,-0.022772179842534598,-0.08459481623129464,-0.06153187103838778,-0.03575463345903107,-0.04271548374519193,0.08910753271118427,0.7901521642569633,-1.6012242971520065,0.9845299499664016,0.23612142950015513,-0.17438138848715548,0.13860272518410394,-0.09429403909461687,0.04334283632729624,-0.14036362848002132,0.3270157997555122,0.1858609454413156,-0.04364228270599724,-0.10116907745325711,0.11036560735354153,-0.07508804586738224,-0.16139115830089093
Hebius_vibakari_ruthveni,Terrestrial,generalist,Asian,Asian II,-0.05041788018209153,-0.06399922666797388,-0.09417678902947493,-0.17472823718079014,-0.038807795637998604,-0.17390357746747542,-0.1730476421022527,-0.13875481798636669,-0.03795697746042316,-0.11268731904788308,-0.01182377831034004,-0.12849079195743274,-0.11053082946907568,0.0016175925287771342,-0.08930390567326835,-0.11945685651710669,-0.14684565535205385,-0.1244056539669801,-0.05531881264159642,0.002844829854935872,0.49257943066023696,-5.03635546923744,1.3081081906236478,1.419031872209031,-0.6048726236561038,0.8275770852663593,0.0586744682795549,0.7760931632484511,-0.2099125059185749,0.6164823050385428,-0.3476128832050326,-0.30299790772489044,-0.048817657512001844,0.4819483321743418,-0.26150600540652047,-0.10328078830675098
Helophis_schoutedeni,Aquatic,unknown,African,African,-0.05583316096832494,-0.03256881958084137,0.02717319427337555,0.04364565043473903,-0.02456446285030271,0.04346945541397445,0.008652913081870117,-0.012252453021785722,-0.06841384874611448,-0.01771404117074853,-0.2045898920321624,0.08630585886298903,-0.02926944473865506,-0.22933109611314245,-0.025229741972455758,0.028167959289080363,-0.026446824259010168,-0.05894976056896609,-0.05699156136297591,-0.2051098984654656,4.466614718781386,-0.7479446282200463,-1.9228163871509987,-2.6042273705105305,-1.2834687684180006,-0.4582911475300739,-0.2536051347799254,-0.6914791345483702,-0.07020883441682074,-0.86162373535247,-0.2693845425884971,-0.3430421350086176,-0.34657701468612406,-0.11436707465761341,0.22658170442792633,0.17057975547119325
Herpetoreas sieboldi,Terrestrial,lizards,Asian,Asian II,-0.04460728187564456,-0.03947573581934289,-0.05951159770716255,-0.0915270183680591,-0.047738986582622094,-0.0745893123118537,-0.08093819217541426,-0.08062713853892141,-0.06774425106224663,-0.03270955824160065,-0.012424123435196555,-0.09919733945794722,-0.10151275736285886,-0.03899767869457576,-0.03139569904279072,-0.12656804334058464,-0.15464479078925975,-0.15316038189615214,-0.1620042013676416,0.11477905532542511,0.19741675398641959,-2.996069803103746,0.10896675627325461,0.6725452473480883,-0.17409750295319051,-0.2037728527622817,-0.24456667485460126,0.07831356727972755,0.04372608884210277,-0.28764156128783946,-0.2634706653518793,-0.13861364504343976,0.4067481448722419,-0.10966197989158982,-0.007689009381267674,0.171439524697728
Herpetoreas_pealii,Semiaquatic,unknown,Asian,Asian II,0.02189285503621387,0.02022140208796009,-6.643571969013561e-5,0.04188528692479278,0.02405217881022844,-0.016926699997875785,-0.010973835920312097,-0.012752895401436143,-0.012813961281027039,0.019497370218823747,0.010059083881429738,-0.014241891556102098,-0.01137449874066746,0.029213051702605856,0.04470177640598396,-0.023825018556054484,0.01681915811763571,-0.01920726767701879,0.03612168370222794,0.12985055304405715,1.1654226161275298,0.7948628672371145,0.18856169101006368,0.11220640205118296,0.4221694290565964,-0.19812205719944165,-0.4732072583452068,-0.07800778859838614,-0.0333434746401553,-0.5102167840851717,-0.23550472367962738,-0.2507827808697971,0.42244700054097645,0.07048192966876447,0.13485247506414197,-0.519711650137821
Herpetoreas_platyceps,Terrestrial,lizards,Asian,Asian II,-0.09002103933443734,-0.06866241509558997,-0.06560003913949979,-0.09853441682362792,-0.09154696652356742,-0.09371518153322522,-0.0923398976802618,-0.10909219105822718,-0.0898175409217853,-0.05757276396030916,-0.062039358853401415,-0.13460573044046723,-0.128042839054978,-0.04879377613089521,-0.05493747152524959,-0.13889018280501972,-0.15225294643699114,-0.12708438851943,-0.16275487569226596,0.03470926511660495,-0.10095428669481524,-4.298595140263591,-0.07831670715995237,0.38686573265376467,-0.06928662303516958,-0.41429533803499746,-0.3195878254878042,0.052212382660611734,-0.049806977386391726,-0.2456864015705046,0.1282270352886773,-0.1009003577000715,0.2352559001648307,-0.11513195785953906,-0.14226977718618675,0.07887051888750168
Herpetoreas_sp1,Terrestrial,generalist,Asian,Asian II,-0.026942280068661124,-0.02698068641335653,-0.03724531860367173,-0.01961760406164492,-0.013571409600418034,-0.02750035583732071,-0.044883549111399815,-0.07212458213802585,-0.02355892130828914,-0.030472891793683572,8.980049445248716e-4,-0.007523318881268818,-0.04292018950166768,0.020797950903081754,-0.021510201510604048,-0.10274582001175032,-0.04561059448911105,-0.08911791884926014,-0.09359044194393408,0.1866999649431117,0.8236633785910693,-1.2048635675473023,0.49452437061129256,-0.02400794274823199,-0.0309742177940711,0.013534018118626492,-0.337311089958713,-0.11249827146912844,0.37904137572209257,0.20167840612337737,0.02683510680170345,-0.002589218092530522,0.00643857894565016,-0.031092526482286293,-0.09917424381127321,-0.0997370274148637
Herpetoreas_xenura,Terrestrial,generalist,Asian,Asian II,-0.020025362675616214,-0.0019465283398853624,-0.014346553716037583,0.022010896925335834,0.0034263157319902983,0.016808947304908797,-0.02577683445339839,-0.06080126664144647,-0.03156798816267881,-0.0014537497205707513,-0.003398674978397247,0.01692493234676788,-0.04950397750675641,0.042243145306351045,-0.0034800242882710806,-0.0874520542530494,-0.08013432306386702,-0.08005765256397487,-0.06277813399941988,0.18706368888142386,0.6147680272576438,-0.24053901100679165,0.35276862488941996,-0.42662472929201134,0.2100434968335785,-0.12228661698988368,-0.7897286499556593,-0.15730796782042247,0.5101306332287221,-0.056879262243426036,0.18215211431004047,-0.0857000183837772,0.2997089089195113,-0.26745441350603943,-0.09446721105724525,0.02733341630816438
Hydrablabes periops,Aquatic Burrowing,unknown,Asian,UK,-0.18259893885513145,-0.1712194586220288,-0.08944153612955702,-0.11934653092078155,-0.0810263265302291,-0.1388770892999227,-0.09413041280530163,-0.17814327885093484,-0.09324176804504483,-0.1511223935298708,-0.22102524437192383,-0.19079271354668992,-0.21448281921460843,-0.11996997833895165,-0.09660969095187494,-0.09025792417342415,-0.15474444932925197,-0.0634205148014409,-0.16238911420087976,-0.03758825831435844,-1.0795210833049347,-7.155890421808567,-0.07827064186458965,-1.0203071793851515,0.28016391884503433,-0.6772297213634384,0.11668424039091733,0.4687107896568091,-0.3304608202379433,-0.1819196339411736,-0.14088409264512392,0.11717801341215626,-1.0454934940465828,-0.24479386424833272,-0.2825407061407246,-0.14219566889276805
Hydrablabes prafrontalis,Aquatic Burrowing,unknown,Asian,UK,-0.19885682025828846,-0.1402411560733103,-0.1911392763150301,-0.09135433304406375,-0.0972814714766896,-0.09902027151691194,-0.11465435286077144,-0.21849444342619637,-0.15668588515266854,-0.15064913039970826,-0.21790835854038335,-0.08746258582566521,-0.19683896182015848,-0.12549065756427766,-0.10064213893152385,-0.07599829833552918,-0.16556646975791134,-0.118744742929208,-0.18489037141779746,-0.08082474721801612,-3.431694869127575,-7.634652871833158,0.4668363905206942,-1.6568285920127686,-0.2647130371818749,-1.1056989375124984,0.04048376257688292,-0.7208464317024194,1.2339597745754458,0.019672010333072976,-0.4139119973014129,-0.1246657163672868,0.22867984133955838,0.026720253686382534,-0.5467277774193791,-0.0656502201143894
Hydraethiops_laevis,Aquatic,unknown,African,African,-0.0637986298083018,-0.059740491433042026,0.03908413243250231,0.001031632122836925,-0.13662215829622784,0.004828931351408069,-0.04254195433102407,-0.04345830939101679,-0.05252540494678491,-0.05880756828460153,-0.1264765080848652,0.038942688345573975,-0.08462192696499328,-0.18453348395360095,-0.04241518050023162,0.01962149526246329,0.013073096792771684,0.028205361265961456,-0.06870877674907608,-0.0573271857658301,2.577817752845715,-1.955715478494903,-1.6935240666872808,-1.4862893084741047,-1.166452537410933,-0.3209531850252357,-0.8439013709667522,-0.8068883779633599,-0.742117505092753,0.07902298056345602,0.10088587375777958,-0.34930785257213703,-0.7628801347897289,-0.46688649918274217,0.057201523536083064,0.07557245853557906
Hydraethiops_melanogaster,Aquatic,aquatic generalist,African,African,0.03395215792193889,0.03086202688559018,0.0789217632868357,0.09602350753375316,-0.04912475871278555,0.09582010005090233,0.07370738682246196,0.0735317804543788,0.034543764296626193,0.05495223039129251,-0.10406065750854104,0.08994173739893761,0.0370315466404864,-0.16412343214292024,0.0063764098706724955,0.10457443621335596,0.08842264993075995,0.06458102778785044,0.03744474564915661,-0.08165626235153932,4.211654097550645,2.595279433447062,-2.6772022440970673,-1.5724711537212186,-0.5859501638677709,-0.10252017717544842,-0.24157569063623638,-0.4719305063949616,-0.25697516588781144,-0.0695825223440384,-0.2363240140297632,-0.16007722466521826,-0.5077730777324068,-0.060725907588010886,0.2136812346406499,0.07913259289086323
Isanophis boonsongi,Aquatic,aquatic generalist,Asian,UK,0.06715982143392021,0.04140668675004898,0.08213658387445132,0.07488484302731661,-0.06094463812870858,0.07854699675771327,0.06593941211838755,0.09512396562730863,0.09370300521019562,0.1084165834761856,0.10810474210376803,0.1284665811999976,0.10782526775913408,0.04908438487802342,0.08942337515620773,0.11806804602280667,0.06831706350495892,0.08424588619858552,0.025081876303981322,-0.1837548609564328,-0.20140045414046817,4.573731656910041,-0.9344969876229055,0.4461023694540791,0.5172864301163788,0.5242209226913126,-0.09067189456749897,-1.3935205594308122,-0.4732034886983545,0.2955484713255857,0.3521255462247954,0.15539649911322767,-0.30840080852460167,-0.30616234710288126,0.24307516851313415,-0.08917653892508853
Limnophis_bangweolicus,Aquatic,aquatic generalist,African,African,0.05091885684993285,0.01202998697553017,0.006273115678396446,-0.05005748828282586,-0.018653848582510305,-0.06548466038072044,0.005003052012125836,0.007866245924329718,-0.05391272678286406,-0.13000202132290997,-0.013764833204690269,0.0714147710958119,-0.014183606446624364,-0.18820505046996472,-0.0776702952710274,0.12629468643718594,0.049260335728099736,0.020986831198073812,0.028561397998922586,-0.052347680067562886,0.4836446343359533,-1.0330330332095536,-0.6018392368835692,-0.6805188493534653,-2.990400746136709,-0.5351098197199528,0.07286242761523737,0.5727855291228074,-0.8011682019318227,0.6067926708729654,-0.9230705751455588,0.41427677841268884,-0.01521607685419945,0.3383636622826641,-0.005268302419070961,-0.2904805471295987
Limnophis_bicolor,Aquatic,aquatic generalist,African,African,0.06541619726689735,0.048937588475465664,0.05016261426832929,0.07754850377380698,-0.014345867899286949,0.06780426304521206,0.06918798812818268,0.083329942129057,-0.011060420985934856,-0.029883547967142796,0.021534864727929287,0.11644849359347607,0.06914767838727857,-0.07804264450719132,-0.020411036665053332,0.11265064774849723,0.09449736045465758,0.057726551769079634,0.016791909641348766,-0.09458198388970418,0.31244704276338225,2.4545289816731235,-1.0412321218401834,-1.0851851965137926,-1.675629965854825,-0.8292823629571672,-0.1681629685876688,-0.03085340586189117,-0.15968035018046736,0.6048380695814066,0.07859901513808529,0.11555113900633936,0.09284972798682893,0.08889685206212553,0.16864536307458866,-0.1328484115377676
Liodytes_alleni,Aquatic,crayfish,American,North-Central American,0.047670062553046316,0.07293726923461548,0.07398141894857706,0.003535291358946398,-0.03402487546474165,0.0013462240910548005,0.009197103455397537,0.07411695341294938,-0.07384024187876369,0.0024250593196265026,0.09540311706284113,0.11663621770509526,0.06008415232174211,-0.20690526165240525,-0.025069631246266794,0.017935550859728994,0.10402820334639933,0.10370661814723932,0.023321079989330147,0.047870871796884124,0.9782979109826587,1.396691331561388,-1.5763958348630298,-0.1151696678699165,-3.1662078339186053,-0.4371019488576934,-0.3427401942198796,-0.36498174377132053,-0.5738572979000821,-0.6994064447299048,-0.045566387848881784,-0.17396080697362784,0.5332400781651992,-0.2386848675884092,-0.0143948125842162,6.745052029202801e-4
Liodytes_pygaea,Aquatic,aquatic generalist,American,North-Central American,-0.01011925310587209,0.020428682927939146,0.026917991478977502,0.05439442458875386,0.079269722092914,0.05244305390436912,0.01156541150342317,0.03552942051670764,-0.05917324007945483,-0.0636903566839866,0.009510119499232304,0.06625291208767377,0.02957726303848625,-0.022421850100152033,-0.033291546667323736,0.08630855232583988,0.08602895335744903,0.05224657693773841,0.07406024953169241,-0.11515753308130185,-0.27211523258033055,0.8736700065611613,0.2744185577927434,-1.3839797542682315,-1.4115790314810568,-0.9758844706978511,-0.168398979256505,0.49118698125725113,0.19955591767840264,-0.10515173591960564,0.5431395512784694,-0.3740105192819546,0.10826616085145738,-0.17200256083829862,-0.028879706582167094,0.11757241364368073
Liodytes_rigida,Aquatic,crayfish,American,North-Central American,0.0350405278698239,0.03191056104181993,0.020808541161788777,0.06166745795977561,0.13998721797757085,0.07651489579330946,0.07827669754339998,0.04515572017707837,-0.02290475114528853,-0.047452461841441716,0.03723970754444172,0.06974477003751917,0.0400149104366969,-0.04786514347148112,5.893616153016945e-4,0.07873896062972743,0.07543041630577516,0.07038266538350678,0.08141163996215753,-0.009971025977302725,0.453707497875286,2.119483198862743,0.21375451675489834,-1.3276132344947584,-1.1421712452304846,-1.1938750583781,0.14526802859729487,0.6642731139675517,0.3767198375273561,-0.2754491383494577,-0.42004111361688234,0.13431506575443522,-0.14063316181273347,-0.13194155984240355,0.03579979298698328,0.20915811478192567
Lycognathophis_seychellensis,Terrestrial,lizards,African,African,-0.0724300362739367,-0.08075610373295507,-0.08296662271961057,-0.10872204198671218,-0.08306196580028401,-0.1126277395970562,-0.09283213549401062,-0.13558449776495107,-0.029856101614824444,0.03448322821027914,-0.06866845550279346,-0.19308903329932856,-0.13546063488197202,-0.018638632818146986,-0.02196559334185498,-0.13138858815227974,-0.1392730902123575,-0.10331594654488936,-0.12282137109673753,0.1425966599028071,-2.525623376870048,-3.9296657112435427,-0.3902985022579196,1.2950943433329525,1.3727980182129715,0.49015161077632546,-0.12728623964431188,-0.011554299186566919,0.33497825670384795,-0.6008548868173929,-0.3188899455574905,0.06468073025784968,0.06201652592563989,-0.02306629678408271,0.07597332557959258,-0.027971872095691644
Natriciteres_fuliginoides,Semiaquatic,anurans,African,African,0.05348120917802976,0.029029117836466764,0.03530974545783181,0.026733960371888448,0.02060576940887925,0.041018872105984795,0.01686740035800489,0.01056167237014868,-4.2954328533843805e-4,-0.03413089518944218,0.10164139960196265,-0.009462831041354971,0.019993927370991055,0.06838043791818826,0.0036843485710770472,0.009404971858581423,-0.0060008690653284204,0.04489046999741946,-0.011198770374828998,0.34327222203143454,-0.9904200564765971,1.5640237547183826,0.4608009214868881,0.3220360690428113,-0.30772934268190416,-0.7027349468550267,-0.6800809961394676,0.5348929797529391,-0.14256462633322647,0.4589218820902789,0.2946645965285472,0.07020297833331135,-0.07358920280668482,0.01408475991344452,0.08456746376167931,0.11532402324993533
Natriciteres_olivacea_1,Semiaquatic,generalist,African,African,0.05135715494068774,0.028193097682554163,0.032939565517594374,0.0354445438513471,0.03999082554724027,0.03537652170309884,0.010549110651982637,0.04204544769990285,0.025898661215140575,-0.009333755072603412,0.056110823047673064,0.05268688717050316,0.05777652573357652,0.04215632140413729,0.012884399037472913,0.028443717557687223,0.030272662571283058,0.018199233475327006,0.019071939056760415,0.08815908009480049,1.0368468182965958,2.092818824138187,0.26827207538928843,-0.06945446862881303,-0.3920748265718064,-0.05917847406285548,-0.10126018031256798,0.17139897436415105,-0.13557145829021844,0.3823407886876914,0.14943724208128908,-0.16138600948457071,-0.12643334767918135,0.1490799308466378,0.1938302602631878,-0.027631854459773793
Natriciteres_sylvatica_1,Semiaquatic,generalist,African,African,0.011400630897314195,0.004805659246759128,-0.0033351446519292527,-0.03956806242966128,-0.018485097132300135,-0.02347240906345025,-0.031512177313758286,-0.011246595249163964,-0.018301550619232693,-0.049706784090939614,0.07169272553425456,-0.0014495907933148562,0.0054700090050535735,-0.005488594877787008,-0.03353749233460615,-0.0472041251143073,-0.03327817161711334,-0.0040338137432651315,-0.04762238948934849,0.23723288539025708,-0.3243379313190041,-0.33290089557224833,0.26890346916625707,0.4927131927138876,-0.993620094995389,-0.19278502068336895,-0.11753684940239656,0.2207212974088389,-0.13944553563420026,0.4585516016281175,0.14155995851508726,-0.010605879475428792,-0.01989837190188465,0.08516458155966877,-0.10784452656257755,0.08067201911371413
Natrix_astreptophora,Semiaquatic,generalist,Asian-European,Europe-Central Asian,0.04288376451530238,0.018302611601026433,-2.4557685106171774e-4,0.009175192092997194,0.058192946025977625,0.008613605396780825,0.006122574955709821,-0.011685066698867047,0.033656702479643315,-0.013756038712780054,0.06691244087261156,-0.012998371660811633,-0.0037841253089314583,0.10503214446728537,0.015239178389874099,0.002981736809868213,-0.04580687566559404,-0.03592466342763088,-0.004114813133766648,0.03804087591394068,-0.5945829997661347,1.2342245131597418,0.8990545674159012,0.4178209413141569,0.49563563610672123,-0.014152015804881402,-0.2660990783790991,0.590890094555439,0.08472126853603859,0.4442223232320762,-0.14153442632213392,0.14198464907674663,-0.03619938510575198,0.05140763242326343,-0.00992633736344315,-0.03629752948603185
Natrix_cetti,Semiaquatic,generalist,Asian-European,Europe-Central Asian,0.021466021522585376,-0.04763368145527285,-0.05558353455936127,-0.007188899009376882,0.014650902643966048,0.016145711475868536,-0.002451729213789835,-0.07249329402163099,0.008630354362446966,-0.0513889554828333,-0.046747814085931406,-0.08097051099735146,-0.07593261680265073,0.06989426044699773,0.01727747425166071,-0.025331195422319965,-0.09870755602333522,-0.02563182942351785,-0.09699886589868777,-0.0739198396740163,-0.6624510582450989,-0.7348338415288942,0.7503175147798623,-0.13348253536997245,1.2441287409174344,-0.644231145269591,-0.4066047918924503,0.3400434151433144,0.27215092781296946,0.5973251179145493,-0.732768218419944,0.22114961876898154,-0.2535583982785861,0.26337997847948474,0.40717111272621653,0.14908528205040106
Natrix_maura_1,Semiaquatic,aquatic generalist,Asian-European,Europe-Central Asian,0.046310253919478336,0.04991919199186271,0.03041805042158468,0.06597593476321982,0.05144035064727938,0.07143953180701036,0.05214768938534928,0.02862104395607674,0.008427903576950826,-0.021835787128149313,-5.4926453421910867e-5,0.09172571213271746,0.049956205014119896,0.030344664417659397,-0.008493103179115152,0.050793498521938686,0.06854202856553308,0.05501514521184061,0.03230761401290222,-0.07993632179060785,1.8334851924323776,2.2923146011518885,0.025258628445780636,-1.0710642715765941,-0.599747836842989,-0.3691835362231614,-0.3280568160834811,0.3174547878985437,0.23039591653138275,0.5025456413084419,0.15470594308284172,0.15517165065483626,0.1185680866999095,0.23494534612588197,-0.07270095505011488,0.09260929862031955
Natrix_natrix,Semiaquatic,generalist,Asian-European,Europe-Central Asian,0.01267661986856002,-0.018837910502544762,-0.007227223546624251,0.020453079969108917,0.014450819678607375,0.03370669382480346,0.05986798180093551,-0.013358119506547042,-0.013809309607215414,-0.048459457464852904,-0.030722965096980512,-0.006676516005269599,-0.0011018099155310451,0.0316184466262978,0.006039531723506597,0.03355838591420239,-0.02145284098398392,0.01646126540394495,-0.030456049672216986,-0.123262234769321,-1.3767951281538995,0.49962166854439755,0.19940990028181574,-0.7590278818458275,0.20504420140895896,-1.0080631568812666,-0.08537636315113135,0.1790287352445714,0.00836815689811473,0.30629062933725065,-0.04777504529956779,0.5991383728416072,-0.16491625629900705,0.21284678493360545,0.1850893165648749,0.087992867123010507
Natrix_natrix_persa,Semiaquatic,generalist,Asian-European,Europe-Central Asian,0.012587266922469434,-0.00846599584491389,-0.042366606482730426,0.03656796479907849,0.05925701384313901,0.03953979807700841,-0.0337828181059195,0.023055583549640497,0.019048444466710453,-0.016778436510185346,0.02228526989369806,0.04758870841874934,0.04759402867314446,0.07013326594213812,0.04433557592832903,0.03145374761912828,-0.02139648556548219,-0.05492317337857422,-0.05820255121022998,-0.04243453419056105,-0.09330383539657415,1.1925134825228056,1.0853268655738861,-0.26452717111870644,0.3839647989455979,-0.18992413426757362,0.370695174032115,-0.5050511459313736,0.4612447743796739,0.33935796182447214,-0.17799656165981098,-0.752264084846405,0.029292049683534348,0.24492847476051413,0.3479128712670517,-0.027450340033686106
Natrix_tessellata_3,Aquatic,aquatic generalist,Asian-European,Europe-Central Asian,0.025087997357557658,0.03180599492350572,0.007839536677910939,0.0400589737974956,0.016317752424382038,0.02407175042921725,-0.011400896106274514,0.010076016876039139,0.019521951746349055,-0.009329481038330343,-0.007294596979274799,0.02168380913604246,0.0052992241111044025,-0.0372574282104892,-0.038157438882748584,-0.018781223570658367,0.016454337071301006,0.013613895366934716,0.014691160935263372,-0.051956699164918456,-0.28425014143687277,0.8252218542953672,-0.5758118682164448,-0.4196263616066972,-0.593727644083243,0.11305087951942082,-0.21702030803483707,0.5102031053626962,0.35561040234282515,0.4957680913414485,-0.1224815686943811,-0.4152084360115962,-0.10720232598722286,0.1287417152113423,-0.13911943569166352,-0.11186464045676993
Nerodia_clarkii,Aquatic,aquatic generalist,American,North-Central American,0.04980283461826222,0.0662279771960582,0.06273649941200157,0.04259934424664952,0.013849670694173517,0.04509514448008581,0.04136046964024603,0.0578652013402563,0.06975271146803673,0.12112638956000138,0.03536292387542169,0.0806925749160208,0.04189710467716466,0.04622491281718603,0.012983306758312496,0.04626232073890566,0.11631480579430484,0.08586416510217232,0.08223622753885446,0.03227820865902873,1.2257677262674909,3.2466505995757395,-1.0202309870940198,0.17381582779587243,0.354357153878993,1.1648612112587318,-0.15104121671134635,0.02427111048791855,0.13675936085143048,0.01322543976904289,0.3441522793055544,0.18875552437458049,0.2816716414691148,-0.3180810566994755,-0.058012628844141455,0.11352961013904152
Nerodia_cyclopion,Aquatic,aquatic generalist,American,North-Central American,0.06572064899956795,0.09260379858038344,0.1088724407042253,0.08664873237688803,0.09210995070150291,0.06515671645612545,0.07852602921616747,0.12339285372028996,0.039438702666637265,0.05402818733502509,0.005757456416285464,0.06763419416343301,0.05504209896883412,-0.02519337774261381,0.0019180555926739385,0.0803632163077062,0.13457036947000658,0.04959406775417232,0.09572866176445675,-0.008518237136019543,5.56250496098866,3.911327144564777,-1.2452837380021633,-0.8077365005908903,-0.6452831487532099,0.12619188329579872,-0.07041853648893345,1.0440685704404247,-0.46901835056251623,-0.3162938586636923,0.2263080000921015,-0.13702585792402555,0.1260360884260525,-0.2525608723328276,-0.04248257077516784,0.003818379300546339
