Species,Habit,Diet,Origin,Lineage,JL_LSR,HLRA_LSR,HLV_LSR,HWLSL_LSR,HWFSL_LSR,HW_LSR,HHP_LSR,HH_LSR,ES_LSR,EN_LSR,ED_LSR,NL_LSR,EL_LSR,NN_LSR,EE_LSR,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15
Helophis_schoutedeni,Aquatic,unknown,African,African,0.3088636201203748,0.523997661036739,0.5905146508057386,0.28827632023281247,-0.26222583232444857,0.3121982947694934,0.05904929494730591,0.10505674822567491,-0.0625827101126854,-0.23483070458246613,-0.43236306884018155,-0.43509174178959303,-0.2784891148452264,-0.4875991148874412,0.005225697243902993,3.0136581765445762,2.0902116460779814,-3.6128872214103724,-0.8487032797965439,0.18744717438085717,1.7351279504990682,-1.0595046002180322,0.5892037514952951,-0.14136785918063485,-0.03901530900204967,-0.023342220344350864,-1.267590950770354,-0.23590204555205677,-0.39532918463237454,9.471590178833367e-16
Herpetoreas sieboldi,Terrestrial,lizards,Asian,Asian II,0.3485137942882564,0.5447152249684417,0.5303422122026032,0.18182708583578233,-0.25482592124425885,0.22339413336743313,-0.005432752872510499,0.06431367500074783,-0.0365240064602858,-0.2286059791614294,-0.21455701027250443,-0.5861802743274274,-0.319649611269123,-0.2692199495253079,0.02188937946958253,-0.09372877179080744,-0.8883983327459684,1.0659377174413833,-0.3689312556150115,-0.9251216297529073,0.49763446471792255,0.35667917138136773,-0.3360040741625941,-0.617544005098225,-0.03393651965657023,-0.22778112787944776,-0.15707744693214462,0.2328694250873796,-0.48677965895223,-6.522560269672795e-16
Herpetoreas_pealii,Semiaquatic,unknown,Asian,Asian II,0.34266007264198756,0.5349345495256658,0.5243086447695352,0.24180986089592266,-0.26312027713485303,0.20571718046451903,0.004098969675331479,0.06268445847275546,-0.04303337367478333,-0.2228479395201131,-0.2544166896129747,-0.5951193900409071,-0.3114249567094081,-0.2720018644140876,0.045750754661408585,0.1357967441633826,-1.0539175424562846,0.13774559634929742,0.16716037109532192,-1.0862260620883042,0.6904583177768294,0.048684917980817755,-0.33978596486936774,-0.6983441736456155,-0.004976334330801024,0.2893747936215786,-0.5140768816993888,0.9308670719317091,0.9245518878876423,4.829470157119431e-15
Herpetoreas_platyceps,Terrestrial,lizards,Asian,Asian II,0.3296145442155087,0.5411565619573351,0.5486491386801696,0.2016657519288021,-0.2697362426801704,0.23170306389580586,0.006005537929714088,0.06148454377909777,-0.03544690252620972,-0.23493943572969983,-0.24074344699834335,-0.5884346086853186,-0.31671855960283846,-0.2529211099898636,0.01866116382601053,0.263848931816247,-0.9329017887172134,0.245462710006771,-0.2885689508486853,-0.7940467866038069,0.7621468287618222,0.08835821930302981,-0.5207677835277259,-0.07299117603450744,0.22512720726277186,-0.22585489408311557,0.19983769708431315,0.08467725480946942,-0.2676649481631079,4.163336342344337e-16
Herpetoreas_sp1,Terrestrial,generalist,Asian,Asian II,0.32870221387212656,0.5215943354327168,0.5195797400151319,0.21556401742742584,-0.2631368876030501,0.23107491940204664,8.576856677317792e-4,0.03718370070250576,-0.022754369986480068,-0.2470868023587529,-0.23223491515351147,-0.5459184890119921,-0.30471825589861,-0.24602027192898437,0.00731337942169579,-0.5562648238088158,-0.5945121480947873,-0.19356505406475194,-0.22797624439549047,-0.6579154593191444,-0.2819448663288889,-0.41075755109337153,-0.23594884034979802,-0.038824047205137734,-0.19641449492798788,-0.28252300690261345,0.10856198722167901,-0.0019521424515884346,0.22759130023466345,-3.885780586188048e-16
Herpetoreas_xenura,Terrestrial,generalist,Asian,Asian II,0.3188530022655447,0.5292417148827488,0.5242287252633775,0.24065851901354557,-0.26123680095986446,0.25926240807398665,6.25674866784989e-4,0.03112577204219742,-0.049884847000530544,-0.24042407335952315,-0.2554580885678923,-0.5335878896132683,-0.3260051829216615,-0.24163495590832584,0.004236021922880562,-0.2039060534302232,-0.2639864251482366,-1.241752708311157,-0.47119273456754335,-1.4228432684909509,0.048310298770215865,-0.5240697815697986,-0.7294767903781194,-0.0919104212443661,-0.0712859973137667,-0.6951045133440406,0.1351957455684623,0.35025224363003366,-0.10394952540792272,-1.5994150448506161e-15
Hydrablabes periops,Aquatic Burrowing,unknown,Asian,UK,0.29063743598921876,0.49523509307201813,0.5856630225003191,0.23331938768948937,-0.21377320932566268,0.23699145005968558,0.07039500949859674,0.049041968809895566,0.026246252918129452,-0.24755352608740405,-0.3355650317460849,-0.6137504059988883,-0.3596451269189568,-0.26906017791483816,0.051817857454482565,1.0202814579271489,-3.2338184483566437,-2.3607273790450685,0.19644742808570975,0.04571679117955876,0.7238093692555674,0.42203132154724726,0.48108212927590566,1.1949259045067446,-0.06382342574045993,-0.12395228337920439,-0.43681270034756475,-1.2947190706294376,0.502246656922311,-1.2212453270876722e-15
Hydrablabes prafrontalis,Aquatic Burrowing,unknown,Asian,UK,0.278570217556679,0.5293577139681147,0.4856546791763428,0.26589359261928963,-0.22302480654618406,0.28212517177372193,0.04972462759695462,0.01184445306268336,-0.036977937175954344,-0.25231418264817157,-0.3318996115838837,-0.4983928118890287,-0.3343326402548829,-0.27088542219462347,0.044656956538942034,-0.15320493761402895,-0.8211135802196445,-3.5689078060181987,0.46698869876054416,-1.2347490836610213,0.03347564192530611,-0.7647692557615724,-1.0001625469321422,-1.3463228675673888,-1.0659590930838598,-0.4829478092545073,0.1685187484286647,-0.38472156419687353,0.0657547313202991,2.1649348980190553e-15
Hydraethiops_laevis,Aquatic,unknown,African,African,0.32192465082051736,0.5181828844027725,0.624241892833228,0.26656522994297477,-0.3541452298280376,0.29424127682906615,0.03025041916649766,0.09520484086515957,-0.02441395997764008,-0.2519218088224796,-0.33207314020028517,-0.4639029760437544,-0.31391330648507193,-0.421618629087381,0.011377855584433747,2.989141608942619,0.5824835195378625,-2.0963953908877304,-1.244488363047763,-0.1735108234446913,1.4216060304430436,-1.3744448524942376,1.2747867962730515,0.5011695006369512,1.1863805063390203,-0.9486231972702291,-0.6167347527626766,-0.7208834476628306,0.020177054639481214,7.7021722333370235e-16
Hydraethiops_melanogaster,Aquatic,aquatic generalist,African,African,0.3404651285753269,0.5288923331996673,0.5832370905321331,0.2826021547526652,-0.3440226800124617,0.3067309282098083,0.06445940787935948,0.13230794950294344,-0.01914608060322788,-0.22352203756616282,-0.3912441570380945,-0.48700057534088975,-0.2692007044313552,-0.4807420328527393,-0.023816724806972417,4.137165035208783,2.1793431663075693,-1.9732689721841539,-0.5889724687959232,0.28138470436204954,0.2752684416115999,-0.8024230237914655,1.0095233402357673,0.1155156350934271,0.28945129578229256,0.019868934247222303,-0.7266432463365535,-0.39527370028812375,-0.06008857845235735,-1.096345236817342e-15
Isanophis boonsongi,Aquatic,aquatic generalist,Asian,UK,0.3261675832885468,0.49029940618918827,0.5350445348433438,0.21456880831048106,-0.3989594516979482,0.24364723554804726,0.0024200073388815227,0.10477710406829654,-0.01368670193113801,-0.23226596698264707,-0.23226596698264707,-0.48375492435582634,-0.24048629722933815,-0.315812018432722,3.066480254823829e-4,0.47146610458897475,0.8740710570473742,0.031024057443985145,0.7827215863105117,1.095447252551365,-0.4159033262613695,-1.874412595855969,1.3758323266758192,0.2933437449642474,0.7305528852365959,-0.5480732565692948,0.1851920859577558,0.2595883365707013,0.2527817309978321,-2.7903027111086942e-15
Limnophis_bangweolicus,Aquatic,aquatic generalist,African,African,0.41341764176200335,0.5664490690512063,0.5675375286783435,0.19235626128195804,-0.258649235685694,0.2009936559135107,0.053411165204098755,0.12302759743986472,-0.05008757316350547,-0.34886094044071525,-0.24355988534879264,-0.45255978664929564,-0.2657694552429991,-0.4486471178933173,-0.0490589249066653,1.417388513392249,3.06418805280484,2.0879089195884704,-2.2983149977043573,-0.08330245179695261,1.2337494448027575,1.8005339965964742,1.6996757939411915,-0.8682512009820789,-0.6436623955760739,0.28565063906266175,-0.003402388859715333,-0.5525844266105027,0.7087804095417805,-6.38378239159465e-15
Limnophis_bicolor,Aquatic,aquatic generalist,African,African,0.36355690142596825,0.5384899441048374,0.5458530390542394,0.25579441151617416,-0.31733194523729924,0.2704525385592514,0.051129681079883325,0.13362910290163493,-0.07352358955147112,-0.3176819957428923,-0.27438876806569845,-0.468074543154482,-0.2451055533363912,-0.4030835313432206,-0.05971569221053415,1.8117104476354964,3.9633223252176037,-0.4478003324988791,-0.5500404547662697,-0.4025552630460756,0.4602119293513066,0.3397191940670021,0.8842735769321448,-0.03723361514638912,0.10101229397694833,-0.19041183110903237,0.24016020960794554,0.12195784189164921,0.28464557865147516,5.551115123125783e-17
Liodytes_alleni,Aquatic,crayfish,American,North-Central American,0.36340617997411706,0.5820633496979657,0.5919963716479791,0.19863670267221234,-0.3247338279311201,0.21953616975588036,0.01693432314736734,0.1439721979885546,-0.11120057303284642,-0.24995902670783232,-0.1760389723401158,-0.46510835857561744,-0.2431494164457647,-0.5134144133770003,-0.032940706473779426,2.079701045400694,3.666537686389607,2.13424400050905,-1.3018904074241309,0.16312899278246387,3.2435565136069164,-0.023878484892640606,0.03884182860196417,-0.8078409577074797,-0.09739995764230011,-0.8191535728308881,-0.45779465272890396,0.3762891400466627,-0.10847398357542497,-2.0261570199409107e-15
Liodytes_pygaea,Aquatic,aquatic generalist,American,North-Central American,0.30494433109291386,0.5306323366912882,0.5484440059536845,0.24816874411846562,-0.21681656911334327,0.26814362957309723,0.02588430013471824,0.10644663231500588,-0.09056468752453067,-0.3009835044928264,-0.2565127118115462,-0.5292719637013663,-0.28014605382390706,-0.3287752211459951,-0.02959326826565858,0.28602074645208797,2.20347636306594,-1.642659993094919,0.10478029987079485,-0.5106336061293965,1.3775289659382506,0.4902222662295701,-0.812184324682343,0.5292852596874457,0.2753033613707643,-0.617448834716282,-0.22020450756072485,0.0123429968168796,-0.2450070621907554,1.0824674490095276e-15
Liodytes_rigida,Aquatic,crayfish,American,North-Central American,0.33249850684846,0.5211998908654205,0.5168195238143114,0.23907366846580877,-0.16480986096777134,0.27804474392928996,0.06127532177108441,0.09518811259404436,-0.08445794267716461,-0.33215333970013566,-0.25790575592251097,-0.5186044127303722,-0.2763160938049428,-0.37339011453560095,-0.036462247949920805,0.03363362600423539,2.80497924189022,-1.673702564872549,0.22937858777679937,-0.92947047680847,0.614816794169381,1.1888693816465672,0.09004881758405936,0.18706711966002199,-0.8691594927139012,-0.18795450359877963,-0.6163209330714097,-0.49048269503516695,-0.3854840358941027,-3.885780586188048e-16
Lycognathophis_seychellensis,Terrestrial,lizards,African,African,0.3431230791213863,0.5237186695193424,0.5241839328601308,0.18786756124024076,-0.2619417903892059,0.21001788235897734,-0.003799069952675372,0.029659284440621204,0.015643952945458714,-0.1583305535618255,-0.25584687604125567,-0.6415503629415288,-0.3240249146584711,-0.22744560601058494,0.03872481106938969,0.09291682637726201,-2.8600170358549977,0.967691529695284,-0.018558938373856915,-0.5124465371545774,-0.6755542924657334,-0.29036378979281896,-0.3463870937864378,-0.008250653329864188,-0.41372113930270377,0.41391616187044805,-0.35635296792104676,0.29263892007517667,-0.11169354189176903,-2.220446049250313e-16
Natriciteres_fuliginoides,Semiaquatic,anurans,African,African,0.3561809949079779,0.5268324104376342,0.5443845590690332,0.20815815627120599,-0.2877460288998381,0.24439360610734448,0.018670937934541585,0.0690788490436874,-0.04432353966245818,-0.2841171671195805,-0.17687249802958668,-0.6170776618314004,-0.30197165647584545,-0.2503540364786643,-0.005236925274051305,0.17319813525301014,0.15435519000158637,0.7779845628368002,0.16544395681232457,-1.6093391254180103,0.24817861681832304,0.460478879705397,0.2766025959424926,0.64633100658141,0.36734174091602995,-0.2212148639600597,0.29743374471411527,-0.09549523226453469,-0.12072485678068257,1.0755285551056204e-15
Natriciteres_olivacea_1,Semiaquatic,generalist,African,African,0.3471196891296706,0.5175195497532472,0.5313967705850748,0.21050731096167927,-0.27115935236496835,0.23341229652860457,-9.662090224317511e-4,0.09209951269003075,-0.030775118144296,-0.2801245870519859,-0.23469934554149804,-0.5503341412537326,-0.2660088383155206,-0.2842440818716917,-0.013743456082182325,-0.14700665173530025,0.8688375863309281,0.4223701032614139,-0.013525596019570874,-0.0872302364280426,-0.18819808518517875,0.08383740492214904,0.36445907974738473,0.2694783524594449,0.4519395058771911,0.1546550278513817,-0.10346556179234477,0.024489761255282804,0.1161355544446381,1.6653345369377348e-16
Natriciteres_sylvatica_1,Semiaquatic,generalist,African,African,0.3487534841493388,0.537620416344786,0.541249477354982,0.17637515668917733,-0.29314730530901834,0.21418333007685791,0.006429985421536118,0.08227885001811422,-0.0261824115549013,-0.26181185329433776,-0.17092059218079386,-0.5770956385452637,-0.2830337903561708,-0.28940037482270353,-0.00529873399160283,0.02835913794949308,0.0827732989068029,1.697059130107613,-0.09248710333822915,-0.2125903600950093,0.4165042130573787,0.2283787389269749,0.09799940054813981,0.035950666785195165,0.11489816228371343,-0.2873024235884149,0.29030017196510705,-0.2986896808190058,-0.05124155402498086,-1.2698175844150228e-15
Natrix_astreptophora,Semiaquatic,generalist,Asian-European,Europe-Central Asian,0.35708482707323624,0.5212204458672699,0.5050631496086951,0.20448937209395115,-0.2214881366513034,0.23011987281955665,-0.007045666670640037,0.05200360353462677,-0.022972810948342963,-0.30976731353519366,-0.22233120261317219,-0.5612772191176744,-0.29301943266176983,-0.20522385282852354,-0.026855635970715587,-1.2455355982217047,0.3675552207520182,0.4302951466856362,-0.531136867769878,-0.9522575031717723,-1.1184982293742172,0.7621436727232334,-0.007792680061132012,0.23584200349134019,0.058822558520336965,0.19830690475466817,0.3165696609954215,-0.1359787241562164,0.12829741269056977,-1.915134717478395e-15
Natrix_cetti,Semiaquatic,generalist,Asian-European,Europe-Central Asian,0.37683305310933296,0.496248478841532,0.49040913733347596,0.22936666665883276,-0.22332213480589153,0.2790272794222797,0.024710186736530502,0.03216150033652808,-0.007598397871573409,-0.30805048994808076,-0.2955273698568304,-0.5865731446142106,-0.3233317098396293,-0.1992912041242296,0.014938148621934799,-0.5904037531726025,-0.5999736440535902,-1.0890583925603208,0.029964502021953915,-2.268472019181376,-1.9902607799914,0.6355048674299196,1.3208787060741658,-0.049597538248362105,-0.08266310223186359,0.7754921632788265,-0.18446783535703226,-0.18431585507065776,-0.3007412467057278,-6.453171330633722e-15
Natrix_maura_1,Semiaquatic,aquatic generalist,Asian-European,Europe-Central Asian,0.34248403170220115,0.5374433317942945,0.5239950376127516,0.24227783903941008,-0.2533478888417935,0.2721845073161619,0.03186841081584572,0.07689253543296398,-0.056234776518858345,-0.31215320453688955,-0.2981588226620463,-0.4943052116223111,-0.26606023182723365,-0.2966921566883895,-0.050193401016106996,0.42517069270832875,2.458073855116274,-1.0837655846416534,-0.738430986443964,-0.7408742418350741,-0.25350683559650056,0.30632132392037825,-0.12769153939105166,0.051000739818995666,-0.167662469698707,0.14332557058854195,0.5984858724579236,-0.12940077218798451,-0.11857328384747304,-7.771561172376096e-16
Natrix_natrix,Semiaquatic,generalist,Asian-European,Europe-Central Asian,0.3484373913865275,0.5033155998521226,0.5140856572985717,0.23819618208564686,-0.2374228642333635,0.2791853167127984,0.05862631877013956,0.06958695071771247,-0.05769850367566354,-0.343843935314521,-0.30649642050705134,-0.5159893541802238,-0.26105250790198653,-0.25817779117513007,-0.030752039835579455,-0.28430660411824615,2.104247495218363,-1.692708783927191,0.16201131086239384,-1.041715495401272,-0.4920422570570554,0.5070226931747057,1.0480705896717324,0.5618855017769311,-0.3384526831023392,0.6077789256086196,0.5578690976847019,-0.16119114653501662,-0.19278066722612466,4.163336342344337e-16
Natrix_natrix_persa,Semiaquatic,generalist,Asian-European,Europe-Central Asian,0.32513515910470253,0.4942880201197895,0.4648492162523968,0.22967194081610648,-0.2260810594156025,0.25784675517029465,-0.04243085671714541,0.08656715460793943,-0.03358235017706537,-0.301028064617139,-0.2634273897954389,-0.5134981040832592,-0.24824493688343974,-0.24107100119282857,0.011005516810688986,-1.9159527736893243,1.105738268667022,-1.0736656690073438,0.996449333221854,-0.04153029712515447,-1.402906965057725,-0.5756615390316182,0.026050660679107746,-0.7185108877706586,0.7964433234146306,0.44205423665602933,-0.6888144169922827,0.3234038755510867,-0.0564790974265493,3.0184188481996443e-15
Natrix_tessellata_3,Aquatic,aquatic generalist,Asian-European,Europe-Central Asian,0.35311099752283903,0.5494677977113762,0.5291742973936977,0.24885024198034095,-0.2520200852723486,0.258442768196551,-0.006925376386965582,0.0885004336826423,-0.019786641785326384,-0.2832139477784788,-0.27950688683431113,-0.5196788322098108,-0.2731789030530069,-0.33325509673432213,-0.0599807664328766,1.0070456872593097,2.0619287505652473,-0.08169806494079154,-1.2964294929952798,-0.40974563805917413,-0.9606406855862798,0.31668676387125905,-0.6991674976575422,-0.06883001053412574,0.3242248760762093,0.1015265332886347,-0.12003772085696995,-0.3646777468705653,0.2971074423933982,-1.4988010832439613e-15
Nerodia_clarkii,Aquatic,aquatic generalist,American,North-Central American,0.33126790999518335,0.5378568031615757,0.5387682130606521,0.2046363514861658,-0.30245730765433687,0.232363273620095,0.0014539770778079816,0.09025196025027765,-0.014121700505844586,-0.19458771705284528,-0.2815800457293728,-0.5111596920393391,-0.28488383255875493,-0.29608222607693135,-0.051725967034332535,0.9758127895895847,0.6751961562907114,0.3919234111820422,-1.0206837622553806,0.8375937683241375,-0.6159000660797103,-0.23952196805791426,-0.5927928926656968,0.3046882950559377,-0.129324556390785,-0.5899642125914853,0.42633513409347334,0.3701017452032784,-0.24869914182751368,-1.2212453270876722e-15
Nerodia_cyclopion,Aquatic,aquatic generalist,American,North-Central American,0.3400484774232322,0.5561151232379419,0.5754236287691583,0.2419151182781726,-0.22869906009307545,0.2463052293622861,0.027419129448073322,0.1476708524618453,-0.05529288861055908,-0.2776524639500566,-0.32173484099964805,-0.5240135123644856,-0.2756177977169826,-0.37510171152584976,-0.07678528372005314,1.9853172944757338,2.722964179864415,-0.3594449952914737,-1.4095382604634041,0.494460713952676,0.7850279429208197,1.4456501670157336,-0.7436661657886044,0.6252651084622929,0.38707231424919214,-0.14970658669097725,-0.1283778583904866,0.04162164677613673,-0.0012497677714820993,2.4980018054066022e-15
Nerodia_erythrogaster,Aquatic,aquatic generalist,American,North-Central American,0.3122788338603541,0.5242306747936681,0.5238000557347636,0.22934927121663956,-0.30449260647620524,0.2457986835990172,0.02699008283958895,0.09132478943241218,-0.03661146441539762,-0.26958130347317094,-0.2651127712444251,-0.4882339446925738,-0.23288103140106042,-0.3016435870192911,-0.05521568275432019,0.3085494027165083,2.231257575364241,-0.5962760055058794,0.07568883665954496,0.8745961292660226,-0.301305311858917,-0.6097333457396759,-0.3659255212124919,0.5077239319835434,-0.1788363532815433,-0.20566131752151579,0.8565687215037946,-0.100318626039519,0.2680966878029267,3.9968028886505635e-15
Nerodia_fasciata,Aquatic,aquatic generalist,American,North-Central American,0.3391398804766506,0.5256837806760465,0.5409379705903208,0.2153463263943991,-0.2913452207419102,0.24023895107528445,-0.004736813793532562,0.09569840023755447,-0.030808677687868248,-0.25070708310561196,-0.2542553881344293,-0.4982682702198385,-0.2320207573987055,-0.36197226078711753,-0.032930837581242135,0.526355393359891,1.9357577504661365,0.4078978983554644,-0.41678784599782515,0.7536235365740503,-0.010161971703264272,-0.7911741976952041,0.11495687175922409,0.18532206925990607,0.1698344972929849,0.16694078917208152,-0.28090746139715467,-0.11432683150362957,0.05551430247697342,5.551115123125783e-16
Nerodia_floridana,Aquatic,aquatic generalist,American,North-Central American,0.34906885694583023,0.5580044887558656,0.5713189632523652,0.2715733056075069,-0.25330795893543884,0.28931132636033435,0.04882458638174755,0.17402079065305853,-0.08228901225887522,-0.31312156684657333,-0.40582761223637964,-0.45456430135051135,-0.24945557402222543,-0.39923456096220433,-0.1043217313445003,2.759204905876216,4.842818955196125,-1.6697670983425816,-1.6794259181581643,0.38165627766222665,0.5949134839614227,1.3977540055091278,-0.21414155634932985,0.37689097421062057,0.5490734618916995,0.1393932495771275,0.311545521277261,0.36903007022407264,-0.34847435970733076,-6.661338147750939e-16
Nerodia_harteri,Aquatic,aquatic generalist,American,North-Central American,0.3636664989944818,0.5611522063272454,0.5802485412344598,0.20050261251762927,-0.3065043943986991,0.21242347126250558,-9.805358966210442e-4,0.10374166109826585,-0.02425996082946639,-0.24818981752924546,-0.27572760123171436,-0.4951948459453305,-0.2860290097433602,-0.3394772320371991,-0.04537159382295143,1.502350748975276,1.1305631326566636,1.4065905840290762,-2.176973137765557,0.48488537578633983,0.5901728810432619,0.3855898099473221,0.035396142264598696,-0.03733712674135048,0.3990815128510027,-0.23257686644081357,0.3881723441307752,0.07872962835599755,0.21124798114898988,-1.915134717478395e-15
Nerodia_paucimaculata,Aquatic,aquatic generalist,American,North-Central American,0.33990150317421813,0.5518194142175258,0.5735225045172432,0.2060487683419262,-0.26185165923126325,0.22540467659363012,-0.018742221585944893,0.06640989082056761,-0.028800976018451108,-0.22714888469335506,-0.28221715268107567,-0.5189606718469065,-0.2825301612411497,-0.3096349026344516,-0.03322012773251327,0.7245846353398463,0.5540993829140601,0.6316835154426725,-1.8853080253730745,0.23534244713756647,0.5561131456757177,-0.24097230133931863,-0.7544784413825417,0.335244402349489,0.2583783100009529,0.019364731437318372,0.0418635316687859,0.012427765972504442,-0.12686273855052718,-7.771561172376096e-16
Nerodia_rhombifer,Aquatic,aquatic generalist,American,North-Central American,0.34570920632179364,0.5226621673521363,0.5428755329003151,0.23774338420975527,-0.2617265686432515,0.25925213880740156,0.032870146774862934,0.11899005106982274,-0.04515954143902301,-0.2878087755150874,-0.332046697509337,-0.45994690939319915,-0.24836691356761342,-0.3371954075134135,-0.08785181385516258,1.0139128085505689,3.2202602097443043,-0.8770748708050906,-1.144089975934085,0.7314490048679452,-0.5400376147415086,0.49266342799726903,0.35337574889413803,0.8137973877263073,-0.08416452836854649,-0.03545672106089337,0.33051187774118324,0.1690658086386737,-0.04849328981962236,-3.3306690738754696e-16
Nerodia_sipedon,Aquatic,aquatic generalist,American,North-Central American,0.3314024141348765,0.5366080062325479,0.5201667568434326,0.24205818426998207,-0.27274351335102376,0.2621145618733303,0.023364934095209042,0.11081743788827049,-0.043607318656439534,-0.2857971570824615,-0.3054845322044914,-0.4851461450499231,-0.23782304056546358,-0.34916040337026466,-0.04677018505758161,0.8431982551814832,2.755955403151625,-0.8154927338255307,-0.23777318156554572,0.4247937188161786,-0.24623176839635108,-0.08586639418196557,-0.25018532547062733,-0.24630545986657493,0.013439375558142508,0.22787531151734342,0.20854806056499048,-0.09868715687235427,0.07434982184476471,1.1657341758564144e-15
Nerodia_taxispilota,Aquatic,aquatic generalist,American,North-Central American,0.3656564219621692,0.5262772237713486,0.5399966342010393,0.24529489322965012,-0.35139853676797733,0.26697862341204415,0.044824937692520585,0.12403776960816054,-0.015099112803481404,-0.22901918696667015,-0.34256235819488656,-0.5050366466563387,-0.25346117281392816,-0.33833006835764246,-0.07815942131600735,2.488237061680763,2.465047982514037,-0.20476575198315944,-0.758786180815642,0.4586977439174701,-1.3803998423881587,-0.010090734542517632,0.7478199052302745,0.6519310449620169,-0.014379956068567123,0.14425593840119677,0.5902125888182141,0.4971565710333848,0.01852507420285268,-1.4432899320127035e-15
Opisthotropis_andersonii_1,Aquatic Burrowing,aquatic generalist,Asian,Asian V,0.3058745936212315,0.5412618097607041,0.5670257982004556,0.20214020908584163,-0.2839665056367625,0.23712579504935274,0.038650127942415374,0.07355570425571276,0.04920244129453172,-0.18743560503432913,-0.4376119264015776,-0.4799293770616533,-0.3684040334824849,-0.29424075392197657,0.03675172232853867,2.052777710692134,-2.883356494127644,-1.7110867802887018,-1.6745872326581528,1.2970215561750211,-0.045255019237543326,-0.041043666006260804,0.21499885189316212,-1.075828808701246,-0.03373556522608087,-0.44660611327338656,0.34499766701531875,-0.6639103960100817,-0.2524882031101114,-1.8318679906315083e-15
Opisthotropis_jacobi,Aquatic Burrowing,annelids,Asian,Asian V,0.2952005443356929,0.5358087544474268,0.5716132536341698,0.20327379216793506,-0.24293641425480333,0.2202059061248058,0.013732561477236881,0.030518540695825082,0.03182294188007994,-0.2109745916453452,-0.5450450006600819,-0.40659287487175155,-0.3180522089818841,-0.21694418909916843,0.03836898474986242,0.5010228611583507,-2.5029061612197054,-2.5958365150277998,-2.643908686176984,2.0032895641893345,0.31118163073449984,-0.8315209120427945,0.04494455891741067,-0.9562405373682401,-0.03352141982774695,0.9862791001982835,0.9293549556478002,-0.15510696279884992,-0.09715932365334179,-3.83026943495679e-15
Opisthotropis_lateralis_1,Aquatic Burrowing,aquatic generalist,Asian,Asian V,0.3056760059343723,0.5082245538190318,0.5076425964500422,0.2575200712768578,-0.34512361295351834,0.2673803566604139,0.03711691716596663,0.06580919745912059,0.028636935740651893,-0.26482401335624284,-0.40004114342600716,-0.4064593477104808,-0.3407369472976843,-0.2679156774080352,0.04709410764551155,0.8729021446874075,-1.316475554948255,-3.1451746061641255,-0.3761475803135526,0.3967269981579147,-1.1612835442566145,-1.1203790180549862,1.25426405289027,-1.7320457954739237,0.30718865352031854,-0.7440192005257911,0.6110742889158094,-0.34074785673382574,0.6805260089358933,8.326672684688674e-17
Opisthotropis_latouchii,Aquatic Burrowing,annelids,Asian,Asian V,0.2981458885410586,0.5354367322119982,0.5921903484293218,0.21957875698598828,-0.20378745331008136,0.24025275471624885,0.027151880638365093,0.02204643837680363,0.02868085702033127,-0.24014976755486794,-0.5177492431797217,-0.4577467135797774,-0.3565061467749567,-0.24305155560448805,0.055507223083777216,0.9180061471582222,-3.0486931804442543,-3.09042635051748,-2.584764720961939,0.7995946602374396,0.8224370258886866,-0.2354822236208872,0.12910551760561428,-0.654611480223499,0.1430352025377695,0.755171498884699,0.28617438922898963,-0.8308142721095719,-0.12932274831232582,-1.2212453270876722e-15
Opisthotropis_spenceri,Aquatic Burrowing,aquatic generalist,Asian,Asian V,0.3024458533618318,0.5072064242877546,0.6304802382751209,0.23338361497219873,-0.21574002088631083,0.24925824004632324,0.013792400095340756,0.028749909753852616,0.019221222203962652,-0.2447985196247241,-0.43992096969670913,-0.5260393636983407,-0.3469585888143469,-0.2551903225863701,0.044109882310416404,1.0546115345408864,-2.8115779502612157,-2.693689002830652,-2.0594485645055958,0.3175870672733904,1.1157203918352487,-0.5030184272542473,0.5157946298359446,1.1501742182223251,0.9169008872979796,0.5180305310208178,-0.4270805352826732,-0.9361798859125049,-0.01578938769240834,-3.885780586188048e-16
Opisthotropis_typica,Aquatic Burrowing,aquatic generalist,Asian,Asian V,0.3217866889067601,0.5330631914829949,0.5149969852450285,0.24168644308229617,-0.42017510208908415,0.2724308989333138,0.057822795119009215,0.07616926207069713,0.028301831260816934,-0.1389115112934765,-0.4176868308195931,-0.46680100789054396,-0.30223310765823896,-0.3323439320326285,0.03189339568264856,2.9610381803675034,-0.9987444124670801,-1.651504786006244,-0.034752442472694545,0.7330829428888456,-1.1216755968445908,-1.8830135991948198,0.7156443158865993,-1.6323732868315515,-0.5219670363465404,-0.12326714590137522,0.7756240836640553,0.3819261827363523,-0.06552378929995438,-1.1657341758564144e-15
Paratapinophis_praemaxillaris,Aquatic,fish,Asian,Asian IV,0.38631731745002484,0.5276669909829188,0.5588173861968868,0.2396206044157263,-0.25287169704817924,0.26031875294083523,0.023731572488436856,0.05472686807527197,-0.029628507732260223,-0.21023211694016986,-0.4172093787456189,-0.4795966544914767,-0.3086905621396287,-0.29371297213957903,-0.05925760331318822,1.608733724639898,1.0447015704898863,-0.819917108310072,-2.764988008813582,-0.6560285592370838,-1.006580842574291,0.33453425612763626,0.7927509415404036,0.6372054073816897,-0.572056876860044,0.5635184980500174,-0.031127776788368977,1.0044554436413016,-0.39551486022161986,-2.220446049250313e-15
